Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
Разреши́те узна́ть /, ка́к ,ва́с зову́т?   ,1965,"кино, нехудожественная",кинокомедия,"Разреши́те узна́ть / ка́к ва́с зову́т?    [Александр Галич, Борис Ласкин, Эльдар Рязанов. Дайте жалобную книгу!, к/ф (1965)] [омонимия не снята]",INFN,NOUN
А ва́с, ка́к ,зову́т?   ,1965,"кино, нехудожественная",кинокомедия,"А ва́с ка́к зову́т?    [Александр Галич, Борис Ласкин, Эльдар Рязанов. Дайте жалобную книгу!, к/ф (1965)] [омонимия не снята]",NOUN,NOUN
А́…, ка́к ,же? ,1965,"кино, нехудожественная",кинокомедия,"А́… ка́к же?  [Александр Галич, Борис Ласкин, Эльдар Рязанов. Дайте жалобную книгу!, к/ф (1965)] [омонимия не снята]",UNKN,PRCL
А́…, ка́к ,же.,1965,"кино, нехудожественная",кинокомедия,"А́… ка́к же. [Александр Галич, Борис Ласкин, Эльдар Рязанов. Дайте жалобную книгу!, к/ф (1965)] [омонимия не снята]",UNKN,PRCL
Приходи́те / Серге́й Ники́тич / ну посмотри́те /, ка́к ,я́ устро́илась.,1968,"кино, нехудожественная",кинокомедия,"Приходи́те / Серге́й Ники́тич / ну посмотри́те / ка́к я́ устро́илась. [Леонид Гайдай, Морис Слободской, Яков Костюковский. Бриллиантовая рука, к/ф (1968)] [омонимия не снята]",NOUN,UNKN
Ко́ля., Ка́к ,хорошо́.,1968,"кино, нехудожественная",кинокомедия,"Ко́ля. Ка́к хорошо́. [Леонид Гайдай, Морис Слободской, Яков Костюковский. Бриллиантовая рука, к/ф (1968)] [омонимия не снята]",NOUN,UNKN
Что́?, Ка́к ,сня́ли?   ,1968,"кино, нехудожественная",кинокомедия,"Что́? Ка́к сня́ли?    [Леонид Гайдай, Морис Слободской, Яков Костюковский. Бриллиантовая рука, к/ф (1968)] [омонимия не снята]",UNKN,VERB
то захожу́ / тебя́ до́ма не́т?, Ка́к ,дела́- то? ,1968,"кино, нехудожественная",кинокомедия,"то захожу́ / тебя́ до́ма не́т? Ка́к дела́- то?  [Леонид Гайдай, Морис Слободской, Яков Костюковский. Бриллиантовая рука, к/ф (1968)] [омонимия не снята]",NOUN,UNKN
В конце́ концо́в /, ка́к ,говори́т моя́ ма́ма / всё / что ни ,1968,"кино, нехудожественная",кинокомедия,"В конце́ концо́в / ка́к говори́т моя́ ма́ма / всё / что ни де́лается / всё к лу́чшему.   [Леонид Гайдай, Морис Слободской, Яков Костюковский. Бриллиантовая рука, к/ф (1968)] [омонимия не снята]",GRND,NOUN
Go / go / go?, Ка́к ,лежи́шь? ,2007,"кино, нехудожественная",кинокомедия,"Go / go / go? Ка́к лежи́шь?  [Леонид Барац, Олег Фомин, Ростислав Хаит, Сергей Петрейков. День выборов, к/ф (2007)] [омонимия не снята]",LATN,VERB
Но́ / по-мо́ему / я́ зна́ю /, ка́к ,вы́манить пре́дков из до́ма. Ща́с мы́ ,2007,"кино, нехудожественная",кинокомедия,"Но́ / по-мо́ему / я́ зна́ю / ка́к вы́манить пре́дков из до́ма. Ща́с мы́ напеча́таем пове́стку в военкома́т / и они́ ту́т же рвану́т меня́ отма́зывать от а́рмии. [Леонид Барац, Олег Фомин, Ростислав Хаит, Сергей Петрейков. День выборов, к/ф (2007)] [омонимия не снята]",VERB,INFN
Что́?, Ка́к ,призыва́ют / почему́?   ,2007,"кино, нехудожественная",кинокомедия,"Что́? Ка́к призыва́ют / почему́?    [Леонид Барац, Олег Фомин, Ростислав Хаит, Сергей Петрейков. День выборов, к/ф (2007)] [омонимия не снята]",UNKN,VERB
Зна́ете что́… Дава́йте оста́вим всё /, ка́к ,бы́ло.  ,2007,"кино, нехудожественная",кинокомедия,"Мо́жет / тогда́… Зна́ете что́… Дава́йте оста́вим всё / ка́к бы́ло.   [Леонид Барац, Олег Фомин, Ростислав Хаит, Сергей Петрейков. День выборов, к/ф (2007)] [омонимия не снята]",ADJF,VERB
Э́то безобра́зие?, Ка́к ,мо́жно? ,2007,"кино, нехудожественная",кинокомедия,"Э́то безобра́зие? Ка́к мо́жно?  [Леонид Барац, Олег Фомин, Ростислав Хаит, Сергей Петрейков. День выборов, к/ф (2007)] [омонимия не снята]",NOUN,ADJS
Мы́ чужи́е в э́том ми́ре /, как ,и му́зыка.,1991,"кино, нехудожественная",кинокомедия,"Мы́ чужи́е в э́том ми́ре / как и му́зыка. [Алла Сурикова, Владимир Кунин, Ким Рыжов. Чокнутые, к/ф (1991)] [омонимия не снята]",NOUN,CONJ
про́сто сло́во « мо́жно» о́н выгова́ривал, как ,мо́ча».,1991,"кино, нехудожественная",кинокомедия,"Кли́чку о́н получи́л не из-за того́ / что ходи́л под себя́ / а про́сто сло́во « мо́жно» о́н выгова́ривал как «мо́ча». [Алла Сурикова, Владимир Кунин, Ким Рыжов. Чокнутые, к/ф (1991)] [омонимия не снята]",VERB,NOUN
вы́пал в оса́док / а Мо́ча /, как ,са́мая у́мная обезья́на в диви́зии / не́сколько ,1991,"кино, нехудожественная",кинокомедия,"Офице́р ти́хо вы́пал в оса́док / а Мо́ча / как са́мая у́мная обезья́на в диви́зии / не́сколько дне́й мы́л полы́ в каза́рме под боже́ственную му́зыку Ве́нгеля и Ба́ха. [Алла Сурикова, Владимир Кунин, Ким Рыжов. Чокнутые, к/ф (1991)] [омонимия не снята]",NOUN,NOUN
Ну, ка́к ,,1991,"кино, нехудожественная",кинокомедия,"Ну ка́к?    [Алла Сурикова, Владимир Кунин, Ким Рыжов. Чокнутые, к/ф (1991)] [омонимия не снята]",PRCL,
Ну, ка́к ,там? ,1991,"кино, нехудожественная",кинокомедия,"Ну ка́к там?  [Алла Сурикова, Владимир Кунин, Ким Рыжов. Чокнутые, к/ф (1991)] [омонимия не снята]",PRCL,ADVB
Вот да́льше бу́дки бу́дэ, как ,ра́з деся́тый ваго́н.,1977,"кино, нехудожественная","кинодрама, экранизация","Вот да́льше бу́дки бу́дэ как ра́з деся́тый ваго́н. [Анатолий Эфрос, Андрей Битов. В четверг и больше никогда, к/ф (1977)] [омонимия не снята]",NOUN,NOUN
Ба́тюшки / да, ка́к ,же я́ та́м успе́ю! ,1977,"кино, нехудожественная","кинодрама, экранизация","Ба́тюшки / да ка́к же я́ та́м успе́ю!  [Анатолий Эфрос, Андрей Битов. В четверг и больше никогда, к/ф (1977)] [омонимия не снята]",PRCL,PRCL
, Ка́к ,я та́м вскара́бкаюсь / когда́ у меня́ ,1977,"кино, нехудожественная","кинодрама, экранизация","Ка́к я та́м вскара́бкаюсь / когда́ у меня́ сто́лько веще́й!    [Анатолий Эфрос, Андрей Битов. В четверг и больше никогда, к/ф (1977)] [омонимия не снята]",,NPRO
Це́ не на́ша забо́та!, Ка́к ,это не Ва́ша забо́та! ,1977,"кино, нехудожественная","кинодрама, экранизация","Це́ не на́ша забо́та! Ка́к это не Ва́ша забо́та!  [Анатолий Эфрос, Андрей Битов. В четверг и больше никогда, к/ф (1977)] [омонимия не снята]",NOUN,PRCL
Жу́лик?, Ка́к ,жу́лик?   ,1977,"кино, нехудожественная","кинодрама, экранизация","Жу́лик? Ка́к жу́лик?    [Анатолий Эфрос, Андрей Битов. В четверг и больше никогда, к/ф (1977)] [омонимия не снята]",NOUN,NOUN
, Как ,то́лько тебя́ ви́дит / сра́зу принима́ет димидро́л!   ,1955,"кино, нехудожественная",кинодрама,"Как то́лько тебя́ ви́дит / сра́зу принима́ет димидро́л!    [Иосиф Хейфиц, Юрий Герман. Дело Румянцева, к/ф (1955)] [омонимия не снята]",,NOUN
Она́ /, как ,вообще́ что́-нибудь живо́е ви́дит / сра́зу димидро́л ,1955,"кино, нехудожественная",кинодрама,"Она́ / как вообще́ что́-нибудь живо́е ви́дит / сра́зу димидро́л принима́ет. [Иосиф Хейфиц, Юрий Герман. Дело Румянцева, к/ф (1955)] [омонимия не снята]",UNKN,UNKN
студе́нческие волне́ния при ма́миной диктату́ре?, Ка́к ,ты́ / люби́менький? ,1955,"кино, нехудожественная",кинодрама,"студе́нческие волне́ния при ма́миной диктату́ре? Ка́к ты́ / люби́менький?  [Иосиф Хейфиц, Юрий Герман. Дело Румянцева, к/ф (1955)] [омонимия не снята]",NOUN,UNKN
А, ка́к ,же не накла́сть? ,1955,"кино, нехудожественная",кинодрама,"А ка́к же не накла́сть?  [Иосиф Хейфиц, Юрий Герман. Дело Румянцева, к/ф (1955)] [омонимия не снята]",CONJ,PRCL
А оте́ц бы́л её сы́р?, Ка́к ,сы́р?   ,1955,"кино, нехудожественная",кинодрама,"А оте́ц бы́л её сы́р? Ка́к сы́р?    [Иосиф Хейфиц, Юрий Герман. Дело Румянцева, к/ф (1955)] [омонимия не снята]",NOUN,NOUN
плю́й в коло́дец / пригоди́тся / и, как ,говори́тся.  ,1973,"кино, нехудожественная","кинокомедия, экранизация","Учи́ться всегда́ сгоди́тся / труди́ться должна́ деви́ца / не плю́й в коло́дец / пригоди́тся / и как говори́тся.   [Алексей Коренев, Георгий Садовников. Большая перемена, к/ф (1973)] [омонимия не снята]",CONJ,VERB
А, ка́к ,поня́ть сие́?   ,1973,"кино, нехудожественная","кинокомедия, экранизация","А ка́к поня́ть сие́?    [Алексей Коренев, Георгий Садовников. Большая перемена, к/ф (1973)] [омонимия не снята]",CONJ,INFN
Уж, ка́к ,на́м благодари́ть- то ва́с?   ,1973,"кино, нехудожественная","кинокомедия, экранизация","Уж ка́к на́м благодари́ть- то ва́с?    [Алексей Коренев, Георгий Садовников. Большая перемена, к/ф (1973)] [омонимия не снята]",ADVB,NOUN
А, ка́к ,же па́пенька?   ,1973,"кино, нехудожественная","кинокомедия, экранизация","А ка́к же па́пенька?    [Алексей Коренев, Георгий Садовников. Большая перемена, к/ф (1973)] [омонимия не снята]",CONJ,PRCL
Не́т /, ка́к ,мо́жно?…,1973,"кино, нехудожественная","кинокомедия, экранизация","Не́т / ка́к мо́жно?… [Алексей Коренев, Георгий Садовников. Большая перемена, к/ф (1973)] [омонимия не снята]",NOUN,UNKN
Ну, ка́к ,хоти́те / я́ ва́с предупреди́ла.,2005,"кино, нехудожественная","кинодрама, экранизация","Ну ка́к хоти́те / я́ ва́с предупреди́ла. [Гиви Шавгулидзе, Мариэтта Захарян, Николай Гоголь, Павел Лунгин, Юрий Арабов. Дело о «Мертвых душах» / к/ф (2005)] [омонимия не снята]",PRCL,NOUN
меня́ пря́м туда́ так тя́нет /, как ,магни́том.  ,2005,"кино, нехудожественная","кинодрама, экранизация","Я́ про́сто без ума́ от Макдо́нальдса / меня́ пря́м туда́ так тя́нет / как магни́том.   [Гиви Шавгулидзе, Мариэтта Захарян, Николай Гоголь, Павел Лунгин, Юрий Арабов. Дело о «Мертвых душах» / к/ф (2005)] [омонимия не снята]",VERB,NOUN
Са́ша / ме́жду про́чим / изве́стный писа́тель /, ка́к ,напи́шет про тебя́ / все́ обхохо́чутся!   ,2005,"кино, нехудожественная","кинодрама, экранизация","Са́ша / ме́жду про́чим / изве́стный писа́тель / ка́к напи́шет про тебя́ / все́ обхохо́чутся!    [Гиви Шавгулидзе, Мариэтта Захарян, Николай Гоголь, Павел Лунгин, Юрий Арабов. Дело о «Мертвых душах» / к/ф (2005)] [омонимия не снята]",NOUN,VERB
зна́ли / кака́я ты́ жа́дная и, ка́к ,ты́ по карма́нам ша́ришь.  ,2005,"кино, нехудожественная","кинодрама, экранизация","Не́т / на́до / чтоб все́ зна́ли / кака́я ты́ жа́дная и ка́к ты́ по карма́нам ша́ришь.   [Гиви Шавгулидзе, Мариэтта Захарян, Николай Гоголь, Павел Лунгин, Юрий Арабов. Дело о «Мертвых душах» / к/ф (2005)] [омонимия не снята]",CONJ,UNKN
худо́жником / мне́ ну́жно себя́ погуби́ть, как ,худо́жника.,2005,"кино, нехудожественная","кинодрама, экранизация","Для того́ / чтоб оста́ться худо́жником / мне́ ну́жно себя́ погуби́ть как худо́жника. [Гиви Шавгулидзе, Мариэтта Захарян, Николай Гоголь, Павел Лунгин, Юрий Арабов. Дело о «Мертвых душах» / к/ф (2005)] [омонимия не снята]",INFN,NOUN
Твоя́, ка́к ,фами́лия?   ,2006,"кино, нехудожественная","кинодрама, киномелодрама","Твоя́ ка́к фами́лия?    [Иван Вырыпаев. Эйфория, к/ф (2006)] [омонимия не снята]",UNKN,NOUN
Спаси́бо., Ка́к ,Домино́» / зна́чит всё сюда́.,2006,"кино, нехудожественная","кинодрама, киномелодрама","Спаси́бо. Ка́к «Домино́» / зна́чит всё сюда́. [Иван Вырыпаев. Эйфория, к/ф (2006)] [омонимия не снята]",ADJS,UNKN
, Ка́к ,пришлёте маши́ну / сра́зу ава́нс переда́м шо́феру.,2006,"кино, нехудожественная","кинодрама, киномелодрама","Ка́к пришлёте маши́ну / сра́зу ава́нс переда́м шо́феру. [Иван Вырыпаев. Эйфория, к/ф (2006)] [омонимия не снята]",,VERB
, Ка́к ,пришлёте маши́ну / сра́зу ава́нс переда́м шо́феру.,2006,"кино, нехудожественная","кинодрама, киномелодрама","Ка́к пришлёте маши́ну / сра́зу ава́нс переда́м шо́феру. [Иван Вырыпаев. Эйфория, к/ф (2006)] [омонимия не снята]",,VERB
шо́фер до́лжен бы́ть вне подозре́ний., Как ,говоря́т / золото́й сове́тский челове́к.,2006,"кино, нехудожественная","кинодрама, киномелодрама","шо́фер до́лжен бы́ть вне подозре́ний. Как говоря́т / золото́й сове́тский челове́к. [Иван Вырыпаев. Эйфория, к/ф (2006)] [омонимия не снята]",NOUN,NOUN
таки́е ве́щи искупи́ть на́до / ну́ /, ка́к ,полага́ется комсомо́льцу.  ,2006,"кино, нехудожественная","кинодрама, киномелодрама","Трудо́м таки́е ве́щи искупи́ть на́до / ну́ / ка́к полага́ется комсомо́льцу.   [Иван Вырыпаев. Эйфория, к/ф (2006)] [омонимия не снята]",UNKN,VERB
Не встреча́л / с те́х по́р /, как ,разошли́сь на по́иски.  ,1964,"кино, нехудожественная","киносказка, мультфильм","Не встреча́л / с те́х по́р / как разошли́сь на по́иски.   [Ганс-Христиан Андерсен, Леонид Амальрик, Николай Эрдман. Дюймовочка, м/ф (1964)] [омонимия не снята]",NOUN,VERB
А, ка́к ,вы́ нашли́ и́х в тума́не? ,1964,"кино, нехудожественная","киносказка, мультфильм","А ка́к вы́ нашли́ и́х в тума́не?  [Ганс-Христиан Андерсен, Леонид Амальрик, Николай Эрдман. Дюймовочка, м/ф (1964)] [омонимия не снята]",CONJ,UNKN
, Ка́к ,то́лько оторвётся маши́на от земли́ / я́ ,1964,"кино, нехудожественная","киносказка, мультфильм","Ка́к то́лько оторвётся маши́на от земли́ / я́ пою́ [поет]  « Мне́ всё равно́ / страда́ть иль наслажда́…»  [Ганс-Христиан Андерсен, Леонид Амальрик, Николай Эрдман. Дюймовочка, м/ф (1964)] [омонимия не снята]",,NOUN
Хм?, Ка́к ,же мы́ ту́т пройдём?   ,1964,"кино, нехудожественная","киносказка, мультфильм","Хм? Ка́к же мы́ ту́т пройдём?    [Ганс-Христиан Андерсен, Леонид Амальрик, Николай Эрдман. Дюймовочка, м/ф (1964)] [омонимия не снята]",INTJ,PRCL
А, ка́к ,о́н лета́ет / ка́к о́н лета́ет! ,1964,"кино, нехудожественная","киносказка, мультфильм","А ка́к о́н лета́ет / ка́к о́н лета́ет!  [Ганс-Христиан Андерсен, Леонид Амальрик, Николай Эрдман. Дюймовочка, м/ф (1964)] [омонимия не снята]",CONJ,UNKN
Ну́ / бе́лочка / расска́зывай /, ка́к ,у ва́с тут но́чь прошла́ / ка́к ,1935,"кино, нехудожественная","кинодрама, экранизация","Ну́ / бе́лочка / расска́зывай / ка́к у ва́с тут но́чь прошла́ / ка́к у́тро встре́тили?    [Александр Ивановский, Александр Пушкин. Дубровский, к/ф (1935)] [омонимия не снята]",VERB,PREP
Васили́са Прекра́сная / не кручи́нься / смотри́ /, как ,у меня́ хорошо́! ,1935,"кино, нехудожественная","кинодрама, экранизация","А ты́ / Васили́са Прекра́сная / не кручи́нься / смотри́ / как у меня́ хорошо́!  [Александр Ивановский, Александр Пушкин. Дубровский, к/ф (1935)] [омонимия не снята]",UNKN,PREP
стебелёк… И ли́стики са́мые настоя́щие /, как ,у меня́ в лесу́! ,1935,"кино, нехудожественная","кинодрама, экранизация","О́й / стебелёк… И ли́стики са́мые настоя́щие / как у меня́ в лесу́!  [Александр Ивановский, Александр Пушкин. Дубровский, к/ф (1935)] [омонимия не снята]",ADJF,PREP
Что́ ты?, Ка́к ,я́ возьму́ в жёны лягу́шку?   ,1935,"кино, нехудожественная","кинодрама, экранизация","Что́ ты? Ка́к я́ возьму́ в жёны лягу́шку?    [Александр Ивановский, Александр Пушкин. Дубровский, к/ф (1935)] [омонимия не снята]",NPRO,UNKN
я́ возьму́ в жёны лягу́шку., Как ,зна́ешь / Ива́н- царе́вич.  ,1935,"кино, нехудожественная","кинодрама, экранизация","я́ возьму́ в жёны лягу́шку. Как зна́ешь / Ива́н- царе́вич.   [Александр Ивановский, Александр Пушкин. Дубровский, к/ф (1935)] [омонимия не снята]",NOUN,VERB
Ну, ка́к ,это? ,2003,"кино, нехудожественная",кино детское,"Ну ка́к это?  [Алексей Щеглов, Надежда Репина. Ералаш-158 (киножурнал) (2003)] [омонимия не снята]",PRCL,PRCL
Ну́, ка́к ,же? ,2003,"кино, нехудожественная",кино детское,"Ну́ ка́к же?  [Алексей Щеглов, Надежда Репина. Ералаш-158 (киножурнал) (2003)] [омонимия не снята]",UNKN,PRCL
Ива́н Степа́ныч / ва́с /, как ,замести́теля по нау́ке / прошу́ помо́чь Алёне ,2003,"кино, нехудожественная",кино детское,"Ива́н Степа́ныч / ва́с / как замести́теля по нау́ке / прошу́ помо́чь Алёне Са́ниной. Э́э …   [Алексей Щеглов, Надежда Репина. Ералаш-158 (киножурнал) (2003)] [омонимия не снята]",NOUN,NOUN
Седьмо́й ра́з согла́сна /, ка́к ,то́лько… бу́дет вре́мя.  ,2003,"кино, нехудожественная",кино детское,"Седьмо́й ра́з согла́сна / ка́к… то́лько… бу́дет вре́мя.   [Алексей Щеглов, Надежда Репина. Ералаш-158 (киножурнал) (2003)] [омонимия не снята]",ADJS,UNKN
Хорошо́ /, как ,то́лько пройду́т испыта́ния.  ,2003,"кино, нехудожественная",кино детское,"Хорошо́ / как то́лько пройду́т испыта́ния.   [Алексей Щеглов, Надежда Репина. Ералаш-158 (киножурнал) (2003)] [омонимия не снята]",UNKN,NOUN
Смотри́ /, ка́к ,мы́ с Пе́тей де́лаем! ,1950,"кино, нехудожественная",мультфильм,"Смотри́ / ка́к мы́ с Пе́тей де́лаем!  [Валентин Катаев, Виктор Громов, Владимир Дегтярев. Дудочка и кувшинчик, м/ф (1950)] [омонимия не снята]",UNKN,UNKN
А, ка́к ,же други́е лю́ди обхо́дятся?   ,1950,"кино, нехудожественная",мультфильм,"А ка́к же други́е лю́ди обхо́дятся?    [Валентин Катаев, Виктор Громов, Владимир Дегтярев. Дудочка и кувшинчик, м/ф (1950)] [омонимия не снята]",CONJ,PRCL
А́х во́т, как ,,1950,"кино, нехудожественная",мультфильм,"А́х во́т как!  [Валентин Катаев, Виктор Громов, Владимир Дегтярев. Дудочка и кувшинчик, м/ф (1950)] [омонимия не снята]",NOUN,
Сде́лаем во́т, как ,,1975,"кино, нехудожественная",кинодрама,"Сде́лаем во́т как. [Динара Асанова, Юрий Клепиков. Не болит голова у дятла, к/ф (1975)] [омонимия не снята]",NOUN,
, Ка́к ,фами́лия охо́тника / кото́рый зиму́ет на Янго́де?   ,1975,"кино, нехудожественная",кинодрама,"Ка́к фами́лия охо́тника / кото́рый зиму́ет на Янго́де?    [Динара Асанова, Юрий Клепиков. Не болит голова у дятла, к/ф (1975)] [омонимия не снята]",,NOUN
Не зна́ю?, Ка́к ,же это охо́тник зиму́ет оди́н?   ,1975,"кино, нехудожественная",кинодрама,"Не зна́ю? Ка́к же это охо́тник зиму́ет оди́н?    [Динара Асанова, Юрий Клепиков. Не болит голова у дятла, к/ф (1975)] [омонимия не снята]",VERB,PRCL
Преле́стно / а́а …, ка́к ,насчёт э́того… в смы́сле…   ,1975,"кино, нехудожественная",кинодрама,"Преле́стно / а́а … ка́к насчёт э́того… в смы́сле…    [Динара Асанова, Юрий Клепиков. Не болит голова у дятла, к/ф (1975)] [омонимия не снята]",PNCT,PREP
Зато́, как ,отъе́зд организова́л!   ,1975,"кино, нехудожественная",кинодрама,"Зато́ как отъе́зд организова́л!    [Динара Асанова, Юрий Клепиков. Не болит голова у дятла, к/ф (1975)] [омонимия не снята]",UNKN,NOUN
Тепе́рь сади́сь за сто́л?, Ка́к , ка́к / ка́к / Ва́ше Сия́тельство?   ,2003,"кино, нехудожественная",мультфильм,"Тепе́рь сади́сь за сто́л? Ка́к / ка́к / ка́к / Ва́ше Сия́тельство?    [Елизавета Скворцова, Марина Биляндинова. Дятловы, м/ф (2003)] [омонимия не снята]",VERB,NOUN
А о́вощи, как ,доста́ну.,2003,"кино, нехудожественная",мультфильм,"А о́вощи как доста́ну. [Елизавета Скворцова, Марина Биляндинова. Дятловы, м/ф (2003)] [омонимия не снята]",VERB,NOUN
Вы́ что́ / са́ми ви́дели., Как ,ва́с.,2003,"кино, нехудожественная",мультфильм,"Вы́ что́ / са́ми ви́дели. Как ва́с. [Елизавета Скворцова, Марина Биляндинова. Дятловы, м/ф (2003)] [омонимия не снята]",NOUN,NOUN
А́й /, ка́к ,ва́шей ми́лости бу́дет уго́дно.,2003,"кино, нехудожественная",мультфильм,"А́й / ка́к ва́шей ми́лости бу́дет уго́дно. [Елизавета Скворцова, Марина Биляндинова. Дятловы, м/ф (2003)] [омонимия не снята]",UNKN,NOUN
поперёк за́йца / уж пя́ть ле́т, как ,немо́й молчи́т. Во́.,2003,"кино, нехудожественная",мультфильм,"У меня́ во́н / брате́льник / во / пя́ть ле́т наза́д плю́нул поперёк за́йца / уж пя́ть ле́т как немо́й молчи́т. Во́. [Елизавета Скворцова, Марина Биляндинова. Дятловы, м/ф (2003)] [омонимия не снята]",NOUN,VERB
Ну и что́ / ве́ник, как ,ве́ник.  ,1989,"кино, нехудожественная","кинокомедия, кинофарс","Ну и что́ / ве́ник как ве́ник.   [Сергей Соловьев. Черная роза – эмблема печали, красная роза – эмблема любви, к/ф (1989)] [омонимия не снята]",NOUN,NOUN
Они́ хо́дят?, Ка́к ,хо́дят? ,1989,"кино, нехудожественная","кинокомедия, кинофарс","Они́ хо́дят? Ка́к хо́дят?  [Сергей Соловьев. Черная роза – эмблема печали, красная роза – эмблема любви, к/ф (1989)] [омонимия не снята]",VERB,VERB
Ну, ка́к ,тебе́ объясни́ть… ну́ / э́то то́лько та́к ,1989,"кино, нехудожественная","кинокомедия, кинофарс","Ну ка́к тебе́ объясни́ть… ну́ / э́то то́лько та́к говори́тся / что они́ хо́дят / а́а… на са́мом де́ле они́ стуча́т / стуча́т / а пото́м начина́ют би́ть.   [Сергей Соловьев. Черная роза – эмблема печали, красная роза – эмблема любви, к/ф (1989)] [омонимия не снята]",PRCL,UNKN
Во́т послу́шаем сейча́с /, ка́к ,она́ споёт / да́- да́- да́.,1954,"кино, нехудожественная","киносказка, мультфильм","Во́т послу́шаем сейча́с / ка́к она́ споёт / да́- да́- да́. [Михаил Вольпин, Михаил Цехановский. Царевна-лягушка, м/ф (1954)] [омонимия не снята]",NOUN,UNKN
к тебе прие́ду / Что́бы на́м /, как ,прежде / быть вдвоём! ,1954,"кино, нехудожественная","киносказка, мультфильм","Я́ к тебе́ / к тебе прие́ду / Что́бы на́м / как прежде / быть вдвоём!  [Михаил Вольпин, Михаил Цехановский. Царевна-лягушка, м/ф (1954)] [омонимия не снята]",NOUN,ADVB
к тебе прие́ду / Что́бы на́м, как ,прежде бы́ть вдвоём.  ,1954,"кино, нехудожественная","киносказка, мультфильм","Я́ к тебе́ / к тебе прие́ду / Что́бы на́м как прежде бы́ть вдвоём.   [Михаил Вольпин, Михаил Цехановский. Царевна-лягушка, м/ф (1954)] [омонимия не снята]",NOUN,ADVB
Здо́рово / бы́стро, ка́к ,,1954,"кино, нехудожественная","киносказка, мультфильм","Здо́рово / бы́стро ка́к!  [Михаил Вольпин, Михаил Цехановский. Царевна-лягушка, м/ф (1954)] [омонимия не снята]",ADVB,
Слу́шай / Ва́ля / я́, как ,ра́з за́втра выходно́й / я́ пойду́ в ,1954,"кино, нехудожественная","киносказка, мультфильм","Слу́шай / Ва́ля / я́ как ра́з за́втра выходно́й / я́ пойду́ в консервато́рию и пода́м твои́ бума́ги!    [Михаил Вольпин, Михаил Цехановский. Царевна-лягушка, м/ф (1954)] [омонимия не снята]",UNKN,NOUN
У Ива́н Степа́ныча, как ,бу́дто ещё ма́ленькая…,1979,"кино, нехудожественная","киносказка, мультфильм","У Ива́н Степа́ныча как бу́дто ещё ма́ленькая… [Иосиф Доукша, Лидия Сурикова, Майя Бузинова, Мария Муат, Х. Мякеля, Эдуард Успенский. Дядюшка Ау, м/ф (1979)] [омонимия не снята]",NOUN,ADJS
Бо́же /, ка́к ,всё ужа́сно и ужа́сно.,1979,"кино, нехудожественная","киносказка, мультфильм","Бо́же / ка́к всё ужа́сно и ужа́сно. [Иосиф Доукша, Лидия Сурикова, Майя Бузинова, Мария Муат, Х. Мякеля, Эдуард Успенский. Дядюшка Ау, м/ф (1979)] [омонимия не снята]",NOUN,ADJF
Не́т / ну дава́й счита́ть та́к /, как ,е́сть на са́мом де́ле.  ,1979,"кино, нехудожественная","киносказка, мультфильм","Не́т / ну дава́й счита́ть та́к / как е́сть на са́мом де́ле.   [Иосиф Доукша, Лидия Сурикова, Майя Бузинова, Мария Муат, Х. Мякеля, Эдуард Успенский. Дядюшка Ау, м/ф (1979)] [омонимия не снята]",NOUN,NOUN
, Как ,то́лько получи́ла па́спорт / сра́зу же пошла́ ,1979,"кино, нехудожественная","киносказка, мультфильм","Как то́лько получи́ла па́спорт / сра́зу же пошла́ попроси́ла све́дения. [Иосиф Доукша, Лидия Сурикова, Майя Бузинова, Мария Муат, Х. Мякеля, Эдуард Успенский. Дядюшка Ау, м/ф (1979)] [омонимия не снята]",,NOUN
А всё-таки интере́сно /, ка́к ,вы́ меня́ нашли́?   ,1979,"кино, нехудожественная","киносказка, мультфильм","А всё-таки интере́сно / ка́к вы́ меня́ нашли́?    [Иосиф Доукша, Лидия Сурикова, Майя Бузинова, Мария Муат, Х. Мякеля, Эдуард Успенский. Дядюшка Ау, м/ф (1979)] [омонимия не снята]",ADJS,UNKN
Они́ изби́ли меня́ /, как ,соба́ку! ,1965,"кино, нехудожественная","кинокомедия, киномелодрама","Они́ изби́ли меня́ / как соба́ку!  [Евгений Карелов, Нина Фомина. Дети Дон Кихота, к/ф (1965)] [омонимия не снята]",UNKN,NOUN
вы́нести э́то письмо́ отсю́да / то, ка́к ,узна́ть а́дрес радиоста́нции?   ,1965,"кино, нехудожественная","кинокомедия, киномелодрама","Да́же е́сли уда́стся вы́нести э́то письмо́ отсю́да / то ка́к узна́ть а́дрес радиоста́нции?    [Евгений Карелов, Нина Фомина. Дети Дон Кихота, к/ф (1965)] [омонимия не снята]",CONJ,INFN
А́х / во́т, как ,,1965,"кино, нехудожественная","кинокомедия, киномелодрама","А́х / во́т как!  [Евгений Карелов, Нина Фомина. Дети Дон Кихота, к/ф (1965)] [омонимия не снята]",NOUN,
Во́т, как ,зна́чит / вы́ наступа́ли в дву́х направле́ниях?   ,1965,"кино, нехудожественная","кинокомедия, киномелодрама","Во́т как / зна́чит / вы́ наступа́ли в дву́х направле́ниях?    [Евгений Карелов, Нина Фомина. Дети Дон Кихота, к/ф (1965)] [омонимия не снята]",NOUN,VERB
