Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
"при повышенном содержании твердой фазы,", как ,это было на скв.,2004,нехудожественная,статья,"Анализ применения хлоркалиевого раствора в разрезах, сложенных мергелями и аргиллитоподобными глинами, на разных площадях показал, что при повышенном содержании твердой фазы, как это было на скв. [A. M. Миленький, М. В. Нефедова. Применение хлоркалиевого раствора при бурении скважин // «Газовая промышленность», 2004.12.15] [омонимия не снята]",NOUN,PRCL
"радио поставлен в самой программе,", как ,"нечто обязательно подлежащее проработке, его за ",1928,нехудожественная,статья,"В программах МОНО глава « Электричество» изучается на 7- м году обучения, поэтому, несмотря на то, что в МОНО вопрос о радио поставлен в самой программе, как нечто обязательно подлежащее проработке, его за отсутствием времени можно только слегка коснуться, преподнеся при этом учащимся махровый букет догматических положений. [E. Горячкин. Радио в школе // «Радио Всем», 1928] [омонимия не снята]",NOUN,NPRO
"помощию божиею, ныне паче распространено,", как ,всем видимо есть; чего для заблагоразсудили ,1722,нехудожественная,устав,"Кольми же паче должны мы иметь попечение о целости всего нашего государства, которое с помощию божиею, ныне паче распространено, как всем видимо есть; чего для заблагоразсудили мы сей устав учинить, дабы сие было всегда в воле правительствующего государя, кому оной хочет, тому и определит наследство, и определенному, видя какое непотребство, паки отменит, дабы дети и потомки не впали в такую злость, как выше [[Петр I]. Устав о наследии престола (1722)] [омонимия не снята]",PRTS,ADJF
"есть вред в государстве нашем,", как ,"интересам государственным, так и подданным и ",1714,нехудожественная,указ,"Понеже разделением имений после отцов детям недвижимых великой есть вред в государстве нашем, как интересам государственным, так и подданным и самим фамилиям падение, а имянно:    [[Петр I]. О порядке наследования в движимых и недвижимых имуществах (1714)] [омонимия не снята]",ADJF,NOUN
"в подразделении совсем неподходящие, так", как ,весь полк размещен в одной большой ,1943,нехудожественная,"дневник, записные книжки","Условия для воспитания и наведения строгой дисциплины в подразделении совсем неподходящие, так как весь полк размещен в одной большой землянке.   [А. А. Авдеев. Дневник (1943)] [омонимия не снята]",CONJ,ADJF
весь этот несносной вечер страдала, как ,в аду… Муж мой казался печальным; ,1802,нехудожественная,"дневник, записные книжки","Некоторые смотрели на меня в видом насмешки … Я много проиграла в карты, и во весь этот несносной вечер страдала как в аду… Муж мой казался печальным; я так же…. но должно непременно давать праздники, и чрезмерно обрадовалась, что наш бал кончился.   [[Н. М. Карамзин]. Дневные записки молодой женщины. (Из Парижского Журнала) // «Вестник Европы», 1802] [омонимия не снята]",VERB,PREP
"и во всяномъ другомъ мѣстѣ,", какъ ,скоро только извѣстна будетъ Географическая онаго ,1795,нехудожественная,объявление,"Однакожъ они могутъ къ опредѣленію подлиннаго времени употреблены бытъ и во всяномъ другомъ мѣстѣ, какъ скоро только извѣстна будетъ Географическая онаго долгота. [[Издатели]. Повѣстка къ магазину для распространенія общеполезныхъ знаній и изобрѣтеній. № 2. февралъ 1795 // Магазинъ общеполезныхъ знаній и изобрѣтеній съ присовокупленіемъ моднаго журнала, раскрашенныхъ рисунковъ, и музыкальныхъ нотъ.Часть первая. cъ Генваря до Іюня, 1795] [омонимия не снята]",UNKN,ADVB
"и сопровождавших наказание Боголюбова, тогда", как ,"по вышеприведенным объяснениям Засулич, на решимость ",1878,нехудожественная,указ,"Но присяжный поверенный Александров просил суд о вызове поименованных в его заявлении лиц не для проверки подробностей рассказов, переданных об этом событии Засулич совсем другими лицами, а для проверки обстоятельств, вызвавших и сопровождавших наказание Боголюбова, тогда как, по вышеприведенным объяснениям Засулич, на решимость ее повлияли не обстоятельства, вызвавшие и сопровождавшие наказание Боголюбова розгами, очевидицей которых она не была, а рассказы об этом событии [[Александр II]. Указ его императорского величества самодержца всероссийского из правительствующего сената Новгородскому и С.-Петербургскому окружным судам (1878)] [омонимия не снята]",ADVB,PREP
Ура!, Как ,я рада! ,1901,бытовая,"дневник, записные книжки",Ура! Как я рада!  [А. А. Аллендорф. Дневник (1901)] [омонимия не снята],INTJ,NPRO
, Как ,"только кончались уроки, он направлялся на ",1924,нехудожественная,мемуары,"Как только кончались уроки, он направлялся на каток и там оставался до ночи, пропускал обед, чай ― все забывал.   [E. M. Хитров. В Спас-Клепиковской школе (1924)] [омонимия не снята]",,PRCL
"возводя Россию к совершенному познанию,", как ,"военных, гражданских, так и политических дел, ",1762,нехудожественная,манифест,"Безсмертные славы премудрый монарх, любезный государь дед наш, Петр Великий и император всероссийский, какую тягость и коликие труды принужден был сносить единственно для благополучия и пользы отечества своего, возводя Россию к совершенному познанию, как военных, гражданских, так и политических дел, тому не только вся Европа, но и большая часть света неложный свидетель.   [[Петр III]. Манифест о даровании вольности и свободы всему российскому дворянству (1762)] [омонимия не снята]",NOUN,NOUN
"Я совершенно не знаю,", как ,"я написала, уж очень длинное изложение.",1900,бытовая,"дневник, записные книжки","Я совершенно не знаю, как я написала, уж очень длинное изложение. [А. А. Аллендорф. Дневник (1900)] [омонимия не снята]",VERB,NPRO
, Как ,"оскорбляют сие Правительство те люди, которые ",1802,нехудожественная,статья,"Как оскорбляют сие Правительство те люди, которые считают его в войне с общественным мнением!  [[Н. М. Карамзин]. Истинный смысл народного согласия на вечное Консульство Наполеона Бонапарте. Сочинение Камиля Жордана // «Вестник Европы», 1802] [омонимия не снята]",,VERB
В эту эпоху, как ,"все окружающие его, так и сам ",1834,художественная,очерк,"В эту эпоху как все окружающие его, так и сам он изменяются совершенно. [A. П. Башуцкий. Панорама Санктпетербурга (1834)] [омонимия не снята]",NOUN,ADJF
"4) В знатные чины,", как ,"в статцкие, так и в военные, ",1730,нехудожественная,соглашение,"4) В знатные чины, как в статцкие, так и в военные, сухопутные и морские, выше полковничья ранга не жаловать, ниже к знатным делам никого не определять, и гвардии и прочим полкам быть под ведением Верховного тайного совета.   [[Анна Иоанновна]. «Кондиции», подписанные Анной Иоанновной в 1730 г. (1730)] [омонимия не снята]",NOUN,PREP
"фамилию Есенин, я подумал: « А", как ,он все-таки похож на свои стихи!» ,1926,нехудожественная,мемуары,"Я решил, что, наверное, это артист, пришел читать чьи-нибудь стихи, но, нечаянно услышав фамилию Есенин, я подумал: « А как он все-таки похож на свои стихи!»  [H. Г. Полетаев. Есенин за восемь лет (1926)] [омонимия не снята]",CONJ,NPRO
обстоятельства поставили в тѣ дни, как ,бы « во главѣ» политической жизни страны.,1940-1954,нехудожественная,монография,"Это совсѣм не праздный вопрос, ибо отвѣт на него опредѣляет собою двѣ совершенно отличныя друг от друга психологіи в кругѣ лиц, объединившихся около Временнаго Комитета Г. Д. и одновременно появившагося на ряду с ним Совѣта Р. и С. Д., т. е. тѣх учрежденій, которыя обстоятельства поставили в тѣ дни как бы « во главѣ» политической жизни страны. [C. П. Мельгунов. Мартовскіе Дни 1917 года (1940-1954)] [омонимия не снята]",NOUN,PRCL
"совместных прогулок он часто смолкал,", как ,бы озабоченный какими-то мыслями.,1904-1915,нехудожественная,мемуары,"И во время совместных прогулок он часто смолкал, как бы озабоченный какими-то мыслями. [M. M. Ковалевский. Об А. П. Чехове (1904-1915)] [омонимия не снята]",VERB,PRCL
"и предлагал незамедлительно свернуть экспедицию,", как ,утратившую научную перспективу.  ,1975,художественная,рассказ,"Г. П. Никитенко сообщал о перерасходе средств в целом по институту и предлагал незамедлительно свернуть экспедицию, как утратившую научную перспективу.   [O. М. Куваев. Кто-то должен курлыкать (1975)] [омонимия не снята]",NOUN,PRTF
"То он с упоением рассказывал,", как ,"видел приезжавшего в типографию Максима Горького, ",1965,нехудожественная,мемуары,"То он с упоением рассказывал, как видел приезжавшего в типографию Максима Горького, то описывал, как изящно оформлял свои рукописи модный в то время поэт Бальмонт.   [H. A. Сардановский. На заре туманной юности (1965)] [омонимия не снята]",VERB,VERB
"въ награду полученное имѣніе долженствовало,", какъ ,"и свойственно есть, наипаче обращаться въ ",1785,нехудожественная,закон,"Службою пріобрѣтенное и за вящшую службу въ награду полученное имѣніе долженствовало, какъ и свойственно есть, наипаче обращаться въ тѣхъ поколѣніяхъ Нашего Дворянства, кои отъ начала основанія Россіи до дней сихъ оказать могутъ превосходнымъ числомъ похвальныхъ своихъ предковъ, мужей разумныхъ, искусныхъ, храбрыхъ, въ трудахъ неутомленныхъ, съ непоколебимымъ усердіемъ ратоборствовавшихъ многообразно и въ случаяхъ различныхъ противу внутреннихъ и внѣшнихъ враговъ Вѣры, Монарха и Отечества. [[Екатерина II]. Грамота на права, вольности и преимущества благороднаго Россійскаго Дворянства (1785)] [омонимия не снята]",VERB,CONJ
"за кораблемъ около четверти часа,", какъ ,"вдругъ увидѣли небольшой дымокъ, поднявшійся на ",1850,художественная,роман,"Мы наблюдали за кораблемъ около четверти часа, какъ вдругъ увидѣли небольшой дымокъ, поднявшійся на носу; тотчасъ послѣ того отдали сигналъ, на который отвѣчали съ берега. [[Роукрофт Ч.]. Разсказы о колоніяхъ Вандименовой земли // «Современникъ», 1850] [омонимия не снята]",NOUN,NOUN
"приведены в движение, и Бонапарте (", как ,"пишут) требует, чтобы Австрийцы вышли из ",1802,нехудожественная,комментарий,"Между тем Французские войска на Реине приведены в движение, и Бонапарте ( как пишут) требует, чтобы Австрийцы вышли из Пассау. [[Н. М. Карамзин]. Известия и замечания // «Вестник Европы», 1802] [омонимия не снята]",NOUN,VERB
говорили и не злословили; пели, как ,"малиновки и не знали, что есть ",1802,художественная,повесть,"Жены любили одних мужей своих и добродетель; сидели дома и нянчили детей; говорили и не злословили; пели как малиновки и не знали, что есть на свете Италиянские Кастраты; читали моральные книги, а не романы Госпожи Радклиф; писали не любовные письма, а ― домашние расходы ― и проч. и проч.   [[Н. М. Карамзин]. Колодезь Истины // «Вестник Европы», 1802] [омонимия не снята]",VERB,NOUN
"Сам Есенин,", как ,"видно, очень пристально следил за разговорной ",1965,нехудожественная,мемуары,"Сам Есенин, как видно, очень пристально следил за разговорной речью окружающих. [H. A. Сардановский. На заре туманной юности (1965)] [омонимия не снята]",NOUN,CONJ
"связи ( L3) такого же типа,", как ,"и катушка L1, имеет переменную связь ",1928,нехудожественная,статья,"Катушка обратной связи ( L3) такого же типа, как и катушка L1, имеет переменную связь с последней.   [H. Кузнецов. Регенеративный приемник с переходом на детектор // «Радио Всем», 1928] [омонимия не снята]",NOUN,CONJ
"в Мелихово, я не знал,", как ,мне поступить: предложить Антону Павловичу гонорар ,1944,нехудожественная,мемуары,"На другой день, отправляясь в Мелихово, я не знал, как мне поступить: предложить Антону Павловичу гонорар за совет или нет, так как мне было известно, что он жил тогда исключительно литературным трудом.   [M. E. Плотов. Большое сердце (1944)] [омонимия не снята]",VERB,NPRO
"Тарелки были серебряные, а", как ,"императрица была уже в старых летах, ",1841,нехудожественная,мемуары,"Тарелки были серебряные, а как императрица была уже в старых летах, то Боже сохрани ― столкнуться тарелка с тарелкою, чтоб они зазвенели; конец тот же ― розги.   [А. А. Башилов. Молодость А. А. Башилова (1841) // Заря, 1871] [омонимия не снята]",CONJ,NOUN
"растреллиями, камеронами, лжеготикой, зато заметил,", как ,сквозь туман кремнистый путь блестит».,1964,нехудожественная,эссе,"Он не увидел царские парки с их растреллиями, камеронами, лжеготикой, зато заметил, как «сквозь туман кремнистый путь блестит». [А. А. Ахматова. Все было подвластно ему (1964)] [омонимия не снята]",VERB,PREP
"Это был,", как ,"узнал Костромин, знакомясь с бойцами, комсомолец ",1942,художественная,рассказ,"Это был, как узнал Костромин, знакомясь с бойцами, комсомолец Щупленков, недавно окончивший десятилетку.   [А. А. Бек. В последний час (1942)] [омонимия снята]",VERB,VERB
"чтоб они то чинили так,", как ,"надлежит, без страсти, напоминая им то, ",1722,нехудожественная,указ,"9. А ежели кто из членов Сената так чинить не будет, или что приговаривать будет неправо, то генералу прокурору о том им предлагать, чтоб они то чинили так, как надлежит, без страсти, напоминая им то, что всегда подобает Сенату иметь о монаршеской и государственной пользе неусыпное попечение и доброе простирать и все, что вредно может быть, всемерно отвращать.   [[Петр I]. Указ о должности Сената (1722)] [омонимия не снята]",CONJ,VERB
сочинение Г. Неккера и последнее ―, как ,он говорит ― есть критика на Конституцию ,1802,нехудожественная,статья,"Новое сочинение Г. Неккера и последнее ― как он говорит ― есть критика на Конституцию осьмаго Республиканского лета. [[Н. М. Карамзин]. Политика // «Вестник Европы», 1802] [омонимия не снята]",ADJF,NPRO
"могу выбросить ее за окно,", как ,я бросаю эту розу? ,1833,художественная,повесть,"Почему не могу выбросить ее за окно, как я бросаю эту розу?  [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",NOUN,NPRO
"колхозных и совхозных сторожей, которые,", как ,"правило, применяют их не для охраны ",1969,нехудожественная,статья,"Масса ружей — у колхозных и совхозных сторожей, которые, как правило, применяют их не для охраны объектов, а для истребления дичи.   [A. Гервасиев, Н. Валов. От слов ― к делу // Охота и охотничье хозяйство, 1969] [омонимия не снята]",ADJF,NOUN
он взять ее за себя, как ,награду или похитить как добычу.,1835-1836,художественная,очерк,Не успел он взять ее за себя как награду или похитить как добычу. [А. А. Бестужев-Марлинский. Он был убит (1835-1836)] [омонимия не снята],NPRO,NOUN
"привести именно в том виде,", как ,"он их сказал, потом уходил, излагал ",1942,художественная,рассказ,"Костромин приучил его работать так: сначала писарь составлял конспект, фиксируя полностью лишь некоторые фразы, которые комиссар считал необходимым привести именно в том виде, как он их сказал, потом уходил, излагал записанное и после исправлений комиссара перебелял готовую сводку. [А. А. Бек. В последний час (1942)] [омонимия снята]",NOUN,NPRO
"быстрых своих лошадках, в длинных,", как ,"лодках, неуклюжих санях, летом ― в небольших ",1834,художественная,очерк,"Они приезжают в город для торгов, промыслов и работ, зимою на маленьких быстрых своих лошадках, в длинных, как лодках, неуклюжих санях, летом ― в небольших двухколесных тележках или на тяжелых и некрасивых лайбах ( судах). [A. П. Башуцкий. Панорама Санктпетербурга (1834)] [омонимия не снята]",ADJF,NOUN
а может быть и жизнию:, как ,могу заплатить им? ,1802,нехудожественная,статья,"Однажды, когда мы были одни, Лудовик сказал: У меня лежит на сердце то, что Дезез и Тронше, не будучи мне ни чем обязаны, жертвуют своими трудами, временем, а может быть и жизнию: как могу заплатить им?  [[Н. М. Карамзин]. Некоторые примечания Гражданина Мишо для Историков Французской Революции // «Вестник Европы», 1802] [омонимия не снята]",NOUN,VERB
"плоскости, которые сыпались в толпе,", как ,мишура с платьев! ,1833,художественная,повесть,"Да где мне пересказать тебе все остроты или все плоскости, которые сыпались в толпе, как мишура с платьев!  [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",NOUN,NOUN
"На ней удачно, грациозно (", как ,"выразился, рассказывая, Бережков) расположились клапаны, которые ",1940-1956,художественная,роман,"На ней удачно, грациозно ( как выразился, рассказывая, Бережков) расположились клапаны, которые упрямо не находили себе места на чертеже Лукина.   [А. А. Бек. Талант (Жизнь Бережкова) / Части 4-6 (1940-1956)] [омонимия не снята]",ADVB,VERB
через 20 дней после заражения, как ,"в сыворотке крови, так и в ",2002,нехудожественная,статья,"Первое появление вирусной ДНК было зарегистрировано через 20 дней после заражения как в сыворотке крови, так и в различных органах. [E. И. Исаева, С. О. Вязов. Инфицирование мышей вирусом ТТ // «Вопросы вирусологии», 2002.10.14] [омонимия не снята]",NOUN,PREP
"Мѣщанскія подати, службы и тягости,", какъ ,"личныя, такъ и вещественныя всякъ въ ",1785,нехудожественная,закон,"Мѣщанскія подати, службы и тягости, какъ личныя, такъ и вещественныя всякъ въ городѣ мѣщанскимъ торгомъ, ремесломъ или промысломъ промышляющій, повиненъ нести наравнѣ съ мѣщанствомъ, развѣ особою статьею освобожденъ отъ оныхъ.   [[Екатерина II]. Грамота на права и выгоды городамъ Россійской Имперіи (1785)] [омонимия не снята]",NOUN,NOUN
"розыскное какое дело такому штрафу,", как ,бы виноватой чему подлежал; а буде ,1720,нехудожественная,устав,"неправды правдивым голосам не последует и ежели следовать будет некому, а он правого своего голоса в протокол записать не велит, те повинны будут, ежели розыскное какое дело такому штрафу, как бы виноватой чему подлежал; а буде государственное дело, убытку только денежному принадлежащее, то вдвое доправить; ежели же криминальное, то також криминально наказаны будут по важности дела.   [[Петр I]. Генеральный регламент (1720)] [омонимия не снята]",NOUN,PRCL
"Восточно-Уральской мегазоны, которая ранее выделялась", как ,Восточно-Уральский прогиб.,2003,нехудожественная,монография,"Баженовский асбестоносный район находится на восточном склоне Среднего Урала, в той части Восточно-Уральской мегазоны, которая ранее выделялась как Восточно-Уральский прогиб. [А. А. Антонов. Минералогия родингитов Баженовского гипербазитового массива (2003)] [омонимия снята]",VERB,ADJF
"кого коньяк действовал именно так,", как ,должен действовать по проспектам сей добрый ,1975,художественная,рассказ,"В это время Гугнишвили из ИРСа, добродушный, налитый южным здоровьем Гугнишвили, единственный в залике, на кого коньяк действовал именно так, как должен действовать по проспектам сей добрый напиток, перегнулся через стол и сказал сочувственно:    [O. М. Куваев. Эй, Бако! (1975)] [омонимия не снята]",CONJ,ADJS
"Новом журнале для всех», так", как ,напечатанные в нем недавно стихи Есенина ,1965,нехудожественная,мемуары,"При этом я написал, что это, очевидно, не помешает вторично опубликовать их в « Новом журнале для всех», так как напечатанные в нем недавно стихи Есенина тоже были первоначально опубликованы в « Млечном Пути». [H. H. Ливкин. В «Млечном пути» (1965)] [омонимия не снята]",CONJ,PRTF
"впрочем, было не так легко,", как ,найти.,1834,художественная,"отрывки, роман","Добудиться его, впрочем, было не так легко, как найти. [А. А. Бестужев-Марлинский. Вадимов (1834)] [омонимия не снята]",ADVB,INFN
съ нимъ новымъ тономъ — а, какъ ,"никто не подозрѣваетъ, чтобы происшедшія перемѣны ",1791,нехудожественная,рецензия,"Вообразите его удивленіе, всѣ перемѣняютъ съ нимъ обхожденіе; всѣ говорятъ съ нимъ новымъ тономъ — а какъ никто не подозрѣваетъ, чтобы происшедшія перемѣны были ему неизвѣстны, то долгое время остается онъ въ невѣдѣніи. [[Н. М. Карамзин]. Парижскіе спектакли // Московской Журналъ, 1791] [омонимия не снята]",CONJ,NPRO
"2. И,", как ,"сочинят, доносить нам.  ",1722,нехудожественная,указ,"2. И, как сочинят, доносить нам.   [[Петр I]. Указ о должности генерал-прокурора (1722)] [омонимия не снята]",CONJ,VERB
"перенести чертеж на бумагу ― отпечатать,", как ,фотоснимок с негатива.,1940-1956,художественная,роман,"Оставалось перенести чертеж на бумагу ― отпечатать, как фотоснимок с негатива. [А. А. Бек. Талант (Жизнь Бережкова) / Части 4-6 (1940-1956)] [омонимия не снята]",INFN,NOUN
"все равно будет при них,", как ,вечная драгоценность.,1965,нехудожественная,эссе,"Стихи Пушкина дарили детям русский язык в самом совершенном его великолепии, язык, который они, может быть, никогда больше не услышат и на котором никогда не будут говорить, но который все равно будет при них, как вечная драгоценность. [А. А. Ахматова. Пушкин и дети (1965)] [омонимия не снята]",NPRO,ADJF
"и мире, вне и внутри,", как ,"Римляне; их прозорливость никогда не усыпала, ",1802,нехудожественная,статья,"Никакой народ не имел таких мудрых правил в войне и мире, вне и внутри, как Римляне; их прозорливость никогда не усыпала, и самые нечаянные обстоятельства, самые необыкновенные опасности не изумляли ее.   [[Н. М. Карамзин]. Политические отрывки гражданина Эшассерио (одного из лучших политических Авторов Франции) // «Вестник Европы», 1802] [омонимия не снята]",PREP,NOUN
"указывали места, где еще прятались,", как ,"волки на псарне», остатки тотальных разбойников ",1945,нехудожественная,"дневник, записные книжки","Старики и малолетки указывали места, где еще прятались, как «волки на псарне», остатки тотальных разбойников из шайки фюрера.   [А. А. Авдеев. Дневник (1945)] [омонимия не снята]",VERB,NOUN
"Но,", как ,"это ни удивительно, активированный кислород попадает ",1982,нехудожественная,статья,"Но, как это ни удивительно, активированный кислород попадает в организм не только при вдыхании загрязненного воздуха или при действии вредных факторов: как выяснилось, он образуется и в процессе нормального обмена веществ ― правда, совсем другими путями. [А. А. Аверьянов. Незнакомый кислород // «Химия и жизнь», 1982] [омонимия не снята]",CONJ,PRCL
"родных моих, судьба моей родины", как ,чугунное ядро тяготела в сердце; я ,1834,художественная,"отрывки, роман","Судьба родных моих, судьба моей родины как чугунное ядро тяготела в сердце; я чувствовал, что одно чудо могло спасти их, а чтобы верить свершенью чудес, необходима пылкая вера!  [А. А. Бестужев-Марлинский. Вадимов (1834)] [омонимия не снята]",NOUN,ADJF
"благо изобретено чинити по сему,", как ,обявлено ниже сего.  ,1714,нехудожественная,указ,"Чего ради за благо изобретено чинити по сему, как обявлено ниже сего.   [[Петр I]. О порядке наследования в движимых и недвижимых имуществах (1714)] [омонимия не снята]",NOUN,PRTS
Первоначально родингит был описан, как ,первично магматическая порода.,2003,нехудожественная,монография,Первоначально родингит был описан как первично магматическая порода. [А. А. Антонов. Минералогия родингитов Баженовского гипербазитового массива (2003)] [омонимия снята],PRTS,ADVB
"Вы, оказывается, умеете писать,", как ,"нежнейший из ангелов, как я рада, ",1922,бытовая,письмо личное,"Вы, оказывается, умеете писать, как нежнейший из ангелов, как я рада, что Вы существуете. [А. А. Ахматова. Письма Н. Н. Пунину (1922)] [омонимия не снята]",INFN,ADJF
"старшинство получить с того дня,", как ,"определится; сие для того постановляем, дабы ",1762,нехудожественная,манифест,"есть ли ж таковые все уже повышены будут, то может и определяющийся в военную службу старшинство получить с того дня, как определится; сие для того постановляем, дабы служащие перед неслужащими выгоду и пользу имели, равным образом кто, будучи и от статской службы отставлен, и потом из отставки пожелает в статскую ж и другие службы, кроме военной, а по его годности принять будет можно [[Петр III]. Манифест о даровании вольности и свободы всему российскому дворянству (1762)] [омонимия не снята]",NOUN,VERB
никто да не дерзает оным, как ,"словом, так и делом досаду чинить, ",1715,нехудожественная,устав,"И никто да не дерзает оным как словом, так и делом досаду чинить, и презирать, и ругатся. [[Петр I]. Артикул воинский (1715)] [омонимия не снята]",ADJF,NOUN
"Синглетный кислород,", как ,"и озон, образуется в воздухе, загрязненном ",1982,нехудожественная,статья,"Синглетный кислород, как и озон, образуется в воздухе, загрязненном полициклическими углеводородами ― одним из компонентов автомобильных выхлопных газов и выбросов промышленных предприятий. [А. А. Аверьянов. Незнакомый кислород // «Химия и жизнь», 1982] [омонимия не снята]",NOUN,CONJ
"в сердцах некоторых поклонников поэзии,", как ,"он уединенных, затерянных в свете» ( XI, ",1947,нехудожественная,статья,"Он творит ― для самого себя и если изредка еще обнародывает свои произведения, то встречает холодность, невнимание и находит отголосок своим звукам только в сердцах некоторых поклонников поэзии, как он уединенных, затерянных в свете» ( XI, 185).   [А. А. Ахматова. «Каменный гость» Пушкина (1947)] [омонимия не снята]",NOUN,NPRO
раскрывающая все содержание народной драмы., Как ,"увлекательна пирушка у Лауры, как прекрасны ",1939.01.16,нехудожественная,статья,"раскрывающая все содержание народной драмы. Как увлекательна пирушка у Лауры, как прекрасны ее песни. [А. А. Альшванг. Проблемы жанрового реализма. К 70-летию со дня смерти А. С. Даргомыжского (1939.01.16) // «Советское искусство». № 8 (588), 1939] [омонимия не снята]",NOUN,ADJS
"его и мало видели, так", как ,он уселся играть в карты.,1910,бытовая,"дневник, записные книжки","До ужина он был ужасно мрачен, да мы его и мало видели, так как он уселся играть в карты. [А. А. Аллендорф. Дневник (1910)] [омонимия не снята]",CONJ,NPRO
6) А, как ,по сему нашему всемилостивейшему установлению никто ,1762,нехудожественная,манифест,"6) А как по сему нашему всемилостивейшему установлению никто уже из дворян российских неволею службу продолжать не будет, ниже к каким-либо земским делам от наших учрежденных правительств употребится, разве особливая надобность потребует, но то не инаково, как за подписанием нашей собственной руки именным указом поведено будет, то ж и смоленское шляхетство; напротив того, в Петербурге и в Москве определено указом еще государя императора [[Петр III]. Манифест о даровании вольности и свободы всему российскому дворянству (1762)] [омонимия не снята]",CONJ,PREP
"вовлекают его в такие заблуждения,", как ,ревность.,1802,нехудожественная,очерк,"Не многие страсти так ослепляют человека и вовлекают его в такие заблуждения, как ревность. [[Н. М. Карамзин], перевод. О ревности // «Вестник Европы», 1802] [омонимия не снята]",NOUN,NOUN
