Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
тут уж можно вспоминать / как, будто ,это не с тобой и было.  ,1968,устная публичная речь,беседа,"Когда уже человеку 86 лет / тут уж можно вспоминать / как будто это не с тобой и было.   [А.В. Азарх-Грановская, В.Д.Дувакин. Беседы с А.В. Азарх-Грановской: Беседы 1-3 (1968) // «Собрание фонодокументов имени В.Д. Дувакина» Отдела устной истории Научной библиотеки МГУ им. М.В. Ломоносова, 2001] [омонимия не снята]",CONJ,PRCL
о́н отве́тил та́к профессиона́льно/ как, бу́дто ,о́н име́л де́ло с переименова́нием площаде́й ,2012,устная непубличная речь,беседа,"И о́н отве́тил ( я́ ва́м ща́с да́же сымити́рую его́ го́лос/ потому́ что я́ когда́-то э́то де́лал) / о́н/ зна́ете/ та́к/ о́н отве́тил та́к профессиона́льно/ как бу́дто о́н име́л де́ло с переименова́нием площаде́й и у́лиц ле́т пятна́дцать/ о́н сказа́л/ « Остальны́е хоро́шие пло́щади уже́ разо́браны». [В.Г.Буданов, В.М.Розин. Беседа В.Г. Буданова с В.М. Розиным (Вторая беседа) (2012) // http://oralhistory.ru/] [омонимия не снята]",CONJ,UNKN
Ну / беседа была такая / как, будто ,бы Бурлюк серьезно отстаивал позиции формализма / ,1968,кино,"киносказка, мультфильм, экранизация","Ну / беседа была такая / как будто бы Бурлюк серьезно отстаивал позиции формализма / а Венгеров удивлялся / поражался / задавал вопросы и так далее. [Астрид Линдгрен, Борис Ларин, Борис Степанцов. Малыш и Карлсон, м/ф (1968)] [омонимия не снята]",CONJ,PRCL
поду́мал / что э́то бу́дет вы́глядеть /, бу́дто ,я́ при́нял её слова́ всерьёз.,1971,кино,"кино историческое, кинопритча","Хоте́л пойти́ к не́й / а пото́м поду́мал / что э́то бу́дет вы́глядеть / бу́дто я́ при́нял её слова́ всерьёз. [Андрей Тарковский, Андрон Михалков-Кончаловский. Андрей Рублев, к/ф (1971)] [омонимия не снята]",INFN,UNKN
Ка́к, бу́дто ,не́ту тако́го вопро́са.  ,2016,устная публичная речь,речь,Ка́к бу́дто не́ту тако́го вопро́са.   [Григории? Явлинскии?. Выступление на XIX съезде партии «Яблоко» (2016)] [омонимия не снята],NOUN,UNKN
про́сто / я́ не зна́ю / как, бу́дто ,выступа́ет сейча́с на контро́льной трениро́вке / э́то ,2006,устная публичная речь,репортаж,"Про́сто великоле́пно / великоле́пный ри́тм / великоле́пная изгото́вка / не затя́гивала / то́ есть / ну про́сто / я́ не зна́ю / как бу́дто выступа́ет сейча́с на контро́льной трениро́вке / э́то всё-таки Олимпи́йские и́гры / не́рвы.   [Дмитрий Ваcильев, Константин Выборнов. Спортивный репортаж / биатлон. Олимпийские игры. Эстафета 4х6 км Женщины. (23.02.2006) (2006) // «Первый канал» / прямой эфир] [омонимия не снята]",CONJ,VERB
твоего́ плаща́ / то пти́ца закричи́т /, бу́дто ,ты́ меня́ оклика́ешь.,1964,кино,"кинодрама, стихотворная пьеса, экранизация","А я́ броди́л в темноте́ ле́са / поднима́лся в го́ру / спуска́лся на дно́ уще́лья / и мне́ каза́лось / то ли́стья колыхну́тся / совсе́м как скла́дки твоего́ плаща́ / то пти́ца закричи́т / бу́дто ты́ меня́ оклика́ешь. [Борис Пастернак, Григорий Козинцев, Уильям Шекспир. Гамлет, к/ф (1964)] [омонимия не снята]",NOUN,UNKN
Ка́к, бу́дто ,лю́ди… Да́/ я́ по́нял/ что э́то ,2011,"монолог научный, устная публичная речь",лекция,Ка́к бу́дто лю́ди… Да́/ я́ по́нял/ что э́то факти́чески не лингви́сты писа́ли/ а вот специали́сты да́же непоня́тно… скоре́е психо́логи. [Григорий Крейдлин. Язык тела. Лекции Полит.ру (2011)] [омонимия не снята],NOUN,UNKN
Как, бу́дто ,вы́ де́ржите в рука́х мою́ жи́знь.,2006,кино,кинотриллер,"Как бу́дто вы́ де́ржите в рука́х мою́ жи́знь. [Денис Нейманд, Константин Мурзенко, Юсуп Бахшиев. Жесть, к/ф (2006)] [омонимия не снята]",CONJ,UNKN
Не те́шьтесь мы́слью /, бу́дто ,все́ несча́стья Не в ва́шем поведе́нье / ,1979,кино,"кино приключенческое, кинобоевик","Не те́шьтесь мы́слью / бу́дто все́ несча́стья Не в ва́шем поведе́нье / а во мне́!  [Борис Дуров, Станислав Говорухин. Пираты XX века, к/ф (1979)] [омонимия не снята]",VERB,UNKN
Понима́ете/ бы́ло что́-то/ как, бу́дто ,что́-то начина́ло ка́к-то вырисо́вываться и всё/ ,1969,устная непубличная речь,беседа,"Понима́ете/ бы́ло что́-то/ как бу́дто что́-то начина́ло ка́к-то вырисо́вываться и всё/ ну во́т немно́жко подави́ли и уже́ останови́лось.   [В.Д. Дувакин, Е.Г. Гуро. Беседа В.Д. Дувакина с Е.Г. Гуро (Вторая  беседа – 25 декабря 1969 года) (1969) // http://oralhistory.ru/] [омонимия не снята]",CONJ,UNKN
Как, бу́дто ,не́т.  ,1967,кино,"киномелодрама, киноповесть","Как бу́дто не́т.   [Анатолий Гребнев, Марлен Хуциев. Июльский дождь, к/ф (1967)] [омонимия не снята]",CONJ,NOUN
Хома́ Бру́т/ « сдава́лось соверше́нно/ как, бу́дто ,сейча́с бу́дет ху́тор.»   ,1841-1961,художественное чтение,повесть,сказа́л фило́соф Хома́ Бру́т/ « сдава́лось соверше́нно/ как бу́дто сейча́с бу́дет ху́тор.»    [Н.В. Гоголь. Вий (исп. Б.А. Бабочкин) (1841-1961) // http://staroeradio.ru/audio/2254] [омонимия не снята],CONJ,NOUN
сы́граны отли́чно / а пото́м как, бу́т ,друго́й челове́к игра́ет.,1983,кино,"кинокомедия, киномюзикл","Пе́рвые пя́ть та́ктов сы́граны отли́чно / а пото́м как бу́т друго́й челове́к игра́ет. [Александр Бородянский, Карен Шахназаров. Мы из джаза, к/ф (1983)] [омонимия не снята]",CONJ,VERB
ку́рицу с тако́й делови́тостью/ как, бу́дто ,бы то́ко что задра́л бе́лого медве́дя ,1954,кино,кинокомедия,"О́н е́ст ку́рицу с тако́й делови́тостью/ как бу́дто бы то́ко что задра́л бе́лого медве́дя на Се́верном по́люсе. [Андрей Тутышкин, Владимир Поляков, Николай Досталь. Мы с вами где-то встречались, к/ф (1954)] [омонимия не снята]",CONJ,PRCL
Сдаётся стра́нно впечатле́ние / как, бу́дто ,бы все́ мы за войну́ / за ,1972,кино,"кино биографическое, кино историческое","Сдаётся стра́нно впечатле́ние / как бу́дто бы все́ мы за войну́ / за всео́бщее уничтоже́ние челове́чества. [Даниил Храбровицкий. Укрощение огня, к/ф (1972)] [омонимия не снята]",CONJ,PRCL
про́бки перегора́ют ка́жий ра́з / как, бу́дто ,бы вы́ понима́ете…  ,1939,кино,кинокомедия,"Вы́ меня́ прости́те / пожа́луйста / из-за ва́ших утюго́в усе́ про́бки перегора́ют ка́жий ра́з / как бу́дто бы вы́ понима́ете…   [Агния Барто, Рина Зеленая, Татьяна Лукашевич. Подкидыш, к/ф (1939)] [омонимия не снята]",CONJ,PRCL
А дальше все как, будто ,просто / Процесс естественного роста.,2012,устная непубличная речь,беседа,"А дальше все как будто просто / Процесс естественного роста. [В.Г.Буданов, В.М.Розин. Беседа В.Г. Буданова с В.М. Розиным (Первая беседа) (2012) // http://oralhistory.ru/] [омонимия не снята]",CONJ,PRCL
на́с не обраща́ет внима́ния / как, бу́дто ,мы́ из са́мого аэродро́ма лети́м.  ,1956,кино,"кино детское, киносказка, экранизация","Никто́ на на́с не обраща́ет внима́ния / как бу́дто мы́ из са́мого аэродро́ма лети́м.   [Геннадий Казанский, Лазарь Лагин. Старик Хоттабыч, к/ф (1956)] [омонимия не снята]",CONJ,UNKN
Для спецу́ры я́, бу́дто ,не существу́ю.,1989,кино,"киномелодрама, экранизация","Для спецу́ры я́ бу́дто не существу́ю. [Владимир Кунин, Петр Тодоровский. Интердевочка, к/ф (1989)] [омонимия не снята]",UNKN,PRCL
каки́м-то краснова́тым ра́нтиком/ зна́чит/ как, бу́дто ,ну така́я шерстяна́я что́ ль тужу́рка ,1969,устная непубличная речь,беседа,"И во́т для меня́ описа́тельно то́/ что во́т я́ поме́шиваю па́лочкой в… в золе́/ в како́й-то потуха́ющей золе́/ и стои́т высо́кий челове́к/ у кото́рого о́чень хорошо́/ скла́дно и краси́во обрисо́вывается/ опя́ть же глу́пость для ва́с/ та́ тужу́рка/ кото́рая на нём сиди́т/ и во́т/ зна́чит/ с таки́м каки́м-то краснова́тым ра́нтиком/ зна́чит/ как бу́дто ну така́я шерстяна́я что́ ль тужу́рка и с таки́м краснова́тым обяза́тельно… [В.Д. Дувакин, Е.Г. Гуро. Беседа В.Д. Дувакина с Е.Г. Гуро (Вторая  беседа – 25 декабря 1969 года) (1969) // http://oralhistory.ru/] [омонимия не снята]",CONJ,PRCL
За вчера́шний де́нь я́ как, бу́дто ,на два́дцать ле́т помолоде́л.,1981,кино,кинокомедия,"За вчера́шний де́нь я́ как бу́дто на два́дцать ле́т помолоде́л. [Вахтанг Кикабидзе, Тамаз Гомелаури. Будь здоров, дорогой!, к/ф (1981)] [омонимия не снята]",CONJ,PREP
Ты́ мо́жешь совра́ть Бриги́тте /, бу́дто ,меня́… ну́ / в ва́шу шко́лу вызыва́ют / ,1974,устная непубличная речь,беседа,"Ты́ мо́жешь совра́ть Бриги́тте / бу́дто меня́… ну́ / в ва́шу шко́лу вызыва́ют / что́ ли.   [В.Д.Дувакин, В.Е.Ардов. Беседа В.Д. Дувакина с В.Е. Ардовым (Вторая беседа - 6 августа 1974 года) (1974) // http://oralhistory.ru/] [омонимия не снята]",NOUN,UNKN
со мно́й не разгова́ривает / как, бу́дто ,я́ во всём винова́та.,1982,кино,"кинодетектив, кинокомедия","Мэ́тр Роше́ со мно́й не разгова́ривает / как бу́дто я́ во всём винова́та. [Алла Сурикова, Робер Тома, Светлана Володина. Ищите женщину, к/ф (1982)] [омонимия не снята]",CONJ,UNKN
институ́те / меня́ встре́тил та́к / как, бу́дто ,абсолю́тно ничё не случи́лось.,1966,кино,"кино детское, киносказка","Но на сле́дующий де́нь Лебедя́нский в институ́те / меня́ встре́тил та́к / как бу́дто абсолю́тно ничё не случи́лось. [Борис Рыцарев, Виктор Виткович, Григорий Ягдфельд. Волшебная лампа Аладдина, к/ф (1966)] [омонимия не снята]",CONJ,ADJS
Люблю́ карусе́ли., Бу́дто ,на настоя́щей тро́йке мчи́шься.,1968,кино,"кино детское, киносказка","Люблю́ карусе́ли. Бу́дто на настоя́щей тро́йке мчи́шься. [Александр Роу, Михаил Вольпин, Николай Эрдман. Огонь, вода и... медные трубы, к/ф (1968)] [омонимия не снята]",VERB,PREP
слу́жбе чи́н та́йного сове́тника / но, бу́дто ,бы для того́ / что́бы прове́рить / ка́к ,2007,устная публичная речь,лекция,И ходи́л ещё оди́н анекдо́т / что́ Фри́дрих Вильге́льм I одному́ своему́ по́дданному то́й национа́льности да́же пожа́ловал са́мый вы́сший в гражда́нской слу́жбе чи́н та́йного сове́тника / но бу́дто бы для того́ / что́бы прове́рить / ка́к о́н мо́жет храни́ть госуда́рственную та́йну и никому́ об э́том не говори́ть. [Владимир Федоров. Лекция по истории: Абсолютизм XVIII века (2007) // Из коллекции НКРЯ] [омонимия не снята],CONJ,PRCL
Ну, бу́дто ,лю́ди ви́дели ва́с под у́тро.  ,1967,кино,"кино приключенческое, кино-катастрофа, кинодрама","Ну бу́дто лю́ди ви́дели ва́с под у́тро.   [Борис Дуров, Николай Рашеев, Сергей Тарасов, Станислав Говорухин. Вертикаль, к/ф (1967)] [омонимия не снята]",PRCL,VERB
приви́делоось / мне́ во сне́ приви́делось…, бу́дто ,ко́нь мо́й вороно́й…  ,2004,кино,"кино военное, кинодрама","О́й / то́ ни ве́чер / то́ ни ве́ечер / О́й / мне́ малы́м- мало́ спало́сь / мне́ малы́м- мало́ спало́сь / о́й / да во сне́ приви́делоось / мне́ во сне́ приви́делось… бу́дто ко́нь мо́й вороно́й…   [Вячеслав Никифоров, Юрий Черняков. На безымянной высоте, к/ф (2004)] [омонимия не снята]",UNKN,NOUN
надо лбо́м – о́н жи́л как, бу́дто ,свое́й со́бственной жи́знью/ о́н шевели́лся без ,2012,устная непубличная речь,беседа,"И была́ у него́ одна́ осо́бенность/ у него́ бы́ли во́лосы/ ра́вных кото́рым я́ никогда́ в жи́зни не ви́дел ни до́/ ни по́сле/ они́ бы́ли не про́сто белоку́рые/ они́ бы́ли розова́то- белоку́рые/ они́ бы́ли таки́е то́нкие и таки́е кудря́вые/ что э́тот чу́б надо лбо́м – о́н жи́л как бу́дто свое́й со́бственной жи́знью/ о́н шевели́лся без ве́тра… Понима́ете?  [В.В.Соколов, М.C. Найдёнкин. Беседа М.С. Найдёнкина с В.В. Соколовым (2012) // http://oralhistory.ru/] [омонимия не снята]",CONJ,VERB
Бо́др и ве́сел /, бу́дто ,из ба́ни.,1979,кино,кинодрама,"Бо́др и ве́сел / бу́дто из ба́ни. [Александров Червинский, Глеб Панфилов. Тема, к/ф (1979)] [омонимия не снята]",VERB,PREP
Как, бу́дто ,я́ не жи́л до тебя́! ,1982,кино,киносказка,"Как бу́дто я́ не жи́л до тебя́!  [Александр Митта, Валерий Фрид, Юлий Дунский. Сказка странствий, к/ф (1982)] [омонимия не снята]",CONJ,UNKN
Я́ ва́с то́же, бу́дто ,ви́дел где́-то.  ,2003,кино,"кинодрама, экранизация","Я́ ва́с то́же бу́дто ви́дел где́-то.   [Владимир Бортко, Федор Достоевский. Идиот, к/ф (2003)] [омонимия не снята]",NOUN,VERB
ты́ ща́с рассказа́л та́к/ как, бу́дто ,бы э́то… ну́/ ка́к бы не ,1980-1989,художественное чтение,рассказ,Поня́тно/ поня́тно/ ну вот ты́ ща́с рассказа́л та́к/ как бу́дто бы э́то… ну́/ ка́к бы не цивилиза́ция челове́чества/ а песо́чница/ в кото́рой/ зна́чит/ ка́ждый познако́мился с други́м/ а пото́м сде́лали о́бщую каку́ю-то игру́. [И.А. Бунин. Холодная осень (исп. Вера Енютина) (1980-1989) // «Старое радио» http://theatrologia.su/audio/731] [омонимия не снята],CONJ,PRCL
ко́зел и набива́л тру́бку/ как, бу́дто ,бы о́н приезжа́л в со́бственный до́м ,1835-1949,художественное чтение,повесть,ло́шади ве́село подка́чивали под крыльцо́/ ку́чер преспоко́йно слеза́л с ко́зел и набива́л тру́бку/ как бу́дто бы о́н приезжа́л в со́бственный до́м сво́й/   [Н.В. Гоголь. Старосветские помещики (исп. И.В. Ильинский) (1835-1949) // http://staroeradio.ru/audio/8154] [омонимия не снята],CONJ,PRCL
Как, бу́дто ,засну́ла / та́к… легла́ на полу́ / и ,1980,кино,кинодетектив,"Как бу́дто засну́ла / та́к… легла́ на полу́ / и всё. [Валерий Родченко, Эдгар (Эдуард) Дубровский. Два долгих гудка в тумане, к/ф (1980)] [омонимия не снята]",CONJ,VERB
ми́ра / и что́ неле́по ду́мать /, бу́дто ,в на́ше вре́мя возмо́жен но́вый э́пос.,1968,"монолог научный, устная публичная речь",доклад,В статье́ « Разделе́ние поэ́зии / на ро́ды и ви́ды» Бели́нский писа́л / что́ рома́н и е́сть э́пос но́вого ми́ра / и что́ неле́по ду́мать / бу́дто в на́ше вре́мя возмо́жен но́вый э́пос. [В.В. Виноградов. Доклад «Диалектика развития словесных форм («Евгений Онегин» Пушкина и «Мёртвые души» Гоголя) (1968) // Фонотека ИРЯ им. В.В. Виноградова РАН] [омонимия не снята],NOUN,PREP
на све́те глупцы́ / кото́рые утвержда́ют /, бу́дто ,одино́чество страши́т.  ,1978,кино,"кинокомедия, киномелодрама","А ведь е́сть же на све́те глупцы́ / кото́рые утвержда́ют / бу́дто одино́чество страши́т.   [Алексей Арбузов, Владимир Железников, Татьяна Березанцева, Эра Савельева. Старомодная комедия, к/ф (1978)] [омонимия не снята]",VERB,NOUN
вы́ да́же не реаги́руете / как, бу́дто ,меня́ зде́сь не́т.  ,1979,кино,киноповесть,"А вы́ да́же не реаги́руете / как бу́дто меня́ зде́сь не́т.   [Александр Володин, Георгий Данелия. Осенний марафон, к/ф (1979)] [омонимия не снята]",CONJ,UNKN
каки́е-то стра́нные движе́ния ного́й/ как, бу́дто ,стара́лся проткну́ть че́рез потоло́к ни́жнего этажа́ ,1967-1971,устная публичная речь,рассказ,я́ де́лал каки́е-то стра́нные движе́ния ного́й/ как бу́дто стара́лся проткну́ть че́рез потоло́к ни́жнего этажа́ парке́тную полови́цу.   [И.Л. Андроников. О Федоре Шаляпине (1967-1971) // «Старое радио» http://control.audiopedia.su/audio/7843] [омонимия не снята],CONJ,VERB
Как, бу́дто ,ничего́ и не́ было / ни офице́ров / ,2005,кино,кинодрама,"Как бу́дто ничего́ и не́ было / ни офице́ров / ни всего́. [Александр Вайнштейн, Алексей Герман мл., Олег Антонов. Гарпастум, к/ф (2005)] [омонимия не снята]",CONJ,UNKN
это у на́с в до́ме., Бу́дто ,Мама́й прошёл.  ,1979,кино,"кинокомедия, киномюзикл, экранизация","это у на́с в до́ме. Бу́дто Мама́й прошёл.   [Георгий Юнгвальд-Хилькевич, Петр Григорьев. Ах, водевиль, водевиль!, к/ ф (1979)] [омонимия не снята]",UNKN,VERB
Как, бу́дто ,испари́лся.,1973,кино,"кинокомедия, экранизация","Как бу́дто испари́лся. [Алексей Коренев, Георгий Садовников. Большая перемена, к/ф (1973)] [омонимия не снята]",CONJ,VERB
Как, бу́дто ,э́то мо́жно вы́яснить таки́м путём.,1984,кино,кинодрама,"Как бу́дто э́то мо́жно вы́яснить таки́м путём. [Анатолий Гребнев, Константин Худяков. Успех, к/ф (1984)] [омонимия не снята]",CONJ,ADJS
Как, бу́дто ,са́м в капу́сте меня́ нашёл.  ,1978,кино,кинокомедия,"Как бу́дто са́м в капу́сте меня́ нашёл.   [Виктор Крючков, Эдуард Акопов. Сдается квартира с ребенком, к/ф (1978)] [омонимия не снята]",CONJ,NOUN
Как, бу́дто ,не зна́ешь куда́! ,1958,кино,кинокомедия,"Как бу́дто не зна́ешь куда́!  [Георгий Мдивани, Иван Лукинский. Иван Бровкин на целине, к/ф (1958)] [омонимия не снята]",CONJ,PRCL
Э́кий о́лух- то / вообража́ет /, бу́дто ,в него́ влю́бятся! ,1964,кино,"кинокомедия, экранизация","Э́кий о́лух- то / вообража́ет / бу́дто в него́ влю́бятся!  [Александр Островский, Константин Воинов. Женитьба Бальзаминова, к/ф (1964)] [омонимия не снята]",VERB,PREP
я их видела вместе) совпадали /, будто ,они близнецы.,1968,устная публичная речь,беседа,"Ну / у них мнения ( в тех редких случаях / когда я их видела вместе) совпадали / будто они близнецы. [А.В. Азарх-Грановская, В.Д.Дувакин. Беседы с А.В. Азарх-Грановской: Беседы 1-3 (1968) // «Собрание фонодокументов имени В.Д. Дувакина» Отдела устной истории Научной библиотеки МГУ им. М.В. Ломоносова, 2001] [омонимия не снята]",VERB,NPRO
Мне́ присни́лся стра́шный со́н., Бу́дто ,ко́нчилось моё могу́щество.,1941,кино,"кино детское, киносказка","Мне́ присни́лся стра́шный со́н. Бу́дто ко́нчилось моё могу́щество. [Алексей Симуков, Валентин Кадочников, Федор Филиппов. Волшебное зерно, к/ф (1941)] [омонимия не снята]",NOUN,VERB
, Бу́дто ,"це́пи па́ли с мои́х пле́нников, и ",1941,кино,"кино детское, киносказка","Бу́дто це́пи па́ли с мои́х пле́нников, и пле́нники пошли́ на меня́. [Алексей Симуков, Валентин Кадочников, Федор Филиппов. Волшебное зерно, к/ф (1941)] [омонимия не снята]",,VERB
сего́дня во сне́ ви́дел ма́му /, бу́дто ,она́ ко́рмит на́с пельме́нями.,1976,кино,"кинодрама, экранизация","Я́ сего́дня во сне́ ви́дел ма́му / бу́дто она́ ко́рмит на́с пельме́нями. [Герман Алексей, Симонов Константин. Двадцать дней без войны, к/ф (1976)] [омонимия не снята]",NOUN,UNKN
Как, бу́дто ,полно́ сиди́т неве́ст / и меня́ дожида́ется / ,1987,кино,кинокомедия,"Как бу́дто полно́ сиди́т неве́ст / и меня́ дожида́ется / да́?    [Анатолий Эйрамджан, Геральд Бежанов. Где находится нофелет?, к/ф (1987)] [омонимия не снята]",CONJ,UNKN
я́ по́мню / и вну́трь как, бу́дто ,мне́ положи́ли кусо́к льда́.,1972,кино,"кино военное, кинодрама","Но когда́ маши́на пошла́ на уда́р / зде́сь по моему́  [нрзб]  закры́лись у мне́ глаза́ / я́ по́мню / и вну́трь как бу́дто мне́ положи́ли кусо́к льда́. [Борис Васильев, Станислав Ростоцкий. А зори здесь тихие, к/ф (1972)] [омонимия не снята]",CONJ,UNKN
Да́ / минда́лины как, бу́дто ,на ме́сте / но си́льно опу́хли.,1967,кино,"киномелодрама, киноповесть","Да́ / минда́лины как бу́дто на ме́сте / но си́льно опу́хли. [Анатолий Гребнев, Марлен Хуциев. Июльский дождь, к/ф (1967)] [омонимия не снята]",CONJ,PREP
сосредото́чены на э́том заня́тии/ как, бу́дто ,во все́ дни́ никода́ ниче́м други́м ,1954,кино,кинокомедия,"Всe стра́шно сосредото́чены на э́том заня́тии/ как бу́дто во все́ дни́ никода́ ниче́м други́м не занима́лись/ и всё притворя́ются/ что они́ непью́щие.   [Андрей Тутышкин, Владимир Поляков, Николай Досталь. Мы с вами где-то встречались, к/ф (1954)] [омонимия не снята]",CONJ,PREP
Ну как, бу́дто ,на охо́те.  ,1985,кино,кинокомедия,"Ну как бу́дто на охо́те.   [Анатолий Эйрамджан, Геральд Бежанов. Самая обаятельная и привлекательная, к/ф (1985)] [омонимия не снята]",CONJ,PREP
говори́ть об э́том паде́нии /  [говорят одновременно] [нрзб]  как, бу́дто ,его́ не бы́ло / вот дава́йте….  ,2006,устная публичная речь,репортаж,"Ну да́же во́т дава́йте не бу́дем вот говори́ть об э́том паде́нии /  [говорят одновременно] [нрзб]  как бу́дто его́ не бы́ло / вот дава́йте….   [Александр Горелик, Николай Попов. Спортивный репортаж / фигурное катание. Оригинальный танец. Олимпийские игры. (19.02.2006) (2006) // Т/к «Спорт», прямой эфир] [омонимия не снята]",CONJ,UNKN
Спра́шиваешь /, бу́дто ,не понима́ешь.  ,2002,кино,кинодрама,"Спра́шиваешь / бу́дто не понима́ешь.   [Алла Криницына (Сурина), Виктор Мережко, Федор Попов. Кавказская рулетка, к/ф (2002)] [омонимия не снята]",VERB,PRCL
ка́к мо́й оте́ц говори́л / ка́к, бу́дто ,по́хороны како́го-то генера́ла сове́тского / тако́го ти́па ,2007,устная публичная речь,рассказ,"Ну́ / остально́е / э́то / ка́к мо́й оте́ц говори́л / ка́к бу́дто по́хороны како́го-то генера́ла сове́тского / тако́го ти́па му́зыка э́то не о́чень.   [Вероника Лосская, Иван Толстой, Мария Лосская-Авриль, Н.Н.Лосский. Беседа Ивана Толстого с семьей Лосских (2007) // Передача «Мифы и репутации» на Радио Свобода 24.01.07] [омонимия не снята]",NOUN,NOUN
Как, бу́дто ,в на́шем колхо́зе земли́ не хвата́ет! ,1958,кино,кинокомедия,"Как бу́дто в на́шем колхо́зе земли́ не хвата́ет!  [Георгий Мдивани, Иван Лукинский. Иван Бровкин на целине, к/ф (1958)] [омонимия не снята]",CONJ,PREP
Всё прошло́ ми́мо /, бу́дто ,и не жила́ я́ во́все.  ,1968,"монолог научный, устная публичная речь",лекция,"Всё прошло́ ми́мо / бу́дто и не жила́ я́ во́все.   [С.М. Бонди. О литературе классицизма. Лекция для студентов филологического ф-та МГУ им. М.В. Ломоносова (1968) // Фонотека ИРЯ им. В.В. Виноградова РАН / опубл.: Незабытые голоса России:  Звучат голоса отечественных филологов. Вып. 1. М.: ЯСК, 2009] [омонимия не снята]",ADJS,CONJ
Ну ты́ како́й-то стра́нный / как, бу́дто ,немно́го с приве́том.  ,1986,кино,кинодрама,"Ну ты́ како́й-то стра́нный / как бу́дто немно́го с приве́том.   [Александр Бородянский, Карен Шахназаров. Курьер, к/ф (1986)] [омонимия не снята]",CONJ,NOUN
Ну как, бу́дто ,бы.,1986,кино,киноповесть,"Ну как бу́дто бы. [Александр Буравский, Петр Тодоровский. По главной улице с оркестром, к/ф (1986)] [омонимия не снята]",CONJ,PRCL
Я́ хочу́ всё забы́ть / как, бу́дто ,ничего́ не́ было.  ,1971,кино,"кинодрама, экранизация","Я́ хочу́ всё забы́ть / как бу́дто ничего́ не́ было.   [Александр Алов, Владимир Наумов, Михаил Булгаков. Бег, к/ф (1971)] [омонимия не снята]",CONJ,UNKN
А мне́ показа́лось /, бу́дто ,у меня́ како́е-то стра́нное… стра́нное выраже́ние ,1961,кино,кинокомедия,"А мне́ показа́лось / бу́дто у меня́ како́е-то стра́нное… стра́нное выраже́ние лица́ / и бу́дто я́… бу́дто я́ небри́т. [Алексей Каплер, Виктор Конецкий, Владимир Фетин. Полосатый рейс, к/ф (1961)] [омонимия не снята]",VERB,PREP
я́ ща́с ва́м расска́зывал/ как, бу́дто ,бы вот я́ зна́ю/ ка́к на ,1967,устная непубличная речь,беседа,"И в э́том смы́сле я́ со свои́ми студе́нтами всё вре́мя/ ну́/ коне́чно/ когда́ увлека́ешься/ расска́зываешь/ я́ говорю́/ « Вот я́ ща́с ва́м расска́зывал/ как бу́дто бы вот я́ зна́ю/ ка́к на са́мом де́ле. [В.Б.Шкловский, В.Д.Дувакин. Беседа Д.Б. Спорова с В.Б. Шкловским (1967) // http://oralhistory.ru/] [омонимия не снята]",CONJ,PRCL
Впро́чем / я́ как, бу́дто ,опра́вдываюсь.,1968,кино,"кинодрама, экранизация","Впро́чем / я́ как бу́дто опра́вдываюсь. [Владимир Венгеров, Л.Н. Толстой. Живой труп, к/ф (1968)] [омонимия не снята]",CONJ,VERB
моме́нт фигу́ра слегка́ приподняла́сь / как, бу́дто ,она́ плыла́ и́ли… стоя́ла по по́яс ,1971,кино,"кино историческое, кинопритча","В э́тот моме́нт фигу́ра слегка́ приподняла́сь / как бу́дто она́ плыла́ и́ли… стоя́ла по по́яс в волне́. [Андрей Тарковский, Андрон Михалков-Кончаловский. Андрей Рублев, к/ф (1971)] [омонимия не снята]",CONJ,UNKN
Как, бу́дто ,о́н каса́ется са́мой большо́й та́йны вселе́нной.,1980,кино,"кинокомедия, киномелодрама","Как бу́дто о́н каса́ется са́мой большо́й та́йны вселе́нной. [Виктор Титов, М. Семенова, Р. Штраль. Адам женится на Еве, к/ф (1980)] [омонимия не снята]",CONJ,UNKN
О́н излага́ет э́то та́к / как, бу́дто ,уже́ всё гото́во.,1979,кино,"кинодрама, экранизация","О́н излага́ет э́то та́к / как бу́дто уже́ всё гото́во. [Александр Вампилов, Виталий Мельников. Отпуск в сентябре, к/ф (1979)] [омонимия не снята]",CONJ,UNKN
Вы́ рассужда́ете та́к /, бу́дто ,у ва́с е́сть вы́бор.  ,1976,кино,"кино военное, кинодрама","Вы́ рассужда́ете та́к / бу́дто у ва́с е́сть вы́бор.   [Борис Васильев, Кирилл Рапопорт, Леонид Быков. Аты-баты, шли солдаты, к/ф (1976)] [омонимия не снята]",NOUN,PREP
за Неро́на на́м вы́дать как, бу́дто ,,1980,кино,"кинодрама, кинокомедия","Мо́жет / его́ за Неро́на на́м вы́дать как бу́дто?    [Григорий Горин, Эльдар Рязанов. О бедном гусаре замолвите слово, к/ф (1980)] [омонимия не снята]",CONJ,
