Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
"Видехом поле Полтавское, прейдем прочее,", аки ,"гоняще в след избегших оттуду супостатов, ",1797,художественная,статья,"Видехом поле Полтавское, прейдем прочее, аки гоняще в след избегших оттуду супостатов, и да видим, како и неплодные под Переволочным бреги множество победительнаго вайя в песках своих израстиша. [Д. С. Самойлович. Способ самый удобный повсемственного врачевания смертоносной язвы заразоносящейся чумы ко благу всеобщественному предлагает Данило Самойлович (1797)] [омонимия не снята]",NPRO,ADJS
"поля ратнаго и трепетным бегством,", аки ,"крилами от страха израстшими, скоро устремися ",1797,художественная,статья,"Множае шестнадесяти тисящ оружие носящих супостатских воев избеже з поля ратнаго и трепетным бегством, аки крилами от страха израстшими, скоро устремися ко брегом Днепровым, яко же сами помышляху, спасения ради своего, а яко же вещию показася, не иной ради вины, токмо дабы не единою сотренны были и дабы не едино место и о нашей победе, и о их побеждении засведительствовало. [Д. С. Самойлович. Способ самый удобный повсемственного врачевания смертоносной язвы заразоносящейся чумы ко благу всеобщественному предлагает Данило Самойлович (1797)] [омонимия не снята]",NOUN,NOUN
"мнози речною глубиною пожренны изгибоша,", аки ,"устыдевшемуся Днепру самому зменническаго имене, аще ",1797,художественная,статья,"Ибо, кроме не много дерзским и нуждным плаванием спасшихся, мнози речною глубиною пожренны изгибоша, аки устыдевшемуся Днепру самому зменническаго имене, аще бы послужил ко спасению врагов, иже конечную пагубу на отечество наше навести тщахуся. [Д. С. Самойлович. Способ самый удобный повсемственного врачевания смертоносной язвы заразоносящейся чумы ко благу всеобщественному предлагает Данило Самойлович (1797)] [омонимия не снята]",NOUN,PRTF
"немощны от страха сотворишася и,", аки ,не можаще уже держати в руках ,1797,художественная,статья,"Стояху возбрег Днепра многочисленныя полки свейския и, узревше со ангелом господним поганяющим гонящыя себе российския воя, оскудеша духом и сердцем, безсильны и немощны от страха сотворишася и, аки не можаще уже держати в руках железа военнаго, повергаху на землю оружия своя и, аки ниже просте стояти можаще от трепета, прекланяху победителем колена своя. [Д. С. Самойлович. Способ самый удобный повсемственного врачевания смертоносной язвы заразоносящейся чумы ко благу всеобщественному предлагает Данило Самойлович (1797)] [омонимия не снята]",CONJ,PRCL
"внийдоша силы свейския; погрузишася бо,", аки ,"олово во воде, не возвратися вестник ",1797,художественная,статья,"Услышат ближнии и соседы их и рекут, яко не в землю нашу, но в некое море внийдоша силы свейския; погрузишася бо, аки олово во воде, не возвратися вестник ко отечеству своему. [Д. С. Самойлович. Способ самый удобный повсемственного врачевания смертоносной язвы заразоносящейся чумы ко благу всеобщественному предлагает Данило Самойлович (1797)] [омонимия не снята]",CONJ,NOUN
"Растерзал еси,", аки ,"вторый Самсон ( не без смотрения же, ",1797,нехудожественная,статья,"Растерзал еси, аки вторый Самсон ( не без смотрения же, мню, божия и в день сей Самсона случися победа твоя), растерзал еси мужественне льва свейского. [Д. С. Самойлович. Способ самый удобный повсемственного врачевания смертоносной язвы заразоносящейся чумы ко благу всеобщественному предлагает Данило Самойлович (1797)] [омонимия не снята]",UNKN,ADJF
"не усумневаемся; будет, надеемся тако,", аки ,и получихом.  ,1797,нехудожественная,статья,"Будет то, укрепляющу богу десницу твою, пресветлейший монархо; будет, не усумневаемся; будет, надеемся тако, аки и получихом.   [Д. С. Самойлович. Способ самый удобный повсемственного врачевания смертоносной язвы заразоносящейся чумы ко благу всеобщественному предлагает Данило Самойлович (1797)] [омонимия не снята]",NOUN,CONJ
Недолго страдати ―, аки ,"оком мигнуть, так душа из тела ",1803,нехудожественная,статья,"Недолго страдати ― аки оком мигнуть, так душа из тела выступит… [Д. С. Самойлович. Способ наиудобнейший ко недопущению первоначально возникнуть оказавшейся где-либо промеж народом смертоносной язве, заражаемой чуме (1803)] [омонимия не снята]",NOUN,NOUN
Они же не смутишася!..», Аки ,"отроцы вавилонстии в пещи горящей, тако ",1803,нехудожественная,статья,"Они же не смутишася!..» Аки отроцы вавилонстии в пещи горящей, тако и они в келии зажженной стояли и среди пламени и жупела псалом воспевали: « Изведи из темницы душу мою, ― мене ждут праведницы!..»  [Д. С. Самойлович. Способ наиудобнейший ко недопущению первоначально возникнуть оказавшейся где-либо промеж народом смертоносной язве, заражаемой чуме (1803)] [омонимия не снята]",NOUN,NOUN
"Души же блаженных страстотерпцев,", аки ,"злато в горниле очищенное, ангелы божии ",1803,художественная,статья,"Души же блаженных страстотерпцев, аки злато в горниле очищенное, ангелы божии взяху и в небеса ко Христу царю понесли. [Д. С. Самойлович. Способ наиудобнейший ко недопущению первоначально возникнуть оказавшейся где-либо промеж народом смертоносной язве, заражаемой чуме (1803)] [омонимия не снята]",NOUN,NOUN
"ними же аз пребываю, процветоша", аки ,крины сельные и яко финики и ,1803,художественная,статья,"Поистине, родители мои, здесь царство земное ― покой и тишина, веселие и радость; а святии отцы, с ними же аз пребываю, процветоша аки крины сельные и яко финики и яко кипарисы. [Д. С. Самойлович. Способ наиудобнейший ко недопущению первоначально возникнуть оказавшейся где-либо промеж народом смертоносной язве, заражаемой чуме (1803)] [омонимия не снята]",NOUN,NOUN
"святый брег Светлого Яра качать,", аки ,"младенца в зыбке, твори мысленно молитву ",1803,художественная,статья,"Станет усердного святый брег Светлого Яра качать, аки младенца в зыбке, твори мысленно молитву Исусову и ни словом, ни воздыханием не моги о том ближним поведать… [Д. С. Самойлович. Способ наиудобнейший ко недопущению первоначально возникнуть оказавшейся где-либо промеж народом смертоносной язве, заражаемой чуме (1803)] [омонимия не снята]",INFN,NOUN
Потому что тут погонщики бывают, аки ,звери.,1803,нехудожественная,статья,"Потому что тут погонщики бывают аки звери. [Д. С. Самойлович. Способ наиудобнейший ко недопущению первоначально возникнуть оказавшейся где-либо промеж народом смертоносной язве, заражаемой чуме (1803)] [омонимия не снята]",VERB,NOUN
"Расфуфырена, точно, до страсти,", аки ,барыня какая большая! ,1718,нехудожественная,слово,"Расфуфырена, точно, до страсти, аки барыня какая большая!  [архиепископ Феофан (Прокопович). Слово о власти и чести царской… (1718)] [омонимия не снята]",NOUN,NOUN
а был уж он там., Аки ,лев рыкающий в пустыне Ливийской.,1726,нехудожественная,монография,а был уж он там. Аки лев рыкающий в пустыне Ливийской. [неизвестный [перевод трактата С. Пуфендорфа]. О должности человека и гражданина по закону естественному. Книга вторая (1726)] [омонимия не снята],ADVB,ADJS
"путь этот сложен, морально тернист,", аки ,"в лесу темном грехи таятся, а ",1947-1953,нехудожественная,мемуары,"Я, как узнал, так просто расстроился, вот прямо так и подумал, осознал вдруг ― да, хрен огородный, хоть опять в паломничество по очагам несемейным иди, странствуй, но путь этот сложен, морально тернист, аки в лесу темном грехи таятся, а в кармане почти нет ничего, потому я решил пожарить говядину из Юлькиного холодильника, чтобы поесть и накормить мою блаженную Юльку, что б она делала без [А. А. Игнатьев. Пятьдесят лет в строю. Кн. 1-2 (1947-1953)] [омонимия не снята]",ADJS,PREP
"Есть между ними избранный,", аки ,"Петр, ключарь царствия небесного…",1923,художественная,роман,"Есть между ними избранный, аки Петр, ключарь царствия небесного… [Б. А. Садовской. Карл Вебер (1923)] [омонимия не снята]",ADJF,NOUN
"между царскими слугами есть избранный,", аки ,"Петр, ключарь царствия небесного…",1923,художественная,роман,"Я как теперь слышу: между царскими слугами есть избранный, аки Петр, ключарь царствия небесного… [Б. А. Садовской. Карл Вебер (1923)] [омонимия не снята]",ADJF,NOUN
"комендант был дик и грозен,", аки ,"зверь лютый, а на самом деле ",1927,художественная,роман,"На вид комендант был дик и грозен, аки зверь лютый, а на самом деле вполне приличный человек, к тому же тайно пописывавший стишата: « Моя Нина кругла, как луна, и мягка, как блина…»  [А. П. Чапыгин. Разин Степан (1927)] [омонимия не снята]",ADJS,NOUN
"видимо, в зените запоя и,", аки ,"цербер, на пороге дома с зооморфным ",1938,художественная,учебник,"Чиграшов был, видимо, в зените запоя и, аки цербер, на пороге дома с зооморфным орнаментом выросла Татьяна, мать ее, Густавовна. [Н. К. Гудзий. История древней русской литературы. (XI-XV вв.) (1938)] [омонимия не снята]",CONJ,NOUN
"я оные умоключению повсемственному, не", аки ,"выбранные из писаний каких-либо иностранных, но ",1904,нехудожественная,лекция,"Соразмеряя во всем предначертании сем самую существенность всех предметов мною описываемых ко недопущению первоначальнейше возникнуть где-либо в народе вкравшейся заразе, смертоноснейшей чуме, предъизъявляю я оные умоключению повсемственному, не аки выбранные из писаний каких-либо иностранных, но яко во умоначертании опытностью практическою уистинствованные, чрез долговременную чреду служения моего. [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",PRCL,PRTF
"очами всех начальств в Кременчуге,", аки ,"во время то в городе губернском, ",1904,нехудожественная,лекция,"Но ни что не утверждает столь наиважнейшей истины сей, изъязвляемой ощутительнейшими бытобытиями сими предначертанными, как единое токмо событие всего сего пред очами всех начальств в Кременчуге, аки во время то в городе губернском, всех правительств, всего дворянства и всего кременчугского гражданства*.   [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",NOUN,PREP
найден отовсюду стражею окруженным и, аки ,бы неприятелем опустошенный.,1904,нехудожественная,лекция,"Кольже скоро получил я от верховного начальства своего повеление*, тотчас отправился на Тамань; где город был найден отовсюду стражею окруженным и аки бы неприятелем опустошенный. [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",CONJ,PRCL
"и стражи, вокруг города стоящие,", аки ,"к единому злоупотреблению токмо служащие, совсем ",1904,художественная,лекция,"Потом и стражи, вокруг города стоящие, аки к единому злоупотреблению токмо служащие, совсем отринуты были. [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",ADJF,PREP
"дела начатого, хозяева произволом таковым", аки ,"бы возгордяся, большею частью все предавали ",1904,нехудожественная,лекция,"Присутствуя тут же самолично до окончания всего дела начатого, хозяева произволом таковым аки бы возгордяся, большею частью все предавали огню; вещи же, совершенно стоящие избережения, иные были намочены в воде, потом вымыты, высушены и попрежнему сделались к употреблению годными. [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",ADJF,PRCL
"Соразмеряя- же мою тут ревность,", аки ,"в сем жертву благородную, почему возможно ",1904,художественная,лекция,"Соразмеряя- же мою тут ревность, аки в сем жертву благородную, почему возможно будет и последовать со всею точностью и с полною доверенностью!  [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",NOUN,PREP
"время, сокрываяся в зачумившемся человеке,", аки ,"бы тлеть в теле его, предполагая ",1904,художественная,лекция,"Внимая всем последствиям таковым, предутверждается такожде практически и о сем, что яд заразы сей смертоносной возможет чрез некое время, сокрываяся в зачумившемся человеке, аки-бы тлеть в теле его, предполагая от суток 6- ти до суток 12- ти и до 16- ти, но, не предознаменовав зачумления язвенными признаками болезненными, не сокрывается никогда до суток 20*. [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",NOUN,PRCL
"восприяв некое, по части сей,", аки ,совсем новое в роде сем открытие ,1904,художественная,лекция,"Но каковыми долженствуют предохранительные благоустроения, вмещая тут созерцания практической науки врачебной, предутверждаться во всецветущей России, восприяв некое, по части сей, аки совсем новое в роде сем открытие повсемственно поучающее, аки статья совсем еще новая и по всем предметам своим долженствующая и наукою пребыть еще во всем новою; сорассуждения наиощутительнейшие о всем сем откроются при истечении времени употребления всех благотворительнейших предохранительных благораспоряжений, тут предначертаемых.   [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",VERB,ADVB
"смертоносная зараза сия, чумой именуемая,", аки ,бы не есть уже и язва ,1904,художественная,лекция,"предуказуя нам следы ко вразумению существеннопотребному и ко умоначертанию истиннейшему, что поветрие, смертоносная зараза сия, чумой именуемая, аки-бы не есть уже и язва та, о которой столь- страшнейше выражают нам те века протекшие. [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",PRTF,PRCL
"ж и в дом таковой,", аки ,сомнению уже подвергнувшийся.,1904,художественная,лекция,"Осведомлясь- же, где был на селе зачумившийся, навещают тот дом, не входя однако- ж и в дом таковой, аки сомнению уже подвергнувшийся. [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",ADJF,NOUN
"огню у себя в избе,", аки ,для домовода каждого вещь всенеобходимую.,1904,нехудожественная,лекция,"Что же бы возможно было селянкам прекратить самоудобнейше все беганье их таковое по дворам другим, повелевает исправник ко всеконечному избежанию всего сего запастись всенепременно каждому селянину в своем доме всем прибором, чем- бы возможно было, при всякой потребности домашней, доставать огню у себя в избе, аки для домовода каждого вещь всенеобходимую. [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",NOUN,PREP
"всевозможнейшие и повсюду ласкосердие изъявляющие,", аки ,предохранитель и бдительнейший люду ему вверенного ,1904,нехудожественная,лекция,"Предустановляет такожде в созерцаниях сих исправник в селении таковом и в окружностях оного многообразнейшие и другие распоряжения сим сопричастные и ни в каковом виде не отяготительные, но всевозможнейшие и повсюду ласкосердие изъявляющие, аки предохранитель и бдительнейший люду ему вверенного блюститель. [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",PRTF,NOUN
"буквальном слово физика, наименовывая оное,", аки ,бы для подтверждения сим глубокомыслия,1904,нехудожественная,лекция,"Соразмеряя важность должности генерал- штаб- доктора при всех карантинах пограничных, предлежит ему всенепременно быть испытанному о существенности самого яду язвоносного на практике, не в виде единого шарлатанства, и баснословии повсенародных о смертоносной язве сей зачумляемой и всенелепых и наиразнообразнейших, ниже в виде мнимоученых, воздувающихся подобно пузырю и заимствующих в едином изречении токмо буквальном слово физика, наименовывая оное, аки-бы для подтверждения сим глубокомыслия [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",ADJF,PRCL
"и повсегда ожидали- б его,", аки ,бы некоего ангела хранителя! ,1904,нехудожественная,лекция,"Словом, предлежит ему ознаменовать себя толикое заслуживающим внимание повсемственное, чтобы всюду в народе и повсегда ожидали- б его, аки бы некоего ангела хранителя!  [В. О. Ключевский. Русская история. Полный курс лекций. Лекции 66-75 (1904)] [омонимия не снята]",NPRO,PRCL
"родотворенія ослабѣвши, остается безъ пользы,", аки ,"бы, какъ Піитъ говоритъ, погребено; сѣменоносную ",1936.09.20,нехудожественная,речь,"Коль ближе человѣкъ до сей крайности доходитъ, тѣмъ больше естественный жаръ угасаетъ; орудіе родотворенія ослабѣвши, остается безъ пользы, аки бы, какъ Піитъ говоритъ, погребено; сѣменоносную слизь до надлежащаго сгущенія не варитъ; сѣмя отъ того не созрѣваетъ и недовольно одущевляется; впадаетъ въ порчи качества, наконецъ въ неплодіе.   [Мы должны свои знамена побѣдоносно донести до родной земли (1936.09.20) // Вѣстникъ Общества Галлиполійцевъ № 40, 1936] [омонимия не снята]",NOUN,PRCL
"Божіе и человѣческіе; отъ нея,", аки ,"туманъ отъ солнца, бѣгаютъ преисполненіе, пресыщеніе, ",1936.09.20,нехудожественная,речь,"Отъ нея, какъ отъ корени, происходятъ жизнь здравая, трудолюбіе, къ честнымъ дѣламъ прилѣжаніе, и всѣ дѣйствія достойныя кроткаго и благосклоннаго сердца; ей пріятствуютъ Законы Божіе и человѣческіе; отъ нея, аки туманъ отъ солнца, бѣгаютъ преисполненіе, пресыщеніе, похмѣлье, излишныя мокроты, вредные пары, нераствореніе, лихорадки, горячки, боли, печали, и самая смертная напасть. [Мы должны свои знамена побѣдоносно донести до родной земли (1936.09.20) // Вѣстникъ Общества Галлиполійцевъ № 40, 1936] [омонимия не снята]",NOUN,NOUN
"Посредствомъ оныя душа,", аки ,бы сложивъ изъ себя земное оное ,1936.09.20,нехудожественная,речь,"Посредствомъ оныя душа, аки бы сложивъ изъ себя земное оное бремя, ощущаетъ свою свободу большею частію; духъ жизни протѣкаетъ артеріи съ услажденіемъ*; кровь въ жилахъ кротко разливается; и естественный жаръ будучи умѣренъ и кротокъ, производитъ въ насъ умѣренное и кроткое. [Мы должны свои знамена побѣдоносно донести до родной земли (1936.09.20) // Вѣстникъ Общества Галлиполійцевъ № 40, 1936] [омонимия не снята]",GRND,PRCL
"святых вон выноси: осерчал заседатель,", аки ,"зверь голодный, разорвал зубами в клочки ",1934-1945,художественная,роман,"И, Господи помилуй, пошел дым коромыслом, хоть святых вон выноси: осерчал заседатель, аки зверь голодный, разорвал зубами в клочки твой приказ, да истоптал ногами, да бросился на меня: « Али тебе палками вколотить разум, ― крикнул он, ― сказано раз, так не переспрашивай… [В. Я. Шишков. Емельян Пугачев. Книга третья. Ч. 1 (1934-1945)] [омонимия не снята]",NOUN,NOUN
"И почал, почал, батюшки,", аки ,сердитый жернов.,1934-1945,художественная,роман,"И почал, почал, батюшки, аки сердитый жернов. [В. Я. Шишков. Емельян Пугачев. Книга третья. Ч. 1 (1934-1945)] [омонимия не снята]",NOUN,ADJF
"диву дались… вполз и выполз,", аки ,"змеенок, да вынес ложек пары две.",1934-1945,нехудожественная,роман,"Позавчера велел разбить стеклышко в кладовой, только что руку просунуть, да и втиснул туда своего мальчугана, крепостного ― востер постреленок!.. диву дались… вполз и выполз, аки змеенок, да вынес ложек пары две. [В. Я. Шишков. Емельян Пугачев. Книга третья. Ч. 1 (1934-1945)] [омонимия не снята]",VERB,NOUN
"что у тебя глаз верен,", аки ,граненый алмаз.,1934-1945,нехудожественная,роман,"Смекнул тотчас, что у тебя глаз верен, аки граненый алмаз. [В. Я. Шишков. Емельян Пугачев. Книга третья. Ч. 1 (1934-1945)] [омонимия не снята]",ADJS,ADJF
то у него какие: все, аки ,да ндросы! ,1923,художественная,повесть,"Ишь ведь, и знакомые- то у него какие: все аки да ндросы!  [В. Я. Шишков. Ватага (1923)] [омонимия не снята]",ADJF,PRCL
"свет живым уже существом, воскликнет", аки ,бы: се аз на прославление твое! ,1912-1917,художественная,мемуары,"Сперва окажется начало жизни ― сердце, потом глава, потом стан и другие части тела постепенно до того часа, как чрез 21 день созрев на исшествие, он проклюнет скорлупу яичную и, явяся пред создавшим свет живым уже существом, воскликнет аки бы: се аз на прославление твое!  [И. Е. Репин. Далекое близкое (1912-1917)] [омонимия не снята]",VERB,PRCL
От сна, аки ,"бы воспрянув, велением моея души мысль ",1912-1917,художественная,мемуары,"От сна аки бы воспрянув, велением моея души мысль облекается паки во образ свой и выходит на зрелище пред воззвавшую ее. [И. Е. Репин. Далекое близкое (1912-1917)] [омонимия не снята]",NOUN,PRCL
"своему воззывать на действительность, но,", аки ,"новая Медея, рассекая на части все ",1912-1917,художественная,мемуары,"Протекая все исполненные образами вещей хранилища памяти, сила умственная не токмо может их по желанию своему воззывать на действительность, но, аки новая Медея, рассекая на части все образы соблюденные, творит из смешения их образ совсем новый, прекраснейший. [И. Е. Репин. Далекое близкое (1912-1917)] [омонимия не снята]",CONJ,ADJF
"в малое движение воздуха, и", аки ,некиим волхвованием звук поставлен на место ,1912-1917,нехудожественная,мемуары,"все преобразуем в малое движение воздуха, и аки некиим волхвованием звук поставлен на место всего сущего, всего возможного, и весь мир заключен в малой частице воздуха, на устах нащих зыблющегося. [И. Е. Репин. Далекое близкое (1912-1917)] [омонимия не снята]",CONJ,NOUN
"дебрей, в них бы скиталися,", аки ,звери дубровни и не бы были ,1912-1917,нехудожественная,мемуары,"О вы, любители чудес, внемлите произнесенному вами слову, и удивление ваше будет нечрезмерно: ибо чудесно есть, кто воззвал род человеческий к общежитию из лесов и дебрей, в них бы скиталися, аки звери дубровни и не бы были человеки?  [И. Е. Репин. Далекое близкое (1912-1917)] [омонимия не снята]",GRND,NOUN
"Окоянни же то видевше, устремишась,", аки ,"зверие, диви».",1970-2000,нехудожественная,анекдот,"Окоянни же то видевше, устремишась, аки зверие, диви». [Коллекция анекдотов: религиозная тематика (1970-2000)] [омонимия не снята]",GRND,NOUN
"штаны, старому дурню, холощеному коту,", аки ,лев рыкающему…» ,2013,нехудожественная,роман,"Начало было складное: « Тебе, нарвскому сидельцу, замочившему штаны, старому дурню, холощеному коту, аки лев рыкающему…»  [Виктор Пелевин. Бэтман Аполло (2013)] [омонимия не снята]",NOUN,ADJS
"на троечках дяди Герасима всласть,", аки ,"бы на крилах ветряных летывали, ― проговорил ",2009,нехудожественная,форум,"Полетали на троечках дяди Герасима всласть, аки бы на крилах ветряных летывали, ― проговорил сумрачный странник с глубоким вздохом, от которого его унылый бас делался еще унылее и, так сказать, готовнее до глубокой боли ущипнуть суеверные сельские сердца протяжными повествованиями о разнообразном зле, властительно будто бы царящем во всех точках земного шара.   [коллективный. Форум: ЕГЭ. Я плакалъ (2009)] [омонимия не снята]",ADVB,PRCL
"сумневайся ты: наш всемилостивый монарх,", аки ,"орел поднебесный, во всех армиях на ",2001,нехудожественная,статья,"Не сумневайся ты: наш всемилостивый монарх, аки орел поднебесный, во всех армиях на один день ( одновременно) бывает и с нами всегда присутствует, дабы мы вам советовали, оставя свое зловредие, прийти к нашему чадолюбивому отцу. [Духовники и садисты. Видеосеанс с Валерием Кичиным // «Известия», 2001.11.09] [омонимия не снята]",NOUN,NOUN
"вот взросла моя возлюбленная дщерь,", аки ,лазорев цвет в саду.,2001,нехудожественная,статья,"И вот взросла моя возлюбленная дщерь, аки лазорев цвет в саду. [Духовники и садисты. Видеосеанс с Валерием Кичиным // «Известия», 2001.11.09] [омонимия не снята]",NOUN,ADJS
"голове венец царской, власы просты,", аки ,"у девицы, риза лазорь, испод киноварь.",1994,нехудожественная,статья,"По позднейшим редакциям: «… на голове венец царской, власы просты, аки у девицы, риза лазорь, испод киноварь. [В. Лебедев. Путешествие в Золотой век, или наши простаки за границей // «Вокруг света», 1994] [омонимия не снята]",ADJS,PREP
Колпаки на них, аки ,на трех отроках ( то есть фригийские ,1994,бытовая,статья,"Колпаки на них аки на трех отроках ( то есть фригийские шапочки, подробность, согласная с древнехристианскими и древними византийскими изображеньями). [В. Лебедев. Путешествие в Золотой век, или наши простаки за границей // «Вокруг света», 1994] [омонимия не снята]",NPRO,PREP
"Глянул на него, а он", аки ,покойник…,2000,нехудожественная,статья,"Глянул на него, а он аки покойник… [Анатолий Шашков. Гари // «Родина», 2000] [омонимия не снята]",NPRO,UNKN
А « по существу вопроса» я, аки ,пионер - Всегда готов! ,2013,художественная,рассказ,"Пророк» местный пишет м,, ― похоже ))  А « по существу вопроса» я аки пионер - Всегда готов!  [Виктория Дергачёва. Монологи // «Сибирские огни», 2013] [омонимия не снята]",NPRO,NOUN
"О!, еще одна истина", аки ,звезда нас осияла.  ,2013,художественная,рассказ,"О!, еще одна истина аки звезда нас осияла.   [Виктория Дергачёва. Монологи // «Сибирские огни», 2013] [омонимия не снята]",NOUN,NOUN
"посажю на месте, и сядеть", аки ,"горлица на сусе древе желеючи, а ",1866,нехудожественная,статья,"место: не видех бо ею первее радости, ни венчанья ею, за грехы своя; а бога деля пусти ю ко мне вборзе ( вскорости) с первым сломь ( посланным), да с нею кончав слезы, посажю на месте, и сядеть аки горлица на сусе древе желеючи, а яз утешаюся о бозе».   [Ф. И. Буслаев. Общие понятия о русской иконописи (1866)] [омонимия не снята]",INFN,NOUN
"велми, да лаяния деля явятся", аки ,силни суще».,1866,художественная,статья,"Испугавшееся войско Александр успокаивает, сравнивая Дария с псами, которые « велици суще и не могуще, лають велми, да лаяния деля явятся аки силни суще». [Ф. И. Буслаев. Общие понятия о русской иконописи (1866)] [омонимия не снята]",VERB,VERB
"полку Игореве»: « Вострубим убо, братие,", аки ,"в златокованную трубу, в разум ума ",1866,художественная,статья,"По этим спискам « Моление», как и в « первой» редакции, начинается витиеватым обращением, адресованным пока, впрочем, не к князю, а к « братии», как и в « Слове о полку Игореве»: « Вострубим убо, братие, аки в златокованную трубу, в разум ума своего и начнем бити в сребреныя арганы во известие мудрости, и ударим в бубны ума своего, поюще в богодохновенныя свирели, да восплачутся в нас душеполезныя [Ф. И. Буслаев. Общие понятия о русской иконописи (1866)] [омонимия не снята]",NOUN,PREP
"тонах: « не зри на мя,", аки ,"волк на агнца, ― говорит он, ― но ",1866,нехудожественная,статья,"Прося князя о милости и внимании, он представляет себе отношение между ним и собой в идиллически- сентиментальных тонах: « не зри на мя, аки волк на агнца, ― говорит он, ― но зри на мя, яко мати на младенца». [Ф. И. Буслаев. Общие понятия о русской иконописи (1866)] [омонимия не снята]",UNKN,NOUN
