Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
"близкое, было подернуто туманной дымкой,", будто ,"отодвинулось вдаль, стало чужим.",2005,художественная,рассказ,"Но прошлое, такое недавнее и близкое, было подернуто туманной дымкой, будто отодвинулось вдаль, стало чужим. [А. А. Старобинец. Живые (2005)] [омонимия не снята]",NOUN,VERB
"три стаканчика, и шел я", будто ,"тепло, а ее- то, видно, и ",1879,нехудожественная,письмо личное,"Поднес это он мне три стаканчика, и шел я будто тепло, а ее- то, видно, и настудил.   [А. А. Фет. Письма Л. Н. Толстому (1879)] [омонимия не снята]",NPRO,ADVB
"на бойкую дрововозную дорогу; кони,", будто ,"чуя ночлег, радостно наострили уши и ",1831,художественная,рассказ,"В самом деле, скоро мы выбрались на бойкую дрововозную дорогу; кони, будто чуя ночлег, радостно наострили уши и заржали; мы стремглав полетели по ней куда глаза глядят. [А. А. Бестужев-Марлинский. Cтрашное гаданье (1831)] [омонимия не снята]",NOUN,NOUN
Я как, будто ,"говорил ему: « видишь, я могу прямо ",1891,нехудожественная,автобиография,"Я как будто говорил ему: « видишь, я могу прямо смотреть на тебя, я перед тобою не виноват; а твои глаза бегают, боясь встретить чужой взгляд»».   [А. А. Фет. Ранние годы моей жизни (1891)] [омонимия не снята]",CONJ,VERB
"жолтой курткѣ; онъ сдѣлалъ движеніе,", будто ,хочетъ слѣдовать за мной.,1850,художественная,роман,"Это обстоятельство ускоривало необходимость соскочить съ крыши; но, прежде чѣмъ я успѣлъ спрыгнуть, я увидѣлъ передъ собой человѣка въ жолтой курткѣ; онъ сдѣлалъ движеніе, будто хочетъ слѣдовать за мной. [[Роукрофт Ч.]. Разсказы о колоніяхъ Вандименовой земли // «Современникъ», 1850] [омонимия не снята]",NOUN,NOUN
Теперь как, будто ,"побольше сил, хотя я даже на ",1889,нехудожественная,письмо личное,"Теперь как будто побольше сил, хотя я даже на урок к Оле не всхожу по лестнице, а она ходит ко мне.   [А. А. Фет. Письмо В. С. Соловьеву (1889)] [омонимия не снята]",CONJ,COMP
"этой лестнице никакого конца, как", будто ,она вела прямо на небо.,1975,художественная,рассказ,"Старик все шагал и шагал, и задыхающийся Рощапкин оскальзывался за ним в узком, почти вертикальном проходе, и не было этой лестнице никакого конца, как будто она вела прямо на небо. [O. М. Куваев. Эй, Бако! (1975)] [омонимия не снята]",CONJ,NPRO
Я, будто ,"успокоился и не понял его шутки, ",1883-1887,художественная,рассказ,"Я будто успокоился и не понял его шутки, но потом одумался, сообразил и сказал Дудину, что нет, Василий Иванович, это следы не Степана, а должно быть, настоящего Михаила Потапыча.   [А. А. Черкасов. Зерентуй (1883-1887)] [омонимия не снята]",NPRO,VERB
"листья, и их голые, как", будто ,засохшие ветви образуют странную противоположность с ,1860-1870,художественная,пьеса,"Тутовые деревья ( тут бэлэди), попадавшиеся нам, в зимние месяцы также сбрасывают здесь с себя листья, и их голые, как будто засохшие ветви образуют странную противоположность с свежею зеленью прочих растений.   [А. А. Потехин. Закулисные тайны (1860-1870)] [омонимия не снята]",CONJ,PRTF
"Например, сложилось убеждение,", будто ,законы логики зависят от предметной области ( ,2003,нехудожественная,статья,"Например, сложилось убеждение, будто законы логики зависят от предметной области ( отсюда идея особой логики микромира), будто они не универсальны, будто имеют непосредственные приложения вне сферы языка. [А. А. Зиновьев. Комплексная логика // Вопросы философии, 2003, №1, 2003] [омонимия не снята]",NOUN,NOUN
"известие о тебе ― и неприятное,", будто ,у тебя опять процесс по мельнице.,1891,нехудожественная,автобиография,"От Тургенева я имел известие о тебе ― и неприятное, будто у тебя опять процесс по мельнице. [А. А. Фет. Ранние годы моей жизни (1891)] [омонимия не снята]",ADJF,PREP
"положил руку на спинку кровати,", будто ,хотел встать.  ,1966,художественная,"миниатюра, рассказ цикл","Когда Борис затрубил, Горелов открыл глаза и заметил, что старик положил руку на спинку кровати, будто хотел встать.   [А. А. Ливеровский. Журавлиная родина. Рассказы охотника (1966)] [омонимия не снята]",NOUN,VERB
У меня как, будто ,чего-то не хватает?   ,1893-1897,нехудожественная,мемуары,У меня как будто чего-то не хватает?    [А. А. Нильский. Закулисная хроника (1893-1897)] [омонимия не снята],CONJ,ADVB
"Поговариваютъ,", будто ,"Джакъ, прежде чѣмъ прибылъ сюда, былъ ",1850,художественная,роман,"Поговариваютъ, будто Джакъ, прежде чѣмъ прибылъ сюда, былъ адвокатомъ.   [[Роукрофт Ч.]. Разсказы о колоніяхъ Вандименовой земли // «Современникъ», 1850] [омонимия не снята]",NOUN,NOUN
"И действительно, маленькие крохалятки сначала", будто ,"испугались незнакомой им еще среды, все ",1849,нехудожественная,письмо личное,"И действительно, маленькие крохалятки сначала будто испугались незнакомой им еще среды, все жалобно запикали, а потом замолкли и начали плескаться и бить по воде куцыми крылышками…   [А. А. Фет. Письма И. П. Борисову (1849)] [омонимия не снята]",ADVB,VERB
"За ним ― другой, третий.", Будто ,сорвавшийся с цепи зверь ломал на ,1960,нехудожественная,мемуары,"За ним ― другой, третий. Будто сорвавшийся с цепи зверь ломал на стреме колючий кустарник.   [А. А. Реформатский. Из «дебрей» памяти (1960) // «Новый Мир», 2002] [омонимия не снята]",ADJF,PRTF
"видел сегодня, ― сказал Званинцев, как", будто ,б[ы] отклоняя разговор.  ,1846,нехудожественная,мемуары,"Я его, кажется, видел сегодня, ― сказал Званинцев, как будто б[ы] отклоняя разговор.   [А. А. Григорьев. Один из многих (1846)] [омонимия не снята]",CONJ,UNKN
"берега или засыпать их осколками,", будто ,обглоданными костями своих жертв.,1836,художественная,повесть,"Зачем же вы, забрав с наших лугов в добычу всю влажность, расточаете ее безумно на голые камни; распрыскиваете свой жемчуг на кудри лесов, недоступных человеку, и поите до бешенства горные потоки, которые врываются в наши долины для того, чтоб унести или залить берега или засыпать их осколками, будто обглоданными костями своих жертв. [А. А. Бестужев-Марлинский. Мулла-Нур (1836)] [омонимия не снята]",NOUN,PRTF
"дал ему такой оборот, что", будто ,бы крестьяне взбунтовались только из усердия ,1802,нехудожественная,комментарий,"Министр де- Лессар, рассказывая сей анекдот Лудовику XVI, дал ему такой оборот, что будто бы крестьяне взбунтовались только из усердия к его особе, и хотел доказать тем общую ненависть сельских жителей к Революции. [[Н. М. Карамзин]. Политика // «Вестник Европы», 1802] [омонимия не снята]",CONJ,PRCL
Как, будто ,"ты не знаешь,  ― заметил старший,  ― что ",1891,нехудожественная,письмо личное,"Как будто ты не знаешь,  ― заметил старший,  ― что весною на нашем полушарии вообще и в Балтийском море в особенности вода бывает самая холодная.   [А. А. Фет. Письма Я. П. Полонскому (1891)] [омонимия не снята]",CONJ,NPRO
"с самою наивною радостью, как", будто ,бы выиграла в тосканскую лотерею 300 ,1859,нехудожественная,мемуары,"Линда, крошечное, добродушно- миленькое, хотя немножко рябенькое и значительно неопрятное существо, нимало не смутилась от моего вопроса и тотчас же отвечала с самою наивною радостью, как будто бы выиграла в тосканскую лотерею 300 пиастров:    [А. А. Григорьев. Великий трагик (1859)] [омонимия не снята]",CONJ,PRCL
"закрыла лицо руками, и как", будто ,плакала.,1901,бытовая,"дневник, записные книжки","Лена играла на рояле, а потом Эря стал подбирать разные вещицы, а Лена в это время закрыла лицо руками, и как будто плакала. [А. А. Аллендорф. Дневник (1901)] [омонимия не снята]",CONJ,VERB
"лицо его давно знакомым, как", будто ,бы она где-то видела его и ,1883-1887,художественная,рассказ,"Ей показалось лицо его давно знакомым, как будто бы она где-то видела его и любовалась и этим белым открытым лбом, обрамленным вьющимися белокурыми волосами, упавшими на плечи изящными локонами, и этими небесно-голубыми глазами, абрисом правильного носика, небольшими усиками и овальной раздвоенной пушистой бородкой… [А. А. Черкасов. Кара (1883-1887)] [омонимия не снята]",CONJ,PRCL
"был, можно сказать, брошен, как", будто ,"бы уничтожение моей армии, выход противника ",1923,нехудожественная,мемуары,"На мои настоятельные требования прислать мне подкрепления ввиду многочисленности врага и крайне тяжелой стратегической обстановки главнокомандующий ограничился лишь тем, что распорядился начать эвакуацию Львова, и я был, можно сказать, брошен, как будто бы уничтожение моей армии, выход противника мне в тыл и захват им Львова не представляли одинаково важного интереса для всех нас.   [А. А. Брусилов. Воспоминания (1923)] [омонимия не снята]",CONJ,PRCL
с другими сословиями мешаются как, будто ,"более по необходимости, нежели по желанию.  ",1834,художественная,очерк,"В купеческих фамилиях, принадлежащих к сословию старообрядцев, не только наружное, но и внутреннее воспитание приемлются не столь охотно: они вообще не любят иностранных языков, почитают ненужными некоторые знания и с другими сословиями мешаются как будто более по необходимости, нежели по желанию.   [A. П. Башуцкий. Панорама Санктпетербурга (1834)] [омонимия не снята]",CONJ,ADVB
"тѣм, Стеклов торжественно огласил принятыя", будто ,бы Совѣтом положенія.,1940-1954,нехудожественная,монография,"Вслѣд за тѣм, Стеклов торжественно огласил принятыя будто бы Совѣтом положенія. [C. П. Мельгунов. Мартовскіе Дни 1917 года (1940-1954)] [омонимия не снята]",NOUN,PRCL
с ней так радушно ― как, будто ,при новом свидании встретят ее с ,1836,художественная,повесть,"А между тем журналы питались этими статьями: тысячи получали награды за бескорыстные услуги большинства, и когда зараза кончилась, все остались довольны ею как нельзя более, расставшись с ней так радушно ― как будто при новом свидании встретят ее с распростертыми объятиями. [А. А. Бестужев-Марлинский. Мулла-Нур (1836)] [омонимия не снята]",CONJ,PREP
"достоверным справкам, сообщение о том,", будто ,итальянские анархисты изобрели какие-то разрывные снаряды ,1909,нехудожественная,донесение,"Вследствие предписания от 4 сентября сего года за № 135398, имею честь доложить Вашему Превосходительству, что, по наведенным совершенно конфиденциальным путем достоверным справкам, сообщение о том, будто итальянские анархисты изобрели какие-то разрывные снаряды изумительной силы, представляется неправдободобным; итальянские анархисты имеют вообще обыкновение прибегать при своих террористических актах более к револьверу и особенно к кинжалу, составляющим их обычное народное оружие, чем к бомбам; посему, если [А. А. Красильников. Донесение директору департамента полиции Н. П. Зуеву о результатах проверки сообщения об изобретении итальянскими анархистами новых разрывных снарядов (1909)] [омонимия не снята]",ADJF,ADJF
Он старался как, будто ,"бы и дружить со мной, но ",1923,нехудожественная,мемуары,"Он старался как будто бы и дружить со мной, но одновременно выказывал большую хитрость, заявляя всем начальствующим лицам, а в особенности великому князю Николаю Николаевичу, что управляет всей школой он и что ему необыкновенно трудно управлять мною и моими помощниками. [А. А. Брусилов. Воспоминания (1923)] [омонимия не снята]",CONJ,PRCL
под модными нарядами все как, будто ,"пахнут начальным своим ремеслом: неловкость, непривычка ",1834,художественная,очерк,"Первые среди самого богатства, в домах, покупаемых ими, и под модными нарядами все как будто пахнут начальным своим ремеслом: неловкость, непривычка к новому состоянию, дурное воспитание обнаруживают на каждом шаге их происхождение. [A. П. Башуцкий. Панорама Санктпетербурга (1834)] [омонимия не снята]",CONJ,VERB
молодая зеленая трава становилась как, будто ,еще зеленее.,1960-1979,нехудожественная,мемуары,"К троице перед каждым домом подметались улицы, и молодая зеленая трава становилась как будто еще зеленее. [А. А. Есенина. Родное и близкое (1960-1979)] [омонимия не снята]",CONJ,PRCL
"мне пароход Северного общества, как", будто ,он находился в нескольких десятках шагов ,1908,художественная,повесть,"Я с поразительной ясностью увидел знакомый мне пароход Северного общества, как будто он находился в нескольких десятках шагов от меня; изображение в проходящем свете казалось рельефным и имело совершенно натуральную окраску. [А. А. Богданов. Красная звезда (1908)] [омонимия не снята]",CONJ,NPRO
"остановилась и в страхе, как", будто ,"преступницей была я, дико оглядела комнату…",1883-1887,художественная,рассказ,"Я задрожала, остановилась и в страхе, как будто преступницей была я, дико оглядела комнату… [А. А. Черкасов. Сломанная сошка (1883-1887)] [омонимия не снята]",CONJ,NOUN
"А чтоб Епископи не возраптали,", будто ,им убыточно будет ружить учителя или ,1721,нехудожественная,устав,"13) А чтоб Епископи не возраптали, будто им убыточно будет ружить учителя или учителей, указуется им, чтоб лишних служителей не держали, и нужных строений не делали, ( разве строения прибыльные, на пример, мельницы и прочая); тако ж священнаго себе одеяния и всего платья, над подобающую чести своей потребу, не умножали.   [[Петр I]. Регламент или устав духовной коллегии (1721)] [омонимия не снята]",VERB,NOUN
его взглядом скомканная бумажка как, будто ,дымилась.,1960,нехудожественная,мемуары,"Под его взглядом скомканная бумажка как будто дымилась. [А. А. Реформатский. Из «дебрей» памяти (1960) // «Новый Мир», 2002] [омонимия не снята]",CONJ,VERB
вопросами по поводу странных слухов:, будто ,один бывший аристократ собирается высушить Ливийское ,1913,художественная,повесть,"Соседи приходили к Нэлле с вопросами по поводу странных слухов: будто один бывший аристократ собирается высушить Ливийское море с его песчаной балкой, на которой ловится столько рыбы, и взамен того затопить пустыню; а правительство будто бы разрешило ему это. [А. А. Богданов. Инженер Мэнни (1913)] [омонимия не снята]",NOUN,ADJF
"Право, как", будто ,сон какой видишь!..  ,1892,нехудожественная,мемуары,"Право, как будто сон какой видишь!..   [А. А. Шкляревский. Из воспоминаний о Некрасове (1892)] [омонимия не снята]",CONJ,NOUN
движения были плавны и как, будто ,робки.  ,1864,нехудожественная,"очерк, цикл",Все движения были плавны и как будто робки.   [А. А. Фет. Из деревни. 2 (1864)] [омонимия не снята],CONJ,ADJS
"романсы « дилетантов» или Глинки, кажется,", будто ,"он говорит слушателю: « Хорошо писали старики, ",1938.01.30,нехудожественная,статья,"Когда Доливо поет, например, некоторые романсы « дилетантов» или Глинки, кажется, будто он говорит слушателю: « Хорошо писали старики, но… все-таки эти наивные романсы для нас с вами уже немножечко устарели».   [А. А. Громан. Анатолий Доливо (1938.01.30) // «Советское искусство» Орган Всесоюзного комитета по делам Искусств при Совнаркоме Союза ССР № 12 (418), 1938] [омонимия не снята]",CONJ,NPRO
"деле, за морозными стеклами как", будто ,мелькнуло чье-то лицо… но когда рама ,1831,художественная,рассказ,"В самом деле, за морозными стеклами как будто мелькнуло чье-то лицо… но когда рама была отперта ― на улице никого не было. [А. А. Бестужев-Марлинский. Cтрашное гаданье (1831)] [омонимия не снята]",CONJ,VERB
Нюсеньке и своим дочуркам ― как, будто ,бы вновь на свет народился!   ,1942,нехудожественная,"дневник, записные книжки",Пишу короткое письмецо Нюсеньке и своим дочуркам ― как будто бы вновь на свет народился!    [А. А. Авдеев. Дневник (1942)] [омонимия не снята],CONJ,PRCL
иногда за меня и как, будто ,любит…  ,1860-1870,художественная,пьеса,Одна Лизанька еще вступается иногда за меня и как будто любит…   [А. А. Потехин. Брак по страсти (1860-1870)] [омонимия не снята],CONJ,UNKN
"странный: возбуждённый, весёлый, но, как", будто ,"бы, не совсем естественный.",1909,бытовая,"дневник, записные книжки","Муфтиев был в этот вечер ужасно странный: возбуждённый, весёлый, но, как будто бы, не совсем естественный. [А. А. Аллендорф. Дневник (1909)] [омонимия не снята]",CONJ,PRCL
Уж, будто ,и мотает? ,1862,нехудожественная,статья,Уж будто и мотает?  [А. А. Потебня. Мысль и язык (1862)] [омонимия не снята],ADVB,CONJ
"по всей Европе и Америке,", будто ,"слепой, ничего не желая знать и ",1986,нехудожественная,статья,"Поэтому же не принимается А. Б. Мариенгофом всерьез критика Есениным буржуазной культуры, а тоска, боль и отвращение, терзавшие душу поэта во время зарубежной поездки, предстают в его изложении таким образом: «… так проехал Сергей по всей Европе и Америке, будто слепой, ничего не желая знать и видеть». [A. А. Козловский. Быль и легенды жизни Есенина (1986)] [омонимия не снята]",NOUN,ADJF
"точно кто ходит, а ветки", будто ,кланяются.,1883-1887,художественная,рассказ,"А как открою их да стану смотреть, мне и кажется, что за деревьями точно кто ходит, а ветки будто кланяются. [А. А. Черкасов. Бальджа (1883-1887)] [омонимия не снята]",NOUN,VERB
"дипломат, покачиваясь так важно, как", будто ,б от его равновесия зависело равновесие ,1833,художественная,повесть,"Вы привлекаете на себя все глаза и все лорнеты, ― говорил мне один дипломат, покачиваясь так важно, как будто б от его равновесия зависело равновесие Европы. [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята]",CONJ,PRCL
"втягивая в себя воздух, как", будто ,хотел жадно и ненасытно выпить разлитые ,1913,художественная,рассказ,"И всю дорогу до своего церковного дома шел, глубоко втягивая в себя воздух, как будто хотел жадно и ненасытно выпить разлитые кругом ароматы и плодородящую силу. [А. А. Богданов. Под ласковым солнцем (1913)] [омонимия не снята]",CONJ,VERB
"таком порядке сельское сословие будет,", будто ,"бы, пользоваться большими избирательными правами, нежели ",1903,нехудожественная,очерк,"Первоначально в комиссии было предположено образовать избирательные собрания « сельских обществ» из выборных волостных сходов, но против этого предположения возразил член комиссии К. А. Крживицкий, указавший, что при таком порядке сельское сословие будет, будто бы, пользоваться большими избирательными правами, нежели другие, бесспорно более развитые и образованные классы, для которых установлен довольно высокий ценз ( Там же. [А. А. Корнилов. Из истории вопроса об избирательном праве в земстве: (происхождение земской избирательной системы 1864 г. и ее дальнейшие изменения) (1903)] [омонимия не снята]",VERB,PRCL
желтые волны свои: они как, будто ,неохотно и сожалея расстаются с этою ,1860-1870,художественная,пьеса,"В эту эпоху, самую выгодную для растительности в Египте, Дельта покрыта была сочною, пышною зеленью, и являлась в виде необозримого ковра, по которому в многочисленных извилинах Нил медленно катил к морю желтые волны свои: они как будто неохотно и сожалея расстаются с этою благословенною землею!    [А. А. Потехин. Закулисные тайны (1860-1870)] [омонимия не снята]",CONJ,ADVB
"Сочтите,", будто ,"мы знаем все, что можете высказать ",1830,художественная,рассказ,"Сочтите, будто мы знаем все, что можете высказать впредь на этот случай, ― и поскорее к делу!  [А. А. Бестужев-Марлинский. Вечер на кавказских водах в 1824 году (1830)] [омонимия не снята]",VERB,NPRO
В голове моей образы толкутся, будто ,мошки…,1833,художественная,повесть,В голове моей образы толкутся будто мошки… [А. А. Бестужев-Марлинский. Фрегат «Надежда» (1833)] [омонимия не снята],VERB,UNKN
Какъ, будто ,"нѣтъ ухода изъ Родной страны, нѣтъ ",1933,нехудожественная,заметка,"Какъ будто нѣтъ ухода изъ Родной страны, нѣтъ 13 лѣтъ эмиграцiи.   [А. А. Браунер. 16 лѣтъ со дня основанiя Добровольческой Армiи // Вѣстникъ Общества Галлиполійцевъ № 4, 1933] [омонимия не снята]",NOUN,NOUN
"он сам признает несостоятельность аргумента,", будто ,"бы определенный размер и, пожалуй, рифма ",1923,художественная,повесть,"Узнаю я его и в проповеди против поэзии и уверен, что он сам признает несостоятельность аргумента, будто бы определенный размер и, пожалуй, рифма мешают поэзии высказываться. [А. А. Фадеев. Разлив (1923)] [омонимия не снята]",NOUN,PRCL
"у него есть сын, погибающий", будто ,бы по ее милости.,1883-1887,художественная,рассказ,"От меня Верховский вернулся домой в мрачном настроении духа и, не имея под рукою другой личности, на которую мог бы излить свою желчь, начал придираться к жене и, по ассоциации идей, упрекая ее в бездетности, высказал, что у него есть сын, погибающий будто бы по ее милости. [А. А. Черкасов. Сломанная сошка (1883-1887)] [омонимия не снята]",PRTF,PRCL
Как, будто ,у нас на юге Советского Союза ,1938.01.18,нехудожественная,речь,"Как будто у нас на юге Советского Союза еще не закрыта навигация. [А. А. Жданов. Речь депутата (1938.01.18) // «Советское искусство» Орган Всесоюзного комитета по делам Искусств при Совнаркоме Союза ССР № 6 (412), 1938] [омонимия не снята]",CONJ,PREP
"исключительно для нее самой, как", будто ,бы в ней заключалась вся сущность ,1891,нехудожественная,автобиография,"Видно, что во все времена и во все эпохи,  ― как только человек начнет с любовью смотреть на предмет или на мысль свою и воспроизводить ее не в соотношении к другим предметам, но исключительно для нее самой, как будто бы в ней заключалась вся сущность мира,  ― так непременно явится произведение, которое невольно притягивает к себе всякого, у кого есть сколько-нибудь живое чувство. [А. А. Фет. Ранние годы моей жизни (1891)] [омонимия не снята]",CONJ,PRCL
"полковник, брякнув стаканом по столу,", будто ,"вызывая всех бесов в доказательство, что ",1830,художественная,рассказ,"И в ад, ― прибавил сосед мой, полковник, брякнув стаканом по столу, будто вызывая всех бесов в доказательство, что ему нечего их трусить.   [А. А. Бестужев-Марлинский. Вечер на кавказских водах в 1824 году (1830)] [омонимия не снята]",NOUN,GRND
"тело, крепкое и стройное, как", будто ,состоящее только из костей и мышц.,1914,художественная,рассказ,"Радостное ощущение силы и здоровья переполнило все его тело, крепкое и стройное, как будто состоящее только из костей и мышц. [А. А. Богданов. Праздник бессмертия (1914)] [омонимия не снята]",CONJ,PRTF
"мола можно судить по рассказу,", будто ,бы императрица Екатерина Великая проехала шестериком ,1891,нехудожественная,письмо личное,"О ширине громадного мола можно судить по рассказу, будто бы императрица Екатерина Великая проехала шестериком в карете самого конца мола и, повернувши назад, пожаловала строителю его орден и уехала в Ревель. [А. А. Фет. Письма Я. П. Полонскому (1891)] [омонимия не снята]",NOUN,PRCL
"более замкнутой и терпеливой, как", будто ,вся ушла внутрь себя.,1912,художественная,очерк,"Она не кричит, как прежде, а только стала теперь более замкнутой и терпеливой, как будто вся ушла внутрь себя. [А. А. Богданов. Варвара (1912)] [омонимия не снята]",CONJ,ADJF
боевую работу и вообще как, будто ,бы их игнорировал.,1923,нехудожественная,мемуары,"Оказалось, что офицеры его не любят за то, что он страшно скуп на награды, с ними редко говорит и, по их мнению, относится к ним небрежно; солдаты его не любили за то, что он с ними обыкновенно не здоровался, никогда не обходил солдатских кухонь и не пробовал пищи, никогда их не благодарил за боевую работу и вообще как будто бы их игнорировал. [А. А. Брусилов. Воспоминания (1923)] [омонимия не снята]",CONJ,PRCL
"Ну и даешь,", будто ,"бы за то, что он зимою ",1879,нехудожественная,письмо личное,"Ну и даешь, будто бы за то, что он зимою будет ходить на работы. [А. А. Фет. Письма Л. Н. Толстому (1879)] [омонимия не снята]",VERB,PRCL
к нему внимания и даже, будто ,"забыл про него, ― смотрел и злился.",1940-1956,художественная,роман,"Он смотрел на порхающего по площадке инженера, который уже ничем не проявлял к нему внимания и даже будто забыл про него, ― смотрел и злился. [А. А. Бек. Талант (Жизнь Бережкова) / Части 4-6 (1940-1956)] [омонимия не снята]",PRCL,VERB
"лестью; никто не дерзнет сказать,", будто ,слышал от него неправду.,1829,нехудожественная,мемуары,"Никто не похвалится его лестью; никто не дерзнет сказать, будто слышал от него неправду. [А. А. Бестужев. Знакомство мое с А. С. Грибоедовым (1829)] [омонимия не снята]",INFN,VERB
Императоры Римскіе нѣкотораго въ томъ, будто ,бы любочестія искали.,1755,нехудожественная,рассуждение,"Квинтиліанъ пишетъ, что тогда стихотворство такъ было въ модѣ и употребленіи, что и самъ Августъ Цесарь писалъ стихи, и отъ того времени не токмо знатные у двора, но и Императоры Римскіе нѣкотораго въ томъ будто бы любочестія искали. [[В. К. Тредиаковский?]. О качествахъ стихотворца рассужденіе // Ежемѣсячныя сочиненія къ пользѣ и увеселенію служащія. Генварь ― Іюнь, 1755 года, 1755] [омонимия не снята]",NOUN,PRCL
Как, будто ,"и любезно, но за каждой любезностью ",1892,нехудожественная,мемуары,"Как будто и любезно, но за каждой любезностью стоит « бумага»… [А. А. Шкляревский. Из воспоминаний о Некрасове (1892)] [омонимия не снята]",CONJ,CONJ
"нагнулся к самовару, как слышу,", будто ,дверь отворилась…,1883-1887,художественная,рассказ,"Взял подносик под мышку и только нагнулся к самовару, как слышу, будто дверь отворилась… [А. А. Черкасов. Сломанная сошка (1883-1887)] [омонимия не снята]",VERB,NOUN
"жильную и мозолистую руку, как", будто ,в самом деле хочет зацепить придвигающиеся ,1913,художественная,рассказ,"И жадно вытянет жильную и мозолистую руку, как будто в самом деле хочет зацепить придвигающиеся к хутору зеленые и веселые поля.   [А. А. Богданов. Гараськина душа (1913)] [омонимия не снята]",CONJ,PREP
"Тогда уверяли, что губернатор ( Азанчевский)", будто ,"бы запретил пожарным тушить пожар, но, ",1850,нехудожественная,мемуары,"Тогда уверяли, что губернатор ( Азанчевский) будто бы запретил пожарным тушить пожар, но, думаю, что это была одна из легенд первой нашей революции.   [А. А. Рафалович. Путешествие по Нижнему Египту и внутренним областям Дельты (1850)] [омонимия не снята]",ADJF,PRCL
"я словно очнулся, то увидал,", будто ,"в сумерках, что я сижу на ",1840,нехудожественная,письмо личное,"А когда мне стало холодно и я словно очнулся, то увидал, будто в сумерках, что я сижу на каком-то бревне, а где именно и понять не могу. [А. А. Фет. Письма И. И. Введенскому (1840)] [омонимия не снята]",VERB,PREP
"мнет их, так что кажется,", будто ,"великаны зыбей, набегая на него с ",1834,художественная,очерк,"Гордо бросается он в битву с валами, режет, расшибает, мнет их, так что кажется, будто великаны зыбей, набегая на него с угрозою, ниспадают с блестящею улыбкой, рассыпаются врозь как прах, летящий с колеса!    [А. А. Бестужев-Марлинский. Прощание с Каспием (1834)] [омонимия не снята]",CONJ,NOUN
