Left context,Center,Right context,Created,Sphere,Type,Full context,Left_context_POS,Right_context_POS
Ты, словно ,"безумный король, все королевство которого внутри, ",2014,художественная,рассказ,"Ты словно безумный король, все королевство которого внутри, и залы, и дворцы, и роскошный парк с пирамидальными кипарисами, и серебристое озеро, и конюшни с отменными рысаками; и закрыты ставни, и подняты мосты, и строгие стражи цифр охраняют ворота, цифр, складывающихся, умножающихся, вычитающихся, выстраивающих неумолимые законы, самозарождающиеся и непреклонные: тревоги от лопнувшего стекла, разбившегося зеркала, просыпанной соли. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",NPRO,ADJF
"загадочного смысла переменчивостью, форма облаков,", словно ,вычерчивающих на небе судьбоносные шифровки: круглое ,2014,художественная,рассказ,"Луна с ее бесконечной, полной загадочного смысла переменчивостью, форма облаков, словно вычерчивающих на небе судьбоносные шифровки: круглое облако ― завершай дела поскорее, перистое облако ― обходи острые углы, залегай на дно, беспросветные облака ― не выходи наружу, углубись в себя, разглядывай узоры собственных мыслей, настроений, предвкушений и послевкусий. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",NOUN,PRTF
"же потроха, развешенные по веткам,", словно ,экзотические плоды на экзотическом дереве жизни.,2014,художественная,рассказ,"И ничто не потревожит, ничто не помешает, ничто не взорвет тебя изнутри, и ты не будешь разглядывать свои же потроха, развешенные по веткам, словно экзотические плоды на экзотическом дереве жизни. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",NOUN,ADJF
"носком его сапога, но затем", словно ,змея его ужалила: в лавочку вошел ,2014,художественная,рассказ,"Вначале он сидел на высоком табурете и любовался тем, как солнечный луч играл с лакированным носком его сапога, но затем словно змея его ужалила: в лавочку вошел какой-то с виду то ли поляк, то ли венгр и на ломанном французском спросил свисток, « имитирующий зов утиной женской особи». [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",ADVB,NOUN
"не чистилище, с развешанными повсюду,", словно ,"елочные украшения, восхитительными коробками с поистине ",2014,художественная,рассказ,"Не успел я подумать о том, чтобы купить какое-нибудь лекарство, как аптека немедленно поприветствовала меня развеселым колокольцем, приделанным к входной двери, я оказался в белом сияющем чистотой раю, сразу в раю, а не в каком не чистилище, с развешанными повсюду, словно елочные украшения, восхитительными коробками с поистине чудодейственными средствами. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",ADVB,ADJF
"преображенное горло, ровненькое, розовенькое, гладенькое,", словно ,только что появившееся на свет.,2014,художественная,рассказ,"На лицевой стороне упаковки не без гордости красовалось совершенно иное, преображенное горло, ровненькое, розовенькое, гладенькое, словно только что появившееся на свет. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",ADJF,PRCL
"ETERNA», « JACQUE LEMANS», странный символ,", словно ,стоящие в третьей позиции плоские черные ,2014,художественная,рассказ,"EBEL», « RADO», « ZENITH», « SECTOR» ― c черным треугольником, въевшимся в идеально круглое « о», « JUNGHANS», « ETERNA», « JACQUE LEMANS», странный символ, словно стоящие в третьей позиции плоские черные ноги, « OMEGA», « MOVADO», « BREITLING», « LONGINES». [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",NOUN,ADJF
"у меня, но его полупрозрачные,", словно ,"папирусные, веки медленно опустились, и он ",2014,художественная,рассказ,"Он представился, я тоже, мы поговорили о полете, потом он, видно, хотел что-то спросить у меня, но его полупрозрачные, словно папирусные, веки медленно опустились, и он послушно провалился в сон.   [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",ADJF,ADJF
Первый же глоток минералки, словно ,раскаленным свинцом обдал мне рот и ,2014,художественная,рассказ,Первый же глоток минералки словно раскаленным свинцом обдал мне рот и горло.   [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята],NOUN,PRTF
"разглаженным, не помнящим грез, гладким,", словно ,"песок после шторма, заботливо разглаженный последней ",2014,художественная,рассказ,"Но просыпаешься, выходишь из него, из этого сна, отдохнувшим, разглаженным, не помнящим грез, гладким, словно песок после шторма, заботливо разглаженный последней гигантской волной, не желающей оставлять после себя беспорядок. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",ADJF,NOUN
желающей оставлять после себя беспорядок., Словно ,ничего и не было.,2014,художественная,рассказ,желающей оставлять после себя беспорядок. Словно ничего и не было. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята],NOUN,NPRO
не подходило одно к другому., Словно ,плохо составленный фоторобот.,2014,художественная,рассказ,не подходило одно к другому. Словно плохо составленный фоторобот. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята],ADJF,PRED
"начал ― гуппи и меченосцы, облаченные,", словно ,"в пеньюар, золотые рыбки с розовыми ― ",2014,художественная,рассказ,"Конечно же, в начале начал ― гуппи и меченосцы, облаченные, словно в пеньюар, золотые рыбки с розовыми ― с детское блюдечко ― глазами, и только потом морские миноги, паразитирующие, присасывающиеся к жертве и раздирающие языком, утыканным зубами, ее плоть в клочья, наслаждающиеся вкусом и запахом свежей крови ( хотя запахом ― нет) и беспомощными конвульсиями, только потом акулы со злоглядящими желтыми глазами и сам Мировой океан, где каждое [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",PRTF,PREP
"проявлением жизни, или скаты, парящие,", словно ,"орлы ― Milobatis aquila, или рыбы- мотыльки, ",2014,художественная,рассказ,"движение беззвучно, где нет криков, охов и стенаний, где нет вообще никакого звука, связанного со всяким наземным проявлением жизни, или скаты, парящие, словно орлы ― Milobatis aquila, или рыбы- мотыльки, ничем не отличающиеся от своих сухопутных братьев ― зеркальное отражение, зазеркальный мир, воспроизводящий почти в точности мир воздушный, только « летать» заменяется на « плавать», со всеми вытекающими отсюда последствиями, фантастическая симметрия, шутка Создателя, исполненная глубокого смысла [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",PRTF,NOUN
"Треснутый, сплющенный, глухой,", словно ,со дна наполовину разбитого глиняного сосуда.,2014,художественная,рассказ,"Треснутый, сплющенный, глухой, словно со дна наполовину разбитого глиняного сосуда. [Максим Тихомиров. Национальная демография (2014)] [омонимия не снята]",ADJF,PREP
"лежала на дне густого леса,", словно ,в осиновом ущелье.,2013,художественная,рассказ,"Дорога лежала на дне густого леса, словно в осиновом ущелье. [Владимир Васильев. Шуруп (2013)] [омонимия не снята]",NOUN,PREP
"странно кулдыкнула и как-то икнула,", словно ,её тошнило.,2013,художественная,рассказ,"Попутчица вдруг странно кулдыкнула и как-то икнула, словно её тошнило. [Владимир Васильев. Шуруп (2013)] [омонимия не снята]",VERB,ADJF
"и положила себе на колени,", словно ,прикрываясь рюкзаком от взглядов.  ,2013,художественная,рассказ,"Кирилл вытащил из-под спины Лизы рюкзак, Лиза забрала его и положила себе на колени, словно прикрываясь рюкзаком от взглядов.   [Владимир Васильев. Шуруп (2013)] [омонимия не снята]",NOUN,GRND
"Из него,", словно ,"чёрные руки погребённых мертвецов, свисали древесные ",2013,художественная,рассказ,"Из него, словно чёрные руки погребённых мертвецов, свисали древесные корни. [Владимир Васильев. Шуруп (2013)] [омонимия не снята]",NPRO,NOUN
Кирилл выбрался из автобуса ―, словно ,погрузился в банку с горячим вареньем.,2013,художественная,рассказ,Кирилл выбрался из автобуса ― словно погрузился в банку с горячим вареньем. [Владимир Васильев. Шуруп (2013)] [омонимия не снята],NOUN,VERB
"Гугер и нацепил чёрные очки,", словно ,они помогали выбирать.  ,2013,художественная,рассказ,"хмуро спросил Гугер и нацепил чёрные очки, словно они помогали выбирать.   [Владимир Васильев. Шуруп (2013)] [омонимия не снята]",NOUN,NPRO
"Лёха смотрел по сторонам,", словно ,что-то выискивал.,2013,художественная,рассказ,"Лёха смотрел по сторонам, словно что-то выискивал. [Владимир Васильев. Шуруп (2013)] [омонимия не снята]",NOUN,NPRO
"лип и лохмы бурьяна синевой,", словно ,они были пришельцами с Венеры.,2013,художественная,рассказ,"Неестественный и воспалённый свет окрасил листву лип и лохмы бурьяна синевой, словно они были пришельцами с Венеры. [Владимир Васильев. Шуруп (2013)] [омонимия не снята]",NOUN,NPRO
"теле я ощущал странную разбитость,", словно ,меня подвергли обработке в каком-нибудь вибросите.  ,1960-1966,художественная,роман,"К тому же во всем теле я ощущал странную разбитость, словно меня подвергли обработке в каком-нибудь вибросите.   [Н. Н. Берберова. Курсив мой (1960-1966)] [омонимия не снята]",NOUN,NPRO
Все, словно ,вымерло.  ,1960-1966,художественная,роман,Все словно вымерло.   [Н. Н. Берберова. Курсив мой (1960-1966)] [омонимия не снята],ADJF,VERB
"происходящего, но такую безысходную будничность,", словно ,"здесь происходило что-то, что происходит всегда.",1960-1966,художественная,роман,"Я вышел на угол Зелениной и Чкаловского проспекта, ощущая будничность происходящего, но такую безысходную будничность, словно здесь происходило что-то, что происходит всегда. [Н. Н. Берберова. Курсив мой (1960-1966)] [омонимия не снята]",NOUN,ADVB
"не своими глазами, что меня", словно ,"подменили: я вижу улицу так, как ",1960-1966,художественная,роман,"Довольно быстро я сообразил, что вижу улицу другими, не своими глазами, что меня словно подменили: я вижу улицу так, как если бы сам был одним из ее предметов. [Н. Н. Берберова. Курсив мой (1960-1966)] [омонимия не снята]",NPRO,VERB
"производили на меня впечатление игрушечных,", словно ,из мультипликации.,1960-1966,художественная,роман,"Но я вспомнил стрижей в полете — и там они производили на меня впечатление игрушечных, словно из мультипликации. [Н. Н. Берберова. Курсив мой (1960-1966)] [омонимия не снята]",ADJF,PREP
"а теперь на целую жизнь,", словно ,я ничего не жил с тех ,1960-1966,художественная,роман,"Тогда меня отбросило на пятнадцать лет, а теперь на целую жизнь, словно я ничего не жил с тех пор, как, замкнутый в одном из помещений великой семьи, ждал и не ждал, надеялся и не надеялся, был и не был — был или не был, — и гамлетовский вопрос опрокинулся в прошлое: был или не был?  [Н. Н. Берберова. Курсив мой (1960-1966)] [омонимия не снята]",NOUN,NPRO
с другой — «… в Петербурге жить —, словно ,спать в гробу!» ,1960-1966,художественная,роман,А с другой — «… в Петербурге жить — словно спать в гробу!»  [Н. Н. Берберова. Курсив мой (1960-1966)] [омонимия не снята],PNCT,INFN
Куда едут., Словно ,тот свет во всем составе перебирался ,1960-1966,художественная,роман,Куда едут. Словно тот свет во всем составе перебирался на новое место.   [Н. Н. Берберова. Курсив мой (1960-1966)] [омонимия не снята],VERB,ADJF
"в красные точки на венах,", словно ,"простроченных на швейной машинке, ― употребление! ",2005,художественная,роман,"Вот это, ― ткнул он в красные точки на венах, словно простроченных на швейной машинке, ― употребление!  [Виктор Пронин. Банда 8 (2005)] [омонимия не снята]",NOUN,PRTF
"должен спрятаться, ― объяснила Ната так,", словно ,речь шла о пропавшей кошке.,2005,художественная,роман,"Он сбежал от хозяина, теперь должен спрятаться, ― объяснила Ната так, словно речь шла о пропавшей кошке. [Виктор Пронин. Банда 8 (2005)] [омонимия не снята]",CONJ,NOUN
"одного из таких разговоров Нана,", словно ,"помимо своей воли, согласилась выпить с ",2005,художественная,роман,"Во время одного из таких разговоров Нана, словно помимо своей воли, согласилась выпить с ним кофе. [Виктор Пронин. Банда 8 (2005)] [омонимия не снята]",NOUN,PREP
"локоть старика, проникая в него,", словно ,в вату.  ,2005,художественная,роман,"И он сильнее сжал локоть старика, проникая в него, словно в вату.   [Виктор Пронин. Банда 8 (2005)] [омонимия не снята]",NPRO,PREP
"движения были выверенными и точными,", словно ,у дирижеров.,2005,художественная,роман,"И Гуга, и Борзик действовали с артистической точностью: тазики, бутылки, пузырьки и ложки прямо летали у них в руках, движения были выверенными и точными, словно у дирижеров. [Виктор Пронин. Банда 8 (2005)] [омонимия не снята]",ADJF,PREP
фуру можно было увидеть стоящей, словно ,напоказ у нового дома все той ,2006,художественная,роман,"Неизвестно каким образом, обменял печальную плешивую кобылу на лихого рысака в яблоках, и вскоре хлебозаводскую фуру можно было увидеть стоящей словно напоказ у нового дома все той же « Райсберкассы», после поджога, видимо от страха, изменившей свое мнение о возрасте дяди.   [Ирина Павская. «Джоконда» Мценского уезда (2006)] [омонимия не снята]",ADJF,ADVB
"с белыми шпорами на лапках,", словно ,дядя хотел запустить его в космос.,2006,художественная,роман,"Потом дядя устроился у иллюминатора, и в одной из его рук с бледно-зеленой наколкой « Любовь до гроба» ( хотя и без пояснения, к кому именно) затрепыхался зиминский почтовый голубь с белыми шпорами на лапках, словно дядя хотел запустить его в космос. [Ирина Павская. «Джоконда» Мценского уезда (2006)] [омонимия не снята]",NOUN,NOUN
"толкнул локтем в бок космонавта,", словно ,соединенный с ним солидарностью перед неумолимостью ,2006,художественная,роман,"Вот это девка… ― восхищенно протянул один из подвыпивших парней и, забыв про фонарь под глазом, дружески толкнул локтем в бок космонавта, словно соединенный с ним солидарностью перед неумолимостью протокола.   [Ирина Павская. «Джоконда» Мценского уезда (2006)] [омонимия не снята]",NOUN,PRTF
"и под ее маленькими руками,", словно ,создаваемое,2006,художественная,роман,"Он забыл, что это кино, и ему показалось, что он, родившийся в другом времени, идет по залитой кровью русской земле, которая только-только становится Русью, и что все еще впереди ― и Куликово поле, и Петр Первый, и Пушкин, и Циолковский, и Гагарин… Гримерша узнала его только тогда, когда смывала с него ацетоном ссадины и шрамы, снимала парик, и под ее маленькими руками, словно создаваемое [Ирина Павская. «Джоконда» Мценского уезда (2006)] [омонимия не снята]",NOUN,PRTF
"почувствовал себя частью этого народа,", словно ,был запущен в космос на невидимой ,2006,художественная,роман,"Отделенный сейчас от своего народа таким огромным преодоленным пространством, космонавт, может быть как никогда раньше, почувствовал себя частью этого народа, словно был запущен в космос на невидимой ниточке, выдернутой из хоругви на Куликовом поле, освященной Сергием Радонежским, или из паруса первого петровского ботика, или из флага над рейхстагом. [Ирина Павская. «Джоконда» Мценского уезда (2006)] [омонимия не снята]",NOUN,VERB
"Ветра подолгу совсем не было,", словно ,его солнце съело.,2006,художественная,роман,"Ветра подолгу совсем не было, словно его солнце съело. [Ирина Павская. «Джоконда» Мценского уезда (2006)] [омонимия не снята]",VERB,NPRO
"молодая, оттого что умершая, мать", словно ,"не замечала постарения Ивана Кузьмича и, ",2006,художественная,роман,"Но, глядя со стены, молодая, оттого что умершая, мать словно не замечала постарения Ивана Кузьмича и, казалось, была довольна тем, что ее муж и дочь так хорошо и спокойно сидят рядом в чистой, ухоженной, как при ней, избе.   [Ирина Павская. «Джоконда» Мценского уезда (2006)] [омонимия не снята]",NOUN,PRCL
"физическом и душевном обличье, был", словно ,нарочно изготовлен природой по чьему-то специальному ,2005,художественная,роман,"До первой детской книги Корнея Чуковского оставалось в ту пору года три, до второй ― около десяти, им не была написана еще ни единая строка для детей, но сам он, во всем своем физическом и душевном обличье, был словно нарочно изготовлен природой по чьему-то специальному заказу « для детей младшего возраста» и выпущен в свет тиражом в один экземпляр.   [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",VERB,ADVB
"И,", словно ,"угадывая его назначение, играли не только ",2005,художественная,роман,"И, словно угадывая его назначение, играли не только с ним, но и им и в него: лазили по нему, когда он лежал на песке, как по дереву поваленному, прыгали с его плеча на диван, как с крыльца на траву, проходили или проползали между расставленных ног, когда он объявлял их воротами. [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",CONJ,GRND
"Меня пробирает дрожь,", словно ,"я не в шубе, не в ",2005,художественная,роман,"Меня пробирает дрожь, словно я не в шубе, не в капоре, не в платке, не в гамашах, а в летнем платьишке. [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",NOUN,NPRO
"неистощимым теплом, прогреваются насквозь, горячеют,", словно ,мы уже дома и я уже ,2005,художественная,роман,"Через минуту, зажатые в его ладони, мои пальцы и пятки оживают, заражаясь его неистощимым теплом, прогреваются насквозь, горячеют, словно мы уже дома и я уже примостилась в столовой у белой кафельной печки, где в квадратной пасти пышно тлеют березовые уголья.   [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",VERB,NPRO
"вручает мне кисть с торжественностью,", словно ,"монарх, передающий наследнику скипетр.  ",2005,художественная,роман,"Он вручает мне кисть с торжественностью, словно монарх, передающий наследнику скипетр.   [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",NOUN,NOUN
"и не только сама она,", словно ,"гвоздями приколоченная, не падает на пол, ",2005,художественная,роман,"Поставит на ладонь полную соли солонку, круто наклоненной ладонью совершит полукруг в воздухе; и не только сама она, словно гвоздями приколоченная, не падает на пол, но даже и соль каким-то чудом не сыпется.   [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",NPRO,NOUN
"Земля летит из-под лап,", словно ,брызги.  ,2005,художественная,роман,"Земля летит из-под лап, словно брызги.   [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",NOUN,NOUN
"Собака,", словно ,"в нее запустили камнем, поджав хвост, ",2005,художественная,роман,"Собака, словно в нее запустили камнем, поджав хвост, бежит прочь. [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",NOUN,PREP
"весь голос широких, размашистых строк,", словно ,созданных для этой минуты.  ,2005,художественная,роман,"Едва только в лицо нам ударило свежим ветром черноморского простора, я не мог не прокричать во весь голос широких, размашистых строк, словно созданных для этой минуты.   [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",NOUN,PRTF
"читал он широким, певучим, страстным,", словно ,"молящимся голосом, и мне казалось, что ",2005,художественная,роман,"читал он широким, певучим, страстным, словно молящимся голосом, и мне казалось, что теперь уже лодка покоряется не волнам и веслам, а весла и волны ― и все вокруг ― звучанию голоса.   [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",ADJF,PRTF
"увидеть и чудовищную,", словно ,"могила, яму, в которой медленно и ",2005,художественная,роман,"увидеть и чудовищную, словно могила, яму, в которой медленно и неотвратимо скоплялась вода и над которой толстыми паучьими лапами топырились вырванные корни. [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",ADJF,NOUN
"Кронштадт сгинул,", словно ,"его никогда не бывало, берег тоже.",2005,художественная,роман,"Кронштадт сгинул, словно его никогда не бывало, берег тоже. [Александр Гаррос, Алексей Евдокимов. Новая жизнь. Святочная повесть (2005)] [омонимия не снята]",VERB,NPRO
А эта улыбчивая незлобивость ―, словно ,ничто вокруг никогда не взывало к ,2010,художественная,роман,"А эта улыбчивая незлобивость ― словно ничто вокруг никогда не взывало к отмщению, ― откуда бралась она в подростке?  [Наталья Александрова. Последний ученик да Винчи (2010)] [омонимия не снята]",NOUN,NPRO
И он, словно ,"бы не замечал, как приходил к ",2010,художественная,роман,"И он словно бы не замечал, как приходил к безвыходному противоречию: логически получалось так, что все исходило от этой абсолютной силы, и свобода воли превращалась в бессмыслицу. [Наталья Александрова. Последний ученик да Винчи (2010)] [омонимия не снята]",NPRO,PRCL
Плотная бумага с легкой желтизной ―, словно ,заранее выдержанная в архивных подвалах.,2010,художественная,роман,Плотная бумага с легкой желтизной ― словно заранее выдержанная в архивных подвалах. [Наталья Александрова. Последний ученик да Винчи (2010)] [омонимия не снята],NOUN,ADVB
британской земле ему улыбнулось везенье., Словно ,тень отца продолжала покровительствовать его намерениям.,2010,художественная,роман,британской земле ему улыбнулось везенье. Словно тень отца продолжала покровительствовать его намерениям. [Наталья Александрова. Последний ученик да Винчи (2010)] [омонимия не снята],NOUN,NOUN
У него, словно ,"есть фонарик, которым он может светить ",2010,художественная,роман,"У него словно есть фонарик, которым он может светить во тьме химических реакций. [Наталья Александрова. Последний ученик да Винчи (2010)] [омонимия не снята]",NPRO,INTJ
"взглядом и в белых одеждах,", словно ,пациент из психушки.,2007,художественная,роман,"По одну сторону от Христа ― Богородица с младенцем, укутанная в платки и покрывала, точно арабская жена, а по другую сторону ― лысый старик с буйным взглядом и в белых одеждах, словно пациент из психушки. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NOUN,NOUN
"по ухабам мягко и цепко,", словно ,таракан.  ,2007,художественная,роман,"Японский джип бежал по ухабам мягко и цепко, словно таракан.   [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",ADVB,NOUN
Дом, словно ,"выключили, и вместо шоу остались одни ",2007,художественная,роман,"Дом словно выключили, и вместо шоу остались одни декорации. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NOUN,VERB
голые девицы на тёмной стене, словно ,корчились от беззвучного издевательского хохота.,2007,художественная,роман,Бледные голые девицы на тёмной стене словно корчились от беззвучного издевательского хохота. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята],NOUN,VERB
"Ромыч потрогал подбородок,", словно ,оценивал удар в челюсть.  ,2007,художественная,роман,"Ромыч потрогал подбородок, словно оценивал удар в челюсть.   [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NOUN,VERB
"было здесь, в деревне, спрашивать,", словно ,в городе.,2007,художественная,роман,"Как-то нелепо было здесь, в деревне, спрашивать, словно в городе. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",INFN,PREP
"опять улеглось в пыльную траву,", словно ,капкан.  ,2007,художественная,роман,"Проволочное колесо встало дыбом, откатилось обратно и опять улеглось в пыльную траву, словно капкан.   [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NOUN,NOUN
"то ли усыпляет, гипнотизируя ритмом,", словно ,в колыбели.,2007,художественная,роман,"Ветка то ли крестит дорогу раскольничьим двоеперстием, то ли усыпляет, гипнотизируя ритмом, словно в колыбели. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NOUN,PREP
Кирилла, словно ,"оковало бессилием, повязало слабостью по рукам ",2007,художественная,роман,"Кирилла словно оковало бессилием, повязало слабостью по рукам и ногам. [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NOUN,VERB
"плавала почти невидимая дымка, она", словно ,приподнимала выгнутый потолок ― так облака подчёркивают ,2007,художественная,роман,"В воздухе плавала почти невидимая дымка, она словно приподнимала выгнутый потолок ― так облака подчёркивают высоту небесного свода.   [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",NPRO,VERB
"всех стенах ― тёмные фигуры святых,", словно ,за спиной Кирилла беззвучно собралась молчаливая ,2007,художественная,роман,"И на всех стенах ― тёмные фигуры святых, словно за спиной Кирилла беззвучно собралась молчаливая толпа.   [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята]",ADJF,PREP
Святые, словно ,провожали его глазами.  ,2007,художественная,роман,Святые словно провожали его глазами.   [Чингиз Абдуллаев. Мистерия эпохи заката (2007)] [омонимия не снята],ADJF,VERB
и вдоль дороги тянулся водопровод ―, словно ,"заживо перенесенный из учебников древней истории, ",2000,"нехудожественная, публицистика",мемуары,"Справа оставалось море, слева начинались сопки и вдоль дороги тянулся водопровод ― словно заживо перенесенный из учебников древней истории, тот самый, « сработанный еще рабами Рима».   [А. С. Демидова. Бегущая строка памяти (2000)] [омонимия не снята]",NOUN,ADVB
"нескольких метрах над озером и,", словно ,"щупальцами, высасывал тепло из воды.",2000,"нехудожественная, публицистика",мемуары,"Туман навис в нескольких метрах над озером и, словно щупальцами, высасывал тепло из воды. [А. С. Демидова. Бегущая строка памяти (2000)] [омонимия не снята]",CONJ,NOUN
"всех машин слегка вытаращенные глаза,", словно ,они еще не могут отдышаться от ,2000,"нехудожественная, публицистика",мемуары,"У всех машин слегка вытаращенные глаза, словно они еще не могут отдышаться от быстрого бега. [А. С. Демидова. Бегущая строка памяти (2000)] [омонимия не снята]",NOUN,NPRO
"Кровать,", словно ,"проснувшись, приподняла голову…  ",2000,"нехудожественная, публицистика",мемуары,"Кровать, словно проснувшись, приподняла голову…   [А. С. Демидова. Бегущая строка памяти (2000)] [омонимия не снята]",NOUN,GRND
