Left context;Center;Right context;Created;Sphere;Type;Full context;Left_context_POS;Right_context_POS
благоуханиях пармской фиалки и буке-; а-ля ;марешаль, эта отечественная непристойность напоминала запах ;1996;художественная;повесть;И в самом деле, здесь, в замороженном приличии большого света, в благоуханиях пармской фиалки и буке- а-ля-марешаль, эта отечественная непристойность напоминала запах рыбного садка у Пантелеймонского моста или гнилой капусты из погребов Пустого рынка.   [Вячеслав Рыбаков. Трудно стать Богом (1996)] [омонимия не снята];NOUN;NOUN
С той же самой прической «; а-ля ;Чумаков № 2»!..;2003;нехудожественная;статья;С той же самой прической « а-ля Чумаков № 2»!.. [Михаил Кругов. Властная война 2003-2008 годов // «Новая газета», 2003.01.09] [омонимия не снята];NOUN;NOUN
Романовне шили гардероб домашний и; а-ля ;променад.;2001;нехудожественная;статья;Об эту пору мы молодого Маляхина супруге Настасье Романовне шили гардероб домашний и а-ля променад. [Говорил и показывал Президент // «Известия», 2001.12.24] [омонимия не снята];CONJ;NOUN
ненависть, лебединое озеро безвыходной страсти; а-ля ;Людвиг Баварский ― волновали создателя спектакля.;2004;нехудожественная;заметка;Конечно, не дела « финдесьекля» ― Одетта- Одилия, любовь- ненависть, лебединое озеро безвыходной страсти а-ля Людвиг Баварский ― волновали создателя спектакля. [С миру по гонке // «За рулем», 2004.04.15] [омонимия не снята];NOUN;NOUN
в кольцо», « щеточкой», острые, прямые, «; а-ля ;Вильгельм», пушистые, сливающиеся с бородой.;1976;нехудожественная;мемуары;Усы ― « в кольцо», « щеточкой», острые, прямые, « а-ля Вильгельм», пушистые, сливающиеся с бородой. [В. И. Пызин, Д. А. Засосов. Из жизни Петербурга 1890-1910-х годов (записки очевидцев) (1976)] [омонимия не снята];NOUN;NOUN
таперича, чтобы без тятеньки выходило; а-ля ;ка- пуль, а при тятеньке по-русски.  ;1966;художественная;цикл, эссе;Ты меня уж так причеши таперича, чтобы без тятеньки выходило а-ля-ка- пуль, а при тятеньке по-русски.   [В. А. Солоухин. Письма из Русского музея (1966)] [омонимия не снята];VERB;UNKN
Никаких проб и ошибок; а-ля ;тысяча девятьсот четырнадцать» или « тысяча девятьсот ;2003;нехудожественная;статья;Никаких проб и ошибок а-ля «тысяча девятьсот четырнадцать» или « тысяча девятьсот тридцать девять». [Дмитрий Медведев. Модели боя, или ради чего мы хлопочем // «Боевое искусство планеты», 2003.12.08] [омонимия не снята];NOUN;NOUN
по средам мероприятия…; а-ля ;текила- пати… с 18 ч… не ;2008;художественная;роман;по средам мероприятия… а-ля текила- пати… с 18 ч… не в ущерб офисной работе. [Маша Трауб. Не вся la vie (2008)] [омонимия не снята];UNKN;NOUN
с водителем человек в картузе; а-ля ;Жириновский повернулся и сказал:   ;2003;нехудожественная;репортаж;Сидевший рядом с водителем человек в картузе а-ля-Жириновский повернулся и сказал:    [Елена Маслова. Молодежная страница // «Встреча» (Дубна), 2003.04.02] [омонимия не снята];NOUN;NOUN
цилиндр, взбив круглую каштановую бороду; а-ля ;Жан Ришпен, он сидел по целым ;1955-1975;нехудожественная;мемуары;Там, надев фрак и цилиндр, взбив круглую каштановую бороду а-ля Жан Ришпен, он сидел по целым дням в кафе « Клозери де лила» за рюмкой абсента, обсуждая с французскими декадентами вопросы нового искусства. [А. С. Эфрон. Страницы воспоминаний (1955-1975)] [омонимия не снята];NOUN;NOUN
что эти арт- объекты, постмодернистский; а-ля ;рюс, вызовут живейший интерес рафинированной западной ;1917;художественная;рассказ;Нет сомнений, что эти арт- объекты, постмодернистский а-ля рюс, вызовут живейший интерес рафинированной западной публики.   [В. П. Катаев. А+В в квадрате (1917)] [омонимия не снята];ADJF;UNKN
Буттофава, говоривший по-русски на питерский,; а-ля ;Бродский с Найманом, манер.  ;1943-1949;нехудожественная;дневник, записные книжки;В гостинице первым, кого он встретил, оказался старый друг, кругленький пышноусый русист Джанни Буттофава, говоривший по-русски на питерский, а-ля Бродский с Найманом, манер.   [Василий Катанян. Лоскутное одеяло (1943-1949)] [омонимия не снята];ADJF;NOUN
то есть он носил причёску; а-ля ;маленький Калигула.;2007;нехудожественная;статья;Голова ребёнка была голая, и лишь спереди был отпущен чубчик, аккуратно подрезанный посередине лба, как у древнеримских цезарей, то есть он носил причёску а-ля маленький Калигула. [Анна Стогова. Государственная мудрость легкомыслия // «Родина», 2007] [омонимия не снята];NOUN;ADJF
с максимальным комфортом, вытянув ноги; а-ля ;Филипп Киркоров: появление длинных автомобилей в ;2002;нехудожественная;статья;На тесте « короткие» Espace были представлены с сиденьями только в два ряда, что дало возможность « откатить» среднее кресло второго ряда до упора назад и расположиться в нем с максимальным комфортом, вытянув ноги а-ля Филипп Киркоров: появление длинных автомобилей в его гараже певец объясняет своим недюжинным ростом, хотя поклонники Фрейда наверняка с ним бы поспорили.   [Анна Глебова. Мама, я повара люблю! // «Домовой», 2002.05.04] [омонимия не снята];NOUN;NOUN
напялить на него лакированные сапожки «; а-ля ;казак» и нарисовать на его ушах ;2004;нехудожественная;форум;Слона он, кажется, предполагал выкрасить в лиловый цвет, напялить на него лакированные сапожки « а-ля казак» и нарисовать на его ушах портреты своей жены ― русской эмигрантки родом не то из Перловки, не то из Мытищ. [Красота, здоровье, отдых: Косметика и парфюм (форум) (2004)] [омонимия не снята];NOUN;NOUN
приобрел он модную шляпу, этакую; а-ля ;тироль, в пятнах и клетках, будто ;1925-1935;нехудожественная;мемуары;Когда― то и где― то приобрел он модную шляпу, этакую а--ля тироль, в пятнах и клетках, будто бы из кожи змеи анаконды сделанную, сверху по материи вроде как соплями измазанную. [В. В. Вересаев. Воспоминания (1925-1935)] [омонимия не снята];ADJF;NOUN
выстроены в этакое трехмерное каре ―; а-ля ;Луи Надцатый ― вертящихся веретен.;1983;художественная;роман;Представляете себе картину: все валентные электроны в металлическом кубике выстроены в этакое трехмерное каре ― а-ля Луи Надцатый ― вертящихся веретен. [В. Лихоносов. Ненаписанные воспоминания. Наш маленький Париж. Ч. 5 (1983)] [омонимия не снята];NOUN;NOUN
своими шляпами разных фасонов: рафаэлевского,; а-ля ;Тарас Шевченко, французского.;1926;художественная;повесть;Попсуйшапка гордился своими шляпами разных фасонов: рафаэлевского, а-ля Тарас Шевченко, французского. [Б. А. Пильняк. Повесть непогашенной луны (1926)] [омонимия не снята];ADJF;NOUN
Статуя; а-ля ;Марк Аврелий: повелитель мира, мерно шествующий ;1930-1960;художественная;рассказ, цикл;"Статуя а-ля Марк Аврелий: повелитель мира, мерно шествующий по чугунной мостовой, торжественная мантия спадает складками; всё в порядке, и только вот лицо… Тут, впрочем, надо присмотреться. [Б. В. Шергин. У Архангельского города (1930-1960)] [омонимия не снята]";NOUN;NOUN
тех кто кидается на рекламу.; а-ля ;ХедЭндШолдерс Нам тоже ее посоветовали и ;2009;художественная;роман;Я и моя семья поверти не из тех кто кидается на рекламу. а-ля ХедЭндШолдерс Нам тоже ее посоветовали и если эта шампунь купленная в Швеции или еще в каких то EU странах, то я доверяю))) У моей дочери тоже была очень сухая голова, а когда начинала чeсать, то выглядела как перхоть. [Александр Иличевский. Перс (2009)] [омонимия не снята];NOUN;NOUN
так и так, можем по-всякому,; а-ля ;фасон! ;2003;нехудожественная;репортаж;Отсюда… прямо катну в Харбин и ― в первоклассный салон ― так и так, можем по-всякому, а-ля фасон!  [Алексей Буданов. Паттайа для белого человека // «Пятое измерение», 2003] [омонимия не снята];ADVB;NOUN
она испуганно кивает на; а-ля ;фуршетные пни.  ;1977;нехудожественная;монография;она испуганно кивает на а-ля-фуршетные пни.   [Борис Стрельников, Василий Песков. Земля за океаном (1977)] [омонимия не снята];PREP;ADJF
Китель; а-ля ;сержант Пеппер, Marc Jacobs.;2002;нехудожественная;статья;Китель а-ля сержант Пеппер, Marc Jacobs. [Кто такая Элисон? // «Домовой», 2002.05.04] [омонимия не снята];NOUN;NOUN
питания, их новое изобретение ― пирожки «; а-ля ;гамбургер» позволит любителям « бургеров» забыть о ;2011;нехудожественная;форум;По заявлению представителей компании « Гарденбургер», лидера американской индустрии здорового питания, их новое изобретение ― пирожки « а-ля гамбургер» позволит любителям « бургеров» забыть о диетах и наслаждаться знакомым запахом и вкусом без опасения набрать вес или превысить норму холестерина в крови. [коллективный. Форум: Я за гей-парад (2011)] [омонимия не снята];NOUN;NOUN
Ковбойские шляпы; а-ля ;последний ( на тот момент) клип самой ;1838;художественная;роман;Ковбойские шляпы а-ля последний ( на тот момент) клип самой модной поп- дивы стали униформой всех клубных вечеринок. [М. Н. Загоскин. Искуситель (1838)] [омонимия не снята];NOUN;ADJF
мне понравилась реклама, где парень; а-ля ;Майкл Джексон в бане ― реклама кваса « ;2004;нехудожественная;статья;А мне понравилась реклама, где парень а-ля Майкл Джексон в бане ― реклама кваса « Никола» ― хоть смешная…   [Империя Эма // «Твой курс» (приложение к «Аргументам и фактам»), 2004.11.10] [омонимия не снята];NOUN;NOUN
Бёф; а-ля ;мод с трюфелями, стерляди паровые, вальдшнепы ;1990;художественная;пьеса;Бёф а-ля мод с трюфелями, стерляди паровые, вальдшнепы жареные в кастрюлях… да чтоб ворчали, когда подаешь… [И. А. Бродский. Демократия! (1990)] [омонимия не снята];UNKN;NOUN
Бойтесь и очков «; а-ля ;полароид».;2007;художественная;роман;Бойтесь и очков « а-ля полароид». [Михаил Елизаров. Библиотекарь (2007)] [омонимия не снята];NOUN;NOUN
Носил усики; а-ля ;Адольф Менжу, был так же изящен ;2004;нехудожественная;форум;Носил усики а-ля Адольф Менжу, был так же изящен и ― как только открыл рот ― оказался действительно французом. [Женщина + мужчина: Секс (форум) (2004)] [омонимия не снята];NOUN;NOUN
мне Потемкин, ― что при платье; а-ля ;бёль- пуль дамы нынче опять носят ;2003;нехудожественная;статья;Прасковья Андреевна, сударь, вычитала в « Вольном корреспонденте», ― обратился ко мне Потемкин, ― что при платье а-ля бёль- пуль дамы нынче опять носят и башмаки с высокими выгибными каблуками. [Анастасия Гулина. Правый десант продолжается // «Богатей» (Саратов), 2003.04.17] [омонимия не снята];NOUN;NOUN
Песни; а-ля ;армейская жизнь! ;2003;нехудожественная;статья;Песни а-ля армейская жизнь!  [Марина Лацис. Сад между прошлым и будущим // «Ландшафтный дизайн», 2003.01.15] [омонимия не снята];NOUN;ADJF
голове у девочки был берет «; а-ля ;Че Гевара» ядовито-зеленого цвета.  ;2004;художественная;повесть;На голове у девочки был берет « а-ля Че Гевара» ядовито-зеленого цвета.   [Елена Хаецкая. Синие стрекозы Вавилона/ Человек по имени Беда (2004)] [омонимия не снята];VERB;UNKN
хиппи, не считая официантов, одетых; а-ля ;хиппи?;1998;нехудожественная;мемуары;А есть ли здесь хоть один хиппи, не считая официантов, одетых а-ля хиппи? [Михаил Козаков. О дяде Толе Мариенгофе (1998)] [омонимия не снята];ADJF;NOUN
Карусель расположился одетый и загримированный; а-ля ;Чаплин мим.;2004;нехудожественная;форум;На бетонной тумбе с чугунным набалдашником у арки Карусель расположился одетый и загримированный а-ля Чаплин мим. [Наши дети: Подростки (2004)] [омонимия снята];PRTF;NOUN
Не матушкины ли просветители «; а-ля ;рюс»?! ;2002;нехудожественная;статья;Не матушкины ли просветители « а-ля рюс»?!  [Василий Головнин. Что вы думаете о Киме и Саддаме. Глава японского МИД едет в Москву поговорить про Северную Корею и Ирак // «Известия», 2002.10.11] [омонимия не снята];NOUN;UNKN
заказной восторг, эти приторные фразы; а-ля ;Дюпати и казенные восклицания давно уже ;1922;художественная;роман;это тысячу раз повторялось каждым путешественником, и этот неизбежный заказной восторг, эти приторные фразы а-ля-Дюпати и казенные восклицания давно уже опротивели и надоели всем до смерти.   [Д. С. Мережковский. Александр Первый (1922)] [омонимия не снята];NOUN;NOUN
борода представляла собою щеголеватое украшение «; а-ля ;шкипер».;2001;нехудожественная;статья;Нынешняя апостольская борода представляла собою щеголеватое украшение « а-ля шкипер». [Василий Головнин. Бабуля на токийском вокзале. Япония пошла по пути СССР // «Известия», 2001.09.03] [омонимия не снята];NOUN;NOUN
ведь и рецепту нашего биф-; а-ля ;мод ( покажите рукой на тарелку) сто ;2003;нехудожественная;статья;А что им, действительно, не двадцать два, как Маяковскому ( это добавьте минут через пять, не раньше, как бы отвлеченно, как бы отвечая собственным мыслям ― неважно, что разговор будет уже о другом), так ведь и рецепту нашего биф- а-ля-мод ( покажите рукой на тарелку) сто лет в обед ― а как вкусно, как свежо!    [Юрий Гладильщиков. Певцы Чикаго и Великой Китайской стены. Берлинский кинофестиваль открылся двумя шикарными фильмами // «Известия», 2003.02.07] [омонимия не снята];UNKN;NOUN
Имидж буду менять, знаешь,; а-ля ;такой бизнесмен тридцатых годов.  ;1978-1996;нехудожественная;монография;Имидж буду менять, знаешь, а-ля такой бизнесмен тридцатых годов.   [Константин Серафимов. Экспедиция во мрак (1978-1996)] [омонимия не снята];CONJ;ADJF
конвоира охраняют именно эту закуску; а-ля ;фуршет.;1997;художественная;роман;Четыре конвоира охраняют именно эту закуску а-ля фуршет. [Галина Щербакова. Армия любовников (1997)] [омонимия не снята];NOUN;NOUN
и предлагаются гостям в « жанре»; а-ля ;фуршет за 20 минут до того, ;1996;художественная;роман;Мало кто знает, что брют, сухое и полусухое шампанское считаются аперитивами и предлагаются гостям в « жанре» а-ля фуршет за 20 минут до того, как этих же гостей пригласят к столу. [Виктор Пелевин. Чапаев и пустота (1996)] [омонимия не снята];NOUN;NOUN
И вся страна обсуждает.; А-ля ;Америка.;2012;художественная;роман;И вся страна обсуждает. А-ля Америка. [Алексей Иванов. Комьюнити (2012)] [омонимия не снята];VERB;NOUN
Эксперименты; а-ля ;Майкельсон ― Морли.;2002;нехудожественная;статья;Эксперименты а-ля Майкельсон ― Морли. [Анна Карабаш. Человек-утро // «Домовой», 2002.10.04] [омонимия не снята];NOUN;NOUN
сибирских, мастерски изготовленными лейб- поваром; а-ля ;рюсс, ― такими деликатесами, которые уже и ;1935-1943;художественная;роман;Будут поить вином высочайшей марки, будут кормить телятами в молоке, стерлядями и дичью лесов сибирских, мастерски изготовленными лейб- поваром а-ля рюсс, ― такими деликатесами, которые уже и во сне не снятся миллионам людей без имени. [Ю. Н. Тынянов. Пушкин (1935-1943)] [омонимия не снята];NOUN;NOUN
вырастет огромный и роскошный комплекс; а-ля ;барокко.;2010;художественная;роман;В 2010 году на берегу Исети вырастет огромный и роскошный комплекс а-ля барокко. [Борис Евсеев. Евстигней // «Октябрь», 2010] [омонимия не снята];NOUN;ADJF
и поставили на поток брэнды; а-ля ;рус, вроде « Доярушки», « Савинова», « России» и ;1946-1976;нехудожественная;дневник, записные книжки;Другое дело, что западные корпорации ― Nestle, Kraft или Philip Morris ( кстати, в прошлом году переименованый в неологизм Altrea) ― быстро адаптировались и поставили на поток брэнды а-ля рус, вроде « Доярушки», « Савинова», « России» и т. д. [Константин Симонов. Япония. 46 (1946-1976)] [омонимия не снята];NOUN;ADJS
дополняющее тёмные усы и эспаньолку; а-ля ;"Анри катр"", ― типичного монпарнасского интеллектуала, завсегдатая "" ";2010;художественная;повесть;"мягким козырьком вроде той, которую так недолго нашивал Керенский, но зато хорошо дополняющее тёмные усы и эспаньолку а-ля ""Анри катр"", ― типичного монпарнасского интеллектуала, завсегдатая "" Ротонды"" или "" Клозери де Лила"", знатока всех видов изящных искусств, в особенности итальянского Возрождения, блестящего оратора, умевшего без подготовки, экспромтом, говорить на любую тему подряд два часа, ни разу не запнувшись и не запутавшись в слишком длинных придаточных предложениях.   [Татьяна Соломатина. Девять месяцев, или «Комедия женских положений» (2010)] [омонимия не снята]";NOUN;NOUN
последние слова перекрыло фортепианное арпеджио; а-ля ;лунная соната», потом пошло соло с ;1983;художественная;повесть;последние слова перекрыло фортепианное арпеджио а-ля «лунная соната», потом пошло соло с придыханием, Баев сел на кровати, чиркнул спичкой, прикурил, взял паузу, приготовился спеть кривеньким голоском   [Виктор Некрасов. Саперлипопет (1983)] [омонимия не снята];ADJF;ADJF
привыкли видеть в суконной фуражке; а-ля ;Киров.  ;1990;художественная;рассказ;Ослы!  ― удивительно нежно пожурил он нас, и на голове у него появилась шляпа, нелепая соломенная шляпа тонкой выделки с ажурными разводами мелких дырочек для дыхания головы, услада периферийного домовладельца, очень нелепая на голове нашего отца, которого в детстве мы привыкли видеть в суконной фуражке а-ля Киров.   [Вячеслав Рыбаков. Сказка об убежище (1990)] [омонимия не снята];NOUN;NOUN
и « Масленкино» с пятнистыми буренками; а-ля ;рюс на обертках.  ;1963;художественная;роман;"Валио» можно купить и под своим названием, и под загадочным ― « Midnight», а также под русскими ― « Китеж "" и « Масленкино» с пятнистыми буренками а-ля рюс на обертках.   [Василий Аксенов. Пора, мой друг, пора (1963)] [омонимия снята]";NOUN;UNKN
был завит по последней моде ―; а-ля ;Каракалла.;2002;нехудожественная;статья;Действительно, Матвей Михайлович Сонцев был завит по последней моде ― а-ля Каракалла. [Андрей Гусев. Отдыхай! // «Биржа плюс свой дом» (Н. Новгород), 2002.10.14] [омонимия не снята];NOUN;NOUN
1997 году деревянное бревенчатое здание; а-ля ;рюс, но без пошлых витиеватостей, красноватое, ;2003;нехудожественная;статья;Это построенное в 1997 году деревянное бревенчатое здание а-ля рюс, но без пошлых витиеватостей, красноватое, пахнущее деревом, смолой, чаем из самовара, медом, травами, полотенцами. [Лариса Кислинская. Не верь, не бойся, не проси // «Совершенно секретно», 2003.03.02] [омонимия не снята];NOUN;UNKN
Небольшая борода была подстрижена; а-ля ;Генрих IV.;2006;нехудожественная;форум;Небольшая борода была подстрижена а-ля Генрих IV. [коллективный. Форум: Школа или универ где легче?)) (2006)] [омонимия снята];PRTS;NOUN
Тут вам и гравюроподобная картинка; а-ля ;Сонная лощина», восточные единоборства, индейская психоделика, ;2011;нехудожественная;репортаж;Тут вам и гравюроподобная картинка а-ля «Сонная лощина», восточные единоборства, индейская психоделика, чуток « Собаки Баскервилей» вперемешку с  « 13- м воином», много « плаща и шпаги», рапидов имени Джона Ву. [Дарья Золотухина. Как ссорились чиновники с учителями // «Русский репортер», № 34 (212), 1 сентября 2011] [омонимия не снята];NOUN;ADJF
фантазию с бантом и шляпу «; а-ля ;черт побери», и все же дальше ;2008;художественная;роман;нее фантазию с бантом и шляпу « а-ля черт побери», и все же дальше разговоров о книжечках никуда с училкой не забрел, не вышло у них романа, отвергла его учительша. [Марина Палей. Дань саламандре (2008)] [омонимия не снята];NOUN;NOUN
западного, состоящего из молодых бюрократов «; а-ля ;Чубайс», и восточного, сохранившего все черты ;2004;художественная;роман;Точно так же бюрократия состоит из двух имеющих разные менталитеты кланов ― западного, состоящего из молодых бюрократов « а-ля Чубайс», и восточного, сохранившего все черты созданной Сталиным и испорченной Брежневым советской бюрократии. [Михаил Шишкин. Венерин волос (2004) // «Знамя», 2005] [омонимия не снята];NOUN;NOUN
ей подстать ― красная мини-юбка, прическа; а-ля ;тридцатые годы, шнурованные сапоги выше колен.  ;2001;нехудожественная;монография;Я была ей подстать ― красная мини-юбка, прическа а-ля тридцатые годы, шнурованные сапоги выше колен.   [Александр Яковлев. Омут памяти. Т.2 (2001)] [омонимия не снята];NOUN;ADJF
и смешать, заправить сметанным соусом; а-ля ;Цезарь  ( сметану посолить, добавить чеснок давленный ;2001;нехудожественная;мемуары;Всё порезать и смешать, заправить сметанным соусом а-ля Цезарь  ( сметану посолить, добавить чеснок давленный и специи по вкусу  ( я использую приправу для овощных салатов готовую в пакетике). [Александр Городницкий. «И жить еще надежде» (2001)] [омонимия не снята];NOUN;NOUN
ускользающую нить, я чувствовал себя «; а-ля ;Андроников», только речь шла не о ;1988-1989;художественная;роман;Приехав в Муром, опрашивая людей, разыскивая ускользающую нить, я чувствовал себя « а-ля Андроников», только речь шла не о ком-то чужом, пусть дорогом ― поэте ли, историческом персонаже, ― а речь шла о тебе, о твоем прошлом, о судьбе. [Юрий Давыдов. Синие тюльпаны (1988-1989)] [омонимия снята];NPRO;NOUN
тремя сестрами и носит баки; а-ля ;"Пушкин; прием простенький, а какие коллизии! ";1982-1985;художественная;повесть;"Он из тех, которые классику трактуют на новый лад; у него один из персонажей « Трех сестер» живет с тремя сестрами и носит баки а-ля Пушкин; прием простенький, а какие коллизии!  [Виктор Астафьев. Печальный детектив (1982-1985)] [омонимия не снята]";NOUN;NOUN
контраста, ― служит выгодным фоном, ставя «; а-ля ;Охлопков».  ;2001;художественная;роман;Проработав три года в театре Маяковского, я более или менее разобрался в том, что Зотова ― это просто-напросто Охлопков, Кашкин ― при Охлопкове, Дудин нужен для откровенно конъюнктурных постановок и заодно для контраста, ― служит выгодным фоном, ставя « а-ля Охлопков».   [Елизавета Козырева. Дамская охота (2001)] [омонимия не снята];GRND;NOUN
сцену под стильный англоязычный блюз; а-ля ;Фрэнк Синатра ― господин Сотанвиль возит супругу ;2000;художественная;роман;Родители невесты выплывают на сцену под стильный англоязычный блюз а-ля Фрэнк Синатра ― господин Сотанвиль возит супругу на аристократичном креслице. [Марианна Баконина. Школа двойников (2000)] [омонимия не снята];NOUN;NOUN
статуэтки танцовщиц в античных хитонах; а-ля ;Айседора Дункан, фигурки грациозных пантер из ;2004;бытовая;письмо личное;Замечательно вписывались в интерьер ар деко статуэтки танцовщиц в античных хитонах а-ля Айседора Дункан, фигурки грациозных пантер из черного мрамора, гладкие вазы с живыми цветами, проигрыватели и граммофоны, большие зеркала и потемневший саксофон.   [Письмо отца к дочери (2004)] [омонимия не снята];NOUN;NOUN
роза уже вываливалась из прически; а-ля ;Вяльцева.;2001;нехудожественная;рецензия;Под ее праздничной кофточкой трещал корсет всеми твоими пластинками китового уса, и матерчатая роза уже вываливалась из прически а-ля Вяльцева. [Владимир Шпаков. Заблудившийся среди химер (Джон Барт. Химера. Заблудившись в комнате смеха) // «Октябрь», 2001] [омонимия не снята];NOUN;NOUN
не думаю, что я нигилист; а-ля ;Ницше.;1999;нехудожественная;заметка;Я сыграл немало ролей нигилистов, но не думаю, что я нигилист а-ля Ницше. [Приятного аппетита // «Знание - сила», 1999] [омонимия не снята];NOUN;NOUN
потом хрипло расхохотался, задирая бороду; а-ля ;Александр III.;2004;нехудожественная;заметка;Генерал секунду моргал, а потом хрипло расхохотался, задирая бороду а-ля Александр III. [Бандерас косит под Чумакова // «Амурский Меридиан» (Хабаровск), 2004.12.22] [омонимия не снята];NOUN;NOUN
наполнен красивыми медленными мелодиями, бухающими «; а-ля ;шестидесятые» барабанами, нарочито наивными « битловскими» гитарными ;2002;нехудожественная;заметка;Этот меланхоличный альбом наполнен красивыми медленными мелодиями, бухающими « а-ля шестидесятые» барабанами, нарочито наивными « битловскими» гитарными партиями, элегантными струнными и классическими для английского рока аранжировочными приемами. [Модные Новости // «Домовой», 2002.06.04] [омонимия не снята];PRTF;ADJF
"мундштуки- самоделки военного образца; бородка"; а-ля ;марксист- аграрник, а зеркалом души ― мутные ;2006;нехудожественная;форум;"Однако тотчас возник "" тромб"", не давешний, не блуждающий, а в костюме-тройке и в белой сорочке при ортодоксальном галстуке; на пиджаке ― цветные планки, забранные в плексиглас и потому похожие на мундштуки- самоделки военного образца; бородка а-ля марксист- аграрник, а зеркалом души ― мутные глаза снулой рыбины.   [ICQ+QIP+Miranda (2006)] [омонимия не снята]";NOUN;NOUN
костюмах клоунов, в смешных кепочках «; а-ля ;Олег Попов» ( который тогда был невероятно ;1995;нехудожественная;статья;Помню, какой замечательный номер « Клоунада» придумала она для спектакля « Цирк зажигает огни»: артистки балета выходили на сцену сначала в костюмах клоунов, в смешных кепочках « а-ля Олег Попов» ( который тогда был невероятно популярен и у нас, и во многих странах после успешных гастролей нашего цирка). [А. Васильев, А.-М. Мержье. Переживший забвение // «Вокруг света», 1995] [омонимия не снята];NOUN;NOUN
шутка: в процессе исполнения частушек; а-ля ;ярославские робята» они вдруг начинали отчаянно ;1973;художественная;повесть;В программе « Поющих гитар» ( тех самых, что с завидной лихостью выдавали инструментальные пьесы группы « Ventures» за свои собственные) была такая шутка: в процессе исполнения частушек а-ля «ярославские робята» они вдруг начинали отчаянно петь Битлов. [Федор Кнорре. Каменный венок (1973)] [омонимия не снята];NOUN;ADJF
то, чтобы не писать даже «; а-ля ;натура», но писать саму натуру, копируя ;1923;художественная;рассказ;Венецианов ратует за то, чтобы не писать даже « а-ля натура», но писать саму натуру, копируя скрупулезно и досконально. [А. С. Грин. Блистающий мир (1923)] [омонимия не снята];PRCL;NOUN
вешалку в рукава малинового пиджака «; а-ля ;новый русский».;2000;художественная;роман;Все в руке Божьей, ― вздохнул Слава, осторожно вдевая самодельную вешалку в рукава малинового пиджака « а-ля новый русский». [Андрей Троицкий. Удар из прошлого (2000)] [омонимия не снята];NOUN;ADJF
Герой фильма ―; а-ля ;Робин Гуд.;1990;нехудожественная;мемуары;Герой фильма ― а-ля Робин Гуд. [Андрей Макаревич. Все очень просто (1990)] [омонимия не снята];NOUN;NOUN
ля, ля- ля- ля, ля-; а-ля ;ля- ля…;2004;художественная;роман;Офицеры в духанах сидят, кителя расстегнули ― курят сигары, тянут винцо и ля- ля- а, ля- ля, ля- ля- ля- ля, лля- ля, ля- ля- ля, ля- а-ля-ля- ля… [Татьяна Тронина. Русалка для интимных встреч (2004)] [омонимия не снята];NOUN;NOUN
Рамка ― западная,; а-ля ;живопись Поллока например.;2003;нехудожественная;статья;Рамка ― западная, а-ля живопись Поллока например. [Ирина Вакштейн. Не все коту масленица // «100% здоровья», 2003.01.15] [омонимия не снята];ADJF;NOUN
двузубую вилку очередную посапывающую устрицу; а-ля ;тринидад.;1983;художественная;роман;Вздор, вздор, думал барон, накручивая на двузубую вилку очередную посапывающую устрицу а-ля тринидад. [В. Лихоносов. Ненаписанные воспоминания. Наш маленький Париж. Ч. 1-2 (1983)] [омонимия не снята];NOUN;NOUN
